surface,name1,pts_served1,service_pts_won1,pts_received1,receiving_pts_won1,aces1,name2,pts_served2,service_pts_won2,pts_received2,receiving_pts_won2,aces2,sample_size
Hard,Andrey Rublev,2647,1766,2839,1145,247,Cameron Norrie,1822,1127,1901,774,124,63
Hard,Frances Tiafoe,281,182,236,81,16,Rafael Nadal,488,337,496,192,31,9
Hard,Karen Khachanov,863,556,879,337,63,Nick Kyrgios,556,387,588,185,107,19
Hard,Casper Ruud,522,323,482,148,30,Matteo Berrettini,820,496,703,201,73,19
Hard,Carlos Alcaraz,588,359,605,222,22,Jannik Sinner,617,409,612,238,39,17
Hard,Frances Tiafoe,1909,1223,1833,647,160,Andrey Rublev,1714,1112,1762,698,161,48
Hard,Casper Ruud,1041,681,1005,329,53,Karen Khachanov,1116,686,1084,390,75,30
Hard,Carlos Alcaraz,1125,700,1153,438,53,Frances Tiafoe,1397,904,1319,471,115,31
Hard,Carlos Alcaraz,804,500,851,335,24,Casper Ruud,778,505,776,277,45,23
Hard,Holger Rune,94,60,86,29,8,Novak Djokovic,0,0,0,0,0,2
Hard,Holger Rune,90,57,97,44,6,Felix Auger Aliassime,137,94,139,57,20,4
Hard,Novak Djokovic,1555,1070,1662,648,173,Stefanos Tsitsipas,1298,871,1331,462,113,35
Hard,Holger Rune,221,149,241,90,19,Carlos Alcaraz,204,134,190,69,13,6
Hard,Felix Auger Aliassime,1108,711,1139,383,97,Frances Tiafoe,1074,685,1033,377,66,30
Hard,Novak Djokovic,180,131,214,86,30,Lorenzo Musetti,235,139,220,74,9,6
Hard,Stefanos Tsitsipas,1365,939,1522,573,149,Tommy Paul,1496,918,1607,612,93,40
Hard,Carlos Alcaraz,539,342,527,188,16,Grigor Dimitrov,601,388,601,200,36,13
Hard,Holger Rune,166,91,166,50,10,Andrey Rublev,99,56,100,44,11,4
Hard,Frances Tiafoe,542,352,478,144,38,Alex De Minaur,599,350,590,196,15,15
Hard,Felix Auger Aliassime,424,270,427,129,43,Gilles Simon,135,64,99,24,3,8
Hard,Novak Djokovic,1222,839,1295,522,125,Karen Khachanov,879,554,873,316,76,27
Hard,Lorenzo Musetti,560,339,554,168,28,Casper Ruud,595,400,593,194,47,18
Hard,Stefanos Tsitsipas,611,439,627,201,56,Corentin Moutet,414,269,425,137,19,15
Hard,Tommy Paul,425,248,399,159,21,Pablo Carreno Busta,390,259,434,147,29,11
Hard,Novak Djokovic,1026,698,1019,401,116,Casper Ruud,851,541,824,285,63,27
Hard,Casper Ruud,1124,727,1066,361,72,Andrey Rublev,1181,744,1160,434,96,35
Hard,Novak Djokovic,1458,1031,1572,624,151,Taylor Fritz,1297,833,1229,409,127,33
Hard,Rafael Nadal,569,391,577,221,39,Casper Ruud,426,291,393,126,24,12
Hard,Felix Auger Aliassime,298,186,326,95,31,Rafael Nadal,488,337,496,192,31,9
Hard,Taylor Fritz,214,135,188,62,24,Rafael Nadal,215,151,240,113,14,6
Hard,Casper Ruud,805,531,779,254,66,Felix Auger Aliassime,830,543,881,280,103,24
Hard,Casper Ruud,1189,768,1156,425,106,Taylor Fritz,1882,1206,1776,613,187,40
Hard,Taylor Fritz,1483,967,1378,452,157,Felix Auger Aliassime,1173,790,1279,446,138,31
Hard,Stefanos Tsitsipas,2139,1482,2163,765,192,Daniil Medvedev,1945,1343,2075,815,243,57
Hard,Andrey Rublev,1693,1112,1854,722,185,Stefanos Tsitsipas,1919,1318,2030,777,197,46
Hard,Novak Djokovic,1555,1070,1662,648,173,Stefanos Tsitsipas,1298,871,1331,462,113,35
Hard,Andrey Rublev,2141,1411,2250,872,229,Daniil Medvedev,2298,1571,2486,956,293,61
Hard,Novak Djokovic,1639,1157,1793,699,184,Daniil Medvedev,1906,1319,2033,787,245,48
Hard,Novak Djokovic,1994,1353,2094,853,211,Andrey Rublev,1904,1246,2055,789,194,51
