name1,grass_pts_served1,grass_service_pts_won1,grass_pts_received1,grass_receiving_pts_won1,grass_aces1,hard_pts_served1,hard_service_pts_won1,hard_pts_received1,hard_receiving_pts_won1,hard_aces1,clay_pts_served1,clay_service_pts_won1,clay_pts_received1,clay_receiving_pts_won1,clay_aces1,name2,grass_pts_served2,grass_service_pts_won2,grass_pts_received2,grass_receiving_pts_won2,grass_aces2,hard_pts_served2,hard_service_pts_won2,hard_pts_received2,hard_receiving_pts_won2,hard_aces2,clay_pts_served2,clay_service_pts_won2,clay_pts_received2,clay_receiving_pts_won2,clay_aces2,grass_sample_size,hard_sample_size,clay_sample_size
Ernests Gulbis,586,403,543,146,110,4025,2566,4054,1471,459,2010,1272,1994,744,166,Roger Federer,2053,1489,2200,814,236,6750,4668,7060,2715,633,2348,1583,2470,971,206,0,0,0
Milos Raonic,706,515,771,231,140,5694,4092,5968,1987,1202,2167,1456,2204,788,299,Marcel Granollers,614,383,535,159,32,4030,2501,4136,1485,234,3427,2022,3474,1368,125,0,0,0
Novak Djokovic,1835,1295,2035,825,200,9860,6706,10404,4535,729,3242,2132,3436,1469,168,Jo-Wilfried Tsonga,2102,1469,2034,661,273,7365,5025,7241,2562,934,2273,1493,2324,930,160,0,0,0
Rafael Nadal,1157,799,1237,466,91,6453,4335,6733,2710,282,4414,3002,4751,2183,165,David Ferrer,1436,986,1531,567,77,7595,4898,7823,3211,371,3990,2676,4112,1815,145,0,0,0
Andy Murray,2255,1580,2415,948,252,5828,3745,5920,2462,508,2071,1254,2160,921,115,Gael Monfils,147,108,164,70,14,4771,3025,4809,1806,449,1789,1117,1845,708,124,0,0,0
Ernests Gulbis,867,588,797,221,142,4258,2720,4200,1511,458,1959,1237,1951,740,171,Tomas Berdych,954,652,1025,376,120,6906,4630,6989,2686,724,2263,1491,2206,859,171,0,0,0
Novak Djokovic,1948,1387,2136,868,203,10524,7159,11109,4832,793,3149,2073,3346,1419,153,Milos Raonic,793,581,868,264,146,6806,4852,7022,2280,1395,2176,1444,2209,758,287,0,0,0
Rafael Nadal,802,551,839,314,57,6137,4122,6378,2570,265,4288,2883,4568,2123,150,Andy Murray,2880,2022,3126,1266,342,6916,4520,7204,3035,580,1863,1137,1914,801,104,0,0,0
Novak Djokovic,1643,1159,1860,780,171,7955,5430,8454,3674,590,2733,1797,2948,1274,134,Ernests Gulbis,457,315,419,120,75,4102,2633,4066,1476,450,1924,1213,1930,728,149,0,0,0
Rafael Nadal,818,562,839,297,65,5241,3542,5631,2300,226,4083,2758,4393,2063,141,Novak Djokovic,1720,1225,1975,799,183,8962,6130,9478,4168,668,2495,1690,2621,1109,153,0,0,0
