surface,name1,pts_served1,service_pts_won1,pts_received1,receiving_pts_won1,aces1,name2,pts_served2,service_pts_won2,pts_received2,receiving_pts_won2,aces2,sample_size
Clay,Amanda Anisimova,256,140,230,113,5,Danielle Collins,236,136,260,115,10,7
Clay,Ons Jabeur,488,264,523,246,17,Yulia Putintseva,410,216,434,201,8,13
Clay,Maria Sakkari,616,341,657,297,27,Cori Gauff,548,296,571,253,28,14
Clay,Jil Teichmann,460,254,473,224,9,Elena Rybakina,535,314,545,229,21,13
Clay,Daria Kasatkina,238,127,234,122,8,Paula Badosa,302,194,355,163,19,7
Clay,Iga Swiatek,0,0,0,0,0,Qinwen Zheng,0,0,0,0,0,0
Clay,Jessica Pegula,245,142,234,117,6,Irina Camelia Begu,258,151,278,131,8,7
Clay,Veronika Kudermetova,416,231,367,149,17,Madison Keys,535,320,556,248,35,12
Clay,Daria Kasatkina,146,85,180,78,1,Camila Giorgi,183,99,150,59,5,4
Clay,Martina Trevisan,112,53,104,48,1,Aliaksandra Sasnovich,96,49,82,28,1,3
Clay,Leylah Fernandez,78,41,101,50,1,Amanda Anisimova,86,53,87,44,4,2
Clay,Cori Gauff,471,280,503,227,20,Elise Mertens,565,320,644,280,14,14
Clay,Sloane Stephens,286,164,282,109,1,Jil Teichmann,381,205,368,170,4,8
Clay,Iga Swiatek,186,108,217,96,4,Jessica Pegula,220,104,209,92,7,6
Clay,Daria Kasatkina,312,171,294,158,1,Veronika Kudermetova,372,212,307,127,12,8
Clay,Martina Trevisan,79,39,78,33,0,Leylah Fernandez,38,28,62,35,0,2
Clay,Cori Gauff,620,352,669,303,19,Sloane Stephens,568,305,567,233,9,17
Clay,Iga Swiatek,239,146,265,131,7,Daria Kasatkina,268,139,305,139,2,8
Clay,Cori Gauff,374,218,380,177,16,Martina Trevisan,266,126,230,105,1,10
Clay,Iga Swiatek,365,233,381,171,10,Cori Gauff,515,285,527,231,21,13
Grass,Ajla Tomljanovic,51,18,40,14,0,Alize Cornet,183,102,177,70,6,3
Grass,Elena Rybakina,157,89,144,59,13,Petra Martic,192,104,185,83,12,4
Grass,Simona Halep,60,39,54,29,1,Paula Badosa,96,50,113,48,3,2
Grass,Amanda Anisimova,0,0,0,0,0,Harmony Tan,0,0,0,0,0,0
Grass,Marie Bouzkova,0,0,0,0,0,Caroline Garcia,0,0,0,0,0,0
Grass,Ons Jabeur,112,71,119,43,10,Elise Mertens,172,98,200,94,6,4
Grass,Tatjana Maria,81,54,64,25,3,Jelena Ostapenko,86,44,84,36,2,2
Grass,Jule Niemeier,0,0,0,0,0,Heather Watson,0,0,0,0,0,0
Grass,Elena Rybakina,273,148,314,136,16,Ajla Tomljanovic,230,134,224,99,18,6
Grass,Simona Halep,54,25,59,22,1,Amanda Anisimova,93,49,70,28,2,2
Grass,Ons Jabeur,0,0,0,0,0,Marie Bouzkova,0,0,0,0,0,0
Grass,Tatjana Maria,0,0,0,0,0,Jule Niemeier,0,0,0,0,0,0
Grass,Elena Rybakina,78,53,78,32,7,Simona Halep,60,39,54,29,1,2
Grass,Ons Jabeur,0,0,0,0,0,Tatjana Maria,64,27,54,25,0,2
Grass,Elena Rybakina,241,122,227,90,27,Ons Jabeur,256,149,281,116,17,6
Hard,Simona Halep,397,209,402,184,15,Beatriz Haddad Maia,206,97,191,85,6,9
Hard,Beatriz Haddad Maia,321,185,305,116,10,Karolina Pliskova,439,285,410,194,40,11
Hard,Simona Halep,2519,1430,2679,1226,82,Jessica Pegula,2210,1278,2260,1018,80,68
Hard,Beatriz Haddad Maia,324,173,263,105,9,Belinda Bencic,318,186,378,161,21,11
Hard,Karolina Pliskova,260,161,270,119,19,Qinwen Zheng,132,75,114,31,11,5
Hard,Jessica Pegula,2553,1508,2651,1199,104,Yulia Putintseva,2899,1599,2973,1265,64,77
Hard,Simona Halep,1916,1113,2045,927,69,Cori Gauff,1942,1111,1939,829,101,52
Hard,Beatriz Haddad Maia,54,23,36,8,2,Iga Swiatek,268,145,316,145,13,4
Hard,Belinda Bencic,3416,2018,3369,1426,166,Garbine Muguruza,4080,2411,4182,1851,226,119
Hard,Karolina Pliskova,4423,2662,4237,1782,388,Maria Sakkari,3713,2151,3725,1542,209,111
Hard,Qinwen Zheng,0,0,0,0,0,Bianca Andreescu,0,0,0,0,0,0
Hard,Jessica Pegula,2102,1206,2226,995,73,Camila Giorgi,1586,886,1550,650,61,61
Hard,Yulia Putintseva,2586,1431,2692,1132,43,Alison Riske Amritraj,2025,1175,2122,888,70,65
Hard,Cori Gauff,1722,979,1650,691,95,Aryna Sabalenka,2188,1347,2184,964,184,53
Hard,Simona Halep,1975,1103,2085,953,74,Jil Teichmann,1625,937,1548,611,46,52
Hard,Caroline Garcia,2158,1227,2167,836,108,Petra Kvitova,2608,1572,2626,1166,156,71
Hard,Petra Kvitova,2710,1658,2783,1221,168,Madison Keys,1410,846,1440,573,115,58
Hard,Caroline Garcia,2822,1589,2726,1052,129,Aryna Sabalenka,3238,1952,3150,1348,254,89
Hard,Madison Keys,1994,1196,1943,818,180,Elena Rybakina,2042,1246,2062,897,136,63
Hard,Petra Kvitova,2009,1269,2101,940,159,Ajla Tomljanovic,2710,1508,2735,1162,109,69
Hard,Caroline Garcia,2284,1318,2203,850,118,Jessica Pegula,2184,1274,2206,983,87,66
Hard,Aryna Sabalenka,2029,1233,2108,947,167,Shuai Zhang,1923,1031,1895,770,49,61
Hard,Madison Keys,1047,653,1027,417,95,Iga Swiatek,967,591,1026,435,44,33
Hard,Elena Rybakina,2035,1241,2029,844,121,Alison Riske Amritraj,2369,1395,2486,1051,71,64
Hard,Ajla Tomljanovic,2398,1333,2423,1013,88,Veronika Kudermetova,2441,1368,2464,999,163,69
Hard,Petra Kvitova,3138,1939,3224,1435,228,Ons Jabeur,2716,1567,2776,1212,145,90
Hard,Jessica Pegula,194,103,218,84,6,Emma Raducanu,205,138,218,95,14,7
Hard,Caroline Garcia,1394,745,1285,492,64,Elise Mertens,1762,961,1780,778,88,47
Hard,Aryna Sabalenka,2388,1445,2441,1064,177,Shelby Rogers,1742,1044,1770,729,87,56
Hard,Shuai Zhang,1580,896,1592,650,60,Anett Kontaveit,1933,1171,1895,883,86,52
Hard,Iga Swiatek,55,30,62,24,3,Jule Niemeier,47,18,49,18,3,2
Hard,Jessica Pegula,2065,1227,2179,994,79,Petra Kvitova,2663,1637,2769,1238,184,76
Hard,Karolina Pliskova,3990,2404,3809,1551,362,Victoria Azarenka,3056,1729,3086,1434,127,100
Hard,Aryna Sabalenka,3541,2115,3447,1476,253,Danielle Collins,2690,1579,2616,1082,150,85
Hard,Cori Gauff,1282,737,1194,491,71,Shuai Zhang,1477,838,1429,592,49,38
Hard,Caroline Garcia,2149,1233,2101,812,107,Alison Riske Amritraj,1977,1092,2098,888,60,60
Hard,Ons Jabeur,3296,1906,3500,1516,192,Veronika Kudermetova,3168,1785,3204,1299,229,90
Hard,Ajla Tomljanovic,1178,667,1197,512,48,Liudmila Samsonova,805,502,784,305,72,28
Hard,Iga Swiatek,1264,724,1305,546,57,Jessica Pegula,1111,665,1110,488,44,39
Hard,Aryna Sabalenka,4638,2773,4623,2011,323,Karolina Pliskova,4854,2950,4645,1970,444,127
Hard,Caroline Garcia,1372,784,1380,552,70,Cori Gauff,1170,683,1160,473,63,36
Hard,Ons Jabeur,2087,1226,2169,925,119,Ajla Tomljanovic,2629,1483,2710,1122,123,64
Hard,Iga Swiatek,1895,1109,1994,880,87,Aryna Sabalenka,3474,2068,3464,1528,252,82
Hard,Ons Jabeur,2991,1721,3122,1307,190,Caroline Garcia,2318,1297,2146,799,114,74
Hard,Iga Swiatek,1993,1176,2025,872,101,Ons Jabeur,2468,1415,2570,1119,116,67
Hard,Jessica Pegula,2423,1425,2462,1100,109,Maria Sakkari,2792,1643,2957,1260,182,85
Hard,Jessica Pegula,1963,1144,2056,899,77,Victoria Azarenka,1816,1038,1893,926,80,62
Hard,Maria Sakkari,2100,1243,2168,907,127,Marie Bouzkova,1325,773,1431,580,38,52
Hard,Victoria Azarenka,1773,1020,1844,877,79,Cori Gauff,1749,1019,1710,677,98,51
Hard,Jessica Pegula,1110,650,1070,464,44,Sloane Stephens,912,509,946,378,14,30
Hard,Maria Sakkari,2648,1542,2746,1147,160,Veronika Kudermetova,3255,1849,3282,1369,252,89
Hard,Marie Bouzkova,728,412,796,379,10,Anna Kalinskaya,644,378,723,303,10,20
Hard,Victoria Azarenka,2164,1222,2131,1034,96,Madison Keys,1939,1161,1905,766,182,61
Hard,Cori Gauff,581,334,590,240,39,Martina Trevisan,346,168,292,108,4,10
Hard,Jessica Pegula,2040,1179,2104,939,68,Bianca Andreescu,2014,1184,2019,894,75,58
Hard,Sloane Stephens,1048,626,1047,476,19,Caroline Garcia,1131,638,1058,418,51,32
Hard,Veronika Kudermetova,2757,1551,2788,1112,204,Jelena Ostapenko,2066,1125,2040,943,79,65
Hard,Maria Sakkari,3468,2012,3618,1506,216,Danielle Collins,2595,1481,2467,1023,135,89
Hard,Anna Kalinskaya,775,429,772,263,15,Daria Kasatkina,940,548,1080,508,15,26
Hard,Marie Bouzkova,807,467,745,332,23,Liudmila Samsonova,997,574,1036,410,90,26
Hard,Iga Swiatek,1072,644,1119,463,49,Cori Gauff,1782,1048,1744,713,108,41
Hard,Iga Swiatek,1500,865,1580,705,69,Caroline Garcia,1428,787,1383,513,74,45
Hard,Iga Swiatek,1613,956,1694,743,83,Daria Kasatkina,1821,1005,1973,900,35,52
Hard,Caroline Garcia,1372,784,1380,552,70,Cori Gauff,1170,683,1160,473,63,36
Hard,Daria Kasatkina,1699,911,1782,781,26,Cori Gauff,1732,1016,1650,667,103,45
Hard,Caroline Garcia,1404,784,1369,511,66,Daria Kasatkina,1299,706,1544,724,34,41
Hard,Ons Jabeur,2641,1532,2809,1201,169,Jessica Pegula,2394,1405,2498,1107,100,73
Hard,Maria Sakkari,3829,2217,3832,1606,222,Ons Jabeur,3617,2095,3810,1645,217,108
Hard,Aryna Sabalenka,4404,2642,4432,1941,324,Ons Jabeur,3701,2103,3852,1668,191,114
Hard,Maria Sakkari,2792,1643,2957,1260,182,Jessica Pegula,2423,1425,2462,1100,109,85
Hard,Aryna Sabalenka,2773,1683,2835,1272,207,Jessica Pegula,2311,1335,2343,1047,84,78
Hard,Maria Sakkari,3365,1974,3338,1374,198,Aryna Sabalenka,4112,2454,4108,1752,290,111
Hard,Aryna Sabalenka,3474,2068,3464,1528,252,Iga Swiatek,1895,1109,1994,880,87,82
Hard,Caroline Garcia,2098,1165,1953,727,99,Maria Sakkari,2525,1453,2595,1054,157,73
Hard,Caroline Garcia,2822,1589,2726,1052,129,Aryna Sabalenka,3238,1952,3150,1348,254,89
