name1,grass_pts_served1,grass_service_pts_won1,grass_pts_received1,grass_receiving_pts_won1,grass_aces1,hard_pts_served1,hard_service_pts_won1,hard_pts_received1,hard_receiving_pts_won1,hard_aces1,clay_pts_served1,clay_service_pts_won1,clay_pts_received1,clay_receiving_pts_won1,clay_aces1,name2,grass_pts_served2,grass_service_pts_won2,grass_pts_received2,grass_receiving_pts_won2,grass_aces2,hard_pts_served2,hard_service_pts_won2,hard_pts_received2,hard_receiving_pts_won2,hard_aces2,clay_pts_served2,clay_service_pts_won2,clay_pts_received2,clay_receiving_pts_won2,clay_aces2,grass_sample_size,hard_sample_size,clay_sample_size
Alexander Zverev,0,0,0,0,0,178,110,195,81,19,142,91,138,44,11,Stefanos Tsitsipas,0,0,0,0,0,195,114,178,68,13,138,94,142,51,8,0,2,1
Novak Djokovic,0,0,0,0,0,77,54,104,43,5,0,0,0,0,0,Hubert Hurkacz,0,0,0,0,0,104,61,77,23,12,0,0,0,0,0,0,1,0
Carlos Alcaraz,0,0,0,0,0,0,0,0,0,0,38,14,45,13,0,Rafael Nadal,0,0,0,0,0,0,0,0,0,0,45,32,38,24,1,0,0,1
Stefanos Tsitsipas,0,0,0,0,0,146,88,131,38,19,47,37,54,22,3,Andrey Rublev,0,0,0,0,0,131,93,146,58,15,54,32,47,10,1,0,2,1
Alexander Zverev,168,107,153,52,9,72,56,83,25,6,0,0,0,0,0,Felix Auger Aliassime,153,101,168,61,17,83,58,72,16,12,0,0,0,0,0,1,1,0
Novak Djokovic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Andy Murray,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hubert Hurkacz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dusan Lajovic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rafael Nadal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,David Goffin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carlos Alcaraz,0,0,0,0,0,74,52,96,42,6,0,0,0,0,0,Cameron Norrie,0,0,0,0,0,96,54,74,22,6,0,0,0,0,0,0,1,0
Andrey Rublev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Daniel Evans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stefanos Tsitsipas,0,0,0,0,0,74,54,64,15,6,0,0,0,0,0,Grigor Dimitrov,0,0,0,0,0,64,49,74,20,10,0,0,0,0,0,0,1,0
Felix Auger Aliassime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jannik Sinner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alexander Zverev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lorenzo Musetti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Novak Djokovic,0,0,0,0,0,0,0,0,0,0,246,163,318,135,9,Stefanos Tsitsipas,0,0,0,0,0,0,0,0,0,0,318,183,246,83,19,0,0,2
Novak Djokovic,0,0,0,0,0,53,41,69,31,10,0,0,0,0,0,Casper Ruud,0,0,0,0,0,69,38,53,12,9,0,0,0,0,0,0,1,0
