surface,name1,pts_served1,service_pts_won1,pts_received1,receiving_pts_won1,aces1,name2,pts_served2,service_pts_won2,pts_received2,receiving_pts_won2,aces2,sample_size
Clay,Martina Trevisan,112,53,104,48,1,Aliaksandra Sasnovich,96,49,82,28,1,3
Clay,Leylah Fernandez,78,41,101,50,1,Amanda Anisimova,256,143,269,121,6,4
Clay,Cori Gauff,839,488,892,400,35,Elise Mertens,1307,750,1462,628,54,32
Clay,Sloane Stephens,286,164,282,109,1,Jil Teichmann,478,269,460,198,10,10
Clay,Iga Swiatek,232,139,291,134,4,Jessica Pegula,309,153,317,135,16,8
Clay,Daria Kasatkina,364,209,366,192,5,Veronika Kudermetova,491,272,420,166,14,11
Clay,Martina Trevisan,79,39,78,33,0,Leylah Fernandez,111,74,125,63,3,3
Clay,Cori Gauff,720,411,752,339,22,Sloane Stephens,768,424,797,331,16,22
Clay,Iga Swiatek,292,184,331,159,11,Daria Kasatkina,529,273,571,254,3,13
Clay,Cori Gauff,585,340,581,264,26,Martina Trevisan,266,126,230,105,1,14
Clay,Iga Swiatek,473,295,480,210,14,Cori Gauff,626,348,645,282,28,18
Grass,Ajla Tomljanovic,51,18,40,14,0,Alize Cornet,260,142,266,110,8,4
Grass,Elena Rybakina,306,172,293,114,16,Petra Martic,236,123,238,102,16,8
Grass,Simona Halep,295,167,265,110,5,Paula Badosa,96,50,113,48,3,5
Grass,Amanda Anisimova,0,0,0,0,0,Harmony Tan,0,0,0,0,0,0
Grass,Marie Bouzkova,0,0,0,0,0,Caroline Garcia,0,0,0,0,0,0
Grass,Ons Jabeur,411,249,437,165,46,Elise Mertens,468,267,495,220,24,12
Grass,Tatjana Maria,81,54,64,25,3,Jelena Ostapenko,174,93,145,67,7,3
Grass,Jule Niemeier,0,0,0,0,0,Heather Watson,0,0,0,0,0,0
Grass,Elena Rybakina,332,178,373,157,18,Ajla Tomljanovic,354,205,368,169,21,9
Grass,Simona Halep,106,51,101,49,4,Amanda Anisimova,93,49,70,28,2,3
Grass,Ons Jabeur,0,0,0,0,0,Marie Bouzkova,0,0,0,0,0,0
Grass,Tatjana Maria,0,0,0,0,0,Jule Niemeier,0,0,0,0,0,0
Grass,Elena Rybakina,168,106,168,66,8,Simona Halep,295,167,265,110,5,7
Grass,Ons Jabeur,78,47,68,24,9,Tatjana Maria,64,27,54,25,0,3
Grass,Elena Rybakina,475,261,443,166,35,Ons Jabeur,671,381,680,294,36,15
Hard,Simona Halep,420,223,432,205,16,Beatriz Haddad Maia,304,153,287,124,9,11
Hard,Beatriz Haddad Maia,321,185,305,116,10,Karolina Pliskova,439,285,410,194,40,11
Hard,Simona Halep,3340,1898,3508,1649,97,Jessica Pegula,2631,1497,2659,1177,92,87
Hard,Beatriz Haddad Maia,324,173,263,105,9,Belinda Bencic,604,355,696,291,35,15
Hard,Karolina Pliskova,377,244,409,183,32,Qinwen Zheng,132,75,114,31,11,7
Hard,Jessica Pegula,3202,1846,3244,1443,124,Yulia Putintseva,3558,1970,3656,1587,79,98
Hard,Simona Halep,2602,1520,2694,1241,91,Cori Gauff,2567,1495,2571,1116,130,71
Hard,Beatriz Haddad Maia,54,23,36,8,2,Iga Swiatek,331,188,374,171,15,5
Hard,Belinda Bencic,4568,2677,4530,1899,214,Garbine Muguruza,4497,2625,4594,2054,235,141
Hard,Karolina Pliskova,5532,3318,5342,2231,498,Maria Sakkari,4734,2767,4808,2031,264,141
Hard,Qinwen Zheng,0,0,0,0,0,Bianca Andreescu,0,0,0,0,0,0
Hard,Jessica Pegula,2592,1473,2665,1187,90,Camila Giorgi,1844,1029,1781,738,80,72
Hard,Yulia Putintseva,2951,1625,3056,1301,54,Alison Riske Amritraj,2341,1369,2490,1032,77,76
Hard,Cori Gauff,1989,1136,1916,823,103,Aryna Sabalenka,2881,1765,2850,1254,219,67
Hard,Simona Halep,2838,1622,2919,1361,97,Jil Teichmann,1771,1015,1722,687,51,68
Hard,Caroline Garcia,2990,1703,2935,1118,147,Petra Kvitova,3444,2093,3506,1556,211,93
Hard,Petra Kvitova,3453,2101,3600,1563,204,Madison Keys,1807,1068,1832,734,139,73
Hard,Caroline Garcia,3913,2218,3757,1426,181,Aryna Sabalenka,4415,2677,4265,1819,344,118
Hard,Madison Keys,2394,1430,2327,956,218,Elena Rybakina,2516,1528,2514,1087,167,74
Hard,Petra Kvitova,2708,1699,2838,1254,214,Ajla Tomljanovic,3241,1798,3240,1379,127,85
Hard,Caroline Garcia,3050,1758,2929,1111,157,Jessica Pegula,2517,1460,2504,1115,99,81
Hard,Aryna Sabalenka,2500,1523,2510,1122,196,Shuai Zhang,2136,1136,2102,835,56,70
Hard,Madison Keys,1047,653,1027,417,95,Iga Swiatek,1252,741,1363,567,48,38
Hard,Elena Rybakina,2809,1677,2757,1151,165,Alison Riske Amritraj,2883,1700,3032,1267,81,80
Hard,Ajla Tomljanovic,2601,1433,2618,1090,95,Veronika Kudermetova,2732,1547,2739,1091,184,76
Hard,Petra Kvitova,3995,2475,4174,1821,279,Ons Jabeur,3623,2078,3609,1576,186,112
Hard,Jessica Pegula,251,129,256,93,7,Emma Raducanu,205,138,218,95,14,8
Hard,Caroline Garcia,2036,1101,1934,740,96,Elise Mertens,2300,1255,2329,1024,105,61
Hard,Aryna Sabalenka,2870,1733,2876,1245,212,Shelby Rogers,2390,1408,2420,970,118,70
Hard,Shuai Zhang,1758,992,1766,718,70,Anett Kontaveit,2083,1261,2042,953,96,57
Hard,Iga Swiatek,93,44,98,34,5,Jule Niemeier,47,18,49,18,3,3
Hard,Jessica Pegula,2577,1505,2677,1192,95,Petra Kvitova,3520,2154,3737,1658,231,96
Hard,Karolina Pliskova,5369,3242,5218,2119,492,Victoria Azarenka,4103,2309,4183,1952,154,131
Hard,Aryna Sabalenka,4936,2975,4721,2052,363,Danielle Collins,3076,1794,2995,1233,158,110
Hard,Cori Gauff,1603,923,1533,645,87,Shuai Zhang,1577,884,1521,621,53,45
Hard,Caroline Garcia,2747,1577,2653,1017,135,Alison Riske Amritraj,2338,1307,2474,1047,69,72
Hard,Ons Jabeur,3993,2314,4211,1833,232,Veronika Kudermetova,3911,2213,3902,1605,262,109
Hard,Ajla Tomljanovic,1337,757,1349,584,50,Liudmila Samsonova,1091,689,1090,416,100,34
Hard,Iga Swiatek,1576,891,1650,678,64,Jessica Pegula,1427,830,1400,594,53,51
Hard,Aryna Sabalenka,6069,3635,5961,2594,418,Karolina Pliskova,6272,3783,6110,2593,564,166
Hard,Caroline Garcia,1514,867,1504,595,75,Cori Gauff,1439,845,1450,603,78,43
Hard,Ons Jabeur,2863,1669,2862,1242,157,Ajla Tomljanovic,3060,1702,3089,1261,138,80
Hard,Iga Swiatek,2328,1349,2450,1056,96,Aryna Sabalenka,4171,2497,4123,1816,297,98
Hard,Ons Jabeur,3800,2170,3880,1643,236,Caroline Garcia,3207,1818,2996,1101,162,97
Hard,Iga Swiatek,2237,1311,2281,971,106,Ons Jabeur,3052,1745,3158,1372,148,79
Hard,Jessica Pegula,2949,1713,2970,1310,126,Maria Sakkari,4186,2471,4360,1882,258,111
Hard,Jessica Pegula,2366,1343,2401,1028,89,Victoria Azarenka,2474,1399,2595,1262,96,76
Hard,Maria Sakkari,2847,1710,2956,1242,172,Marie Bouzkova,1512,861,1581,651,40,65
Hard,Victoria Azarenka,2340,1336,2453,1175,104,Cori Gauff,2241,1318,2208,914,115,66
Hard,Jessica Pegula,1207,694,1175,501,46,Sloane Stephens,1295,727,1343,532,25,37
Hard,Maria Sakkari,3708,2199,3812,1637,224,Veronika Kudermetova,3971,2279,3979,1650,295,114
Hard,Marie Bouzkova,772,433,849,397,10,Anna Kalinskaya,700,402,791,331,10,22
Hard,Victoria Azarenka,2939,1662,2986,1464,117,Madison Keys,2319,1384,2286,903,213,77
Hard,Cori Gauff,581,334,590,240,39,Martina Trevisan,346,168,292,108,4,10
Hard,Jessica Pegula,2345,1343,2354,1047,79,Bianca Andreescu,2173,1260,2205,986,78,65
Hard,Sloane Stephens,1236,737,1243,570,23,Caroline Garcia,1448,813,1346,531,61,39
Hard,Veronika Kudermetova,3545,2024,3506,1398,250,Jelena Ostapenko,3253,1769,3221,1491,108,92
Hard,Maria Sakkari,4693,2733,4854,2057,274,Danielle Collins,2971,1682,2841,1163,144,111
Hard,Anna Kalinskaya,838,462,813,271,17,Daria Kasatkina,1137,639,1278,590,18,30
Hard,Marie Bouzkova,1067,606,999,440,30,Liudmila Samsonova,1127,643,1193,479,99,32
Hard,Iga Swiatek,1239,725,1306,525,53,Cori Gauff,2232,1320,2214,927,128,51
Hard,Iga Swiatek,1751,997,1863,818,76,Caroline Garcia,2062,1152,2010,749,110,57
Hard,Iga Swiatek,1922,1141,2019,880,89,Daria Kasatkina,2071,1131,2231,1012,46,60
Hard,Caroline Garcia,1514,867,1504,595,75,Cori Gauff,1439,845,1450,603,78,43
Hard,Daria Kasatkina,2040,1084,2132,938,37,Cori Gauff,2156,1281,2096,880,119,58
Hard,Caroline Garcia,2148,1217,2032,760,96,Daria Kasatkina,1566,856,1781,831,36,53
Hard,Ons Jabeur,3551,2044,3615,1548,216,Jessica Pegula,3077,1774,3147,1377,122,94
Hard,Maria Sakkari,5310,3100,5350,2258,301,Ons Jabeur,4845,2784,4941,2134,282,145
Hard,Aryna Sabalenka,5640,3402,5556,2451,424,Ons Jabeur,4937,2791,4968,2173,252,148
Hard,Maria Sakkari,4186,2471,4360,1882,258,Jessica Pegula,2949,1713,2970,1310,126,111
Hard,Aryna Sabalenka,3537,2149,3593,1599,260,Jessica Pegula,2676,1527,2678,1186,94,95
Hard,Maria Sakkari,4568,2690,4543,1896,263,Aryna Sabalenka,5359,3218,5287,2255,390,145
Hard,Aryna Sabalenka,4171,2497,4123,1816,297,Iga Swiatek,2328,1349,2450,1056,96,98
Hard,Caroline Garcia,2986,1665,2825,1037,143,Maria Sakkari,3571,2087,3637,1510,213,99
Hard,Caroline Garcia,3913,2218,3757,1426,181,Aryna Sabalenka,4415,2677,4265,1819,344,118
