surface,name1,pts_served1,service_pts_won1,pts_received1,receiving_pts_won1,aces1,name2,pts_served2,service_pts_won2,pts_received2,receiving_pts_won2,aces2,sample_size
Hard,Angelique Kerber,5008,2807,4911,2219,143,Kate Makarova,3502,1933,3468,1529,112,130
Hard,Maria Sharapova,2207,1259,2162,997,99,Kirsten Flipkens,1426,792,1439,613,57,63
Hard,Petra Kvitova,6051,3564,6293,2806,328,Ana Ivanovic,4408,2542,4493,2058,234,173
Hard,Dominika Cibulkova,2645,1445,2670,1281,43,Venus Williams,1764,1015,1684,786,95,67
Hard,Agnieszka Radwanska,1504,920,1531,728,63,Elina Svitolina,876,483,858,378,35,43
Hard,Caroline Wozniacki,4003,2366,4106,1955,88,Varvara Lepchenko,2552,1391,2542,1037,71,106
Hard,Na Li,3437,2003,3488,1651,107,Carla Suarez Navarro,2465,1223,2344,1001,21,100
Hard,Serena Williams,4238,2745,4261,2089,499,Angelique Kerber,5076,2872,4995,2284,122,156
Hard,Maria Sharapova,4144,2400,4273,2088,182,Petra Kvitova,4664,2743,4809,2132,249,153
Hard,Dominika Cibulkova,5463,3057,5443,2540,70,Agnieszka Radwanska,6372,3676,6242,2947,203,187
Hard,Na Li,5012,2937,5171,2465,169,Caroline Wozniacki,5937,3452,5890,2764,112,179
Hard,Serena Williams,3448,2263,3528,1683,395,Maria Sharapova,3592,2115,3630,1749,164,127
Hard,Na Li,3946,2310,4096,1943,136,Dominika Cibulkova,3595,2021,3529,1629,61,125
Hard,Serena Williams,3487,2285,3535,1696,437,Na Li,4193,2494,4390,2119,146,140
Hard,Serena Williams,3074,1987,3003,1507,367,Lucie Safarova,3341,1995,3448,1378,168,112
Hard,Caroline Wozniacki,58,39,43,23,4,Shelby Rogers,75,41,50,13,5,2
Hard,Carla Suarez Navarro,2670,1372,2564,1113,21,Maria Sharapova,2775,1634,2894,1402,125,90
Hard,Venus Williams,1977,1158,1975,914,115,Angelique Kerber,3116,1711,3065,1392,74,79
Hard,Victoria Azarenka,2384,1400,2568,1356,51,Heather Watson,1986,1096,1978,819,69,70
Hard,Agnieszka Radwanska,5476,3113,5465,2546,163,Sabine Lisicki,3351,1885,3322,1475,225,151
Hard,Coco Vandeweghe,1242,708,1306,536,101,Jelena Jankovic,2139,1208,2250,1059,67,49
Hard,Kate Makarova,3533,2007,3525,1502,130,Petra Kvitova,4436,2617,4719,2159,233,132
Hard,Serena Williams,4296,2804,4371,2119,507,Caroline Wozniacki,5691,3307,5672,2716,105,169
Hard,Venus Williams,1461,843,1370,622,86,Carla Suarez Navarro,1659,858,1650,725,13,47
Hard,Agnieszka Radwanska,6581,3846,6374,3063,220,Victoria Azarenka,5816,3352,6184,3133,119,219
Hard,Kate Makarova,1371,781,1317,572,51,Coco Vandeweghe,1119,604,1121,445,84,38
Hard,Venus Williams,2025,1164,2011,930,106,Serena Williams,2988,1957,3005,1428,361,85
Hard,Agnieszka Radwanska,6249,3594,6095,2856,198,Kate Makarova,4115,2311,4090,1757,148,164
Hard,Agnieszka Radwanska,4166,2377,3991,1844,141,Venus Williams,2226,1286,2185,1016,122,99
Hard,Alize Cornet,1124,578,1081,468,28,Kirsten Flipkens,1548,884,1533,627,72,46
Hard,Eugenie Bouchard,204,117,190,82,5,Alison Riske Amritraj,249,138,255,97,5,7
Hard,Timea Bacsinszky,372,189,376,144,5,Maria Sharapova,787,460,803,392,42,18
Hard,Caroline Wozniacki,1653,950,1656,791,42,Casey Dellacqua,1007,510,977,420,15,44
Hard,Caroline Garcia,261,145,262,110,10,Coco Vandeweghe,246,120,205,78,9,7
Hard,Petra Kvitova,1370,810,1420,662,62,Karolina Pliskova,705,410,668,232,69,37
Hard,Angelique Kerber,3284,1863,3177,1385,92,Barbora Strycova,1987,1024,1974,825,44,81
Hard,Elina Svitolina,59,29,67,28,1,Garbine Muguruza,157,95,147,57,5,6
Hard,Eugenie Bouchard,1066,583,1072,496,32,Alize Cornet,932,494,894,390,27,28
Hard,Caroline Wozniacki,1496,878,1533,774,40,Timea Bacsinszky,478,245,456,186,13,32
Hard,Petra Kvitova,1630,944,1677,736,85,Caroline Garcia,763,415,684,246,40,34
Hard,Elina Svitolina,839,447,832,349,29,Angelique Kerber,1536,851,1488,669,40,35
Hard,Eugenie Bouchard,1900,1045,1885,812,56,Caroline Wozniacki,3379,1976,3290,1543,55,78
Hard,Petra Kvitova,1404,810,1519,662,66,Elina Svitolina,537,288,528,213,17,35
Hard,Petra Kvitova,2452,1418,2493,1084,114,Eugenie Bouchard,1175,631,1089,460,35,53
Clay,Serena Williams,707,485,777,388,70,Varvara Lepchenko,884,469,999,454,24,30
Clay,Shuai Zhang,113,55,98,31,1,Christina Mchale,85,54,75,34,4,4
Clay,Carla Suarez Navarro,619,326,602,287,9,Simona Halep,745,390,736,339,15,23
Clay,Ana Ivanovic,305,176,305,157,17,Maria Sharapova,657,393,651,320,43,21
Clay,Jelena Jankovic,689,387,666,307,21,Flavia Pennetta,567,305,603,301,13,20
Clay,Agnieszka Radwanska,627,350,662,322,24,Francesca Schiavone,713,396,749,326,20,21
Clay,Sara Errani,650,372,700,356,1,Petra Cetkovska,469,233,468,219,8,22
Clay,Na Li,1099,650,1032,447,31,Samantha Stosur,783,470,825,343,24,31
Clay,Serena Williams,0,0,0,0,0,Shuai Zhang,0,0,0,0,0,0
Clay,Ana Ivanovic,562,327,532,274,43,Carla Suarez Navarro,661,348,630,308,5,21
Clay,Jelena Jankovic,970,515,922,425,21,Agnieszka Radwanska,723,417,792,388,24,28
Clay,Sara Errani,1689,915,1692,773,5,Na Li,1922,1159,1858,816,64,58
Clay,Serena Williams,827,539,897,458,95,Ana Ivanovic,841,478,835,391,47,29
Clay,Sara Errani,1621,890,1589,758,9,Jelena Jankovic,1832,1056,1812,840,64,59
Clay,Serena Williams,1195,821,1276,682,158,Sara Errani,1164,638,1212,591,5,55
Hard,Petra Cetkovska,1302,711,1287,574,32,Na Li,1550,915,1578,778,54,47
Hard,Angelique Kerber,3834,2182,3857,1781,114,Klara Koukalova,0,0,0,0,0,111
Hard,Petra Kvitova,4314,2547,4434,1986,203,Lucie Safarova,3878,2300,3956,1553,196,147
Hard,Jelena Jankovic,1107,597,1064,471,40,Alisa Kleybanova,778,447,772,335,48,27
Hard,Simona Halep,956,537,893,425,26,Annika Beck,687,330,679,281,11,26
Hard,Sara Errani,2646,1415,2681,1247,11,Monica Niculescu,2280,1223,2375,1061,46,85
Hard,Yanina Wickmayer,759,434,685,309,23,Jana Cepelova,610,317,630,270,3,21
Hard,Agnieszka Radwanska,1536,942,1441,726,62,Mirjana Lucic,0,0,0,0,0,38
Hard,Angelique Kerber,2274,1301,2217,996,57,Petra Cetkovska,1405,759,1439,634,24,55
Hard,Jelena Jankovic,4438,2462,4516,2029,143,Petra Kvitova,4739,2772,4894,2170,256,152
Hard,Simona Halep,2745,1447,2744,1214,67,Sara Errani,3622,1846,3643,1692,15,109
Hard,Agnieszka Radwanska,5187,2966,5149,2476,170,Yanina Wickmayer,3396,1899,3305,1393,90,137
Hard,Angelique Kerber,5429,3082,5377,2461,138,Jelena Jankovic,5323,2948,5390,2482,170,162
Hard,Simona Halep,4022,2193,4045,1843,87,Agnieszka Radwanska,5539,3152,5362,2513,203,166
Hard,Simona Halep,2997,1640,3081,1399,79,Angelique Kerber,4393,2485,4322,1964,114,124
Hard,Serena Williams,3374,2208,3476,1697,420,Flavia Pennetta,2947,1627,2946,1371,122,110
Hard,Jelena Jankovic,3020,1591,3106,1356,82,Sloane Stephens,3024,1684,3217,1399,75,90
Hard,Agnieszka Radwanska,5476,3113,5465,2546,163,Sabine Lisicki,3351,1885,3322,1475,225,151
Hard,Caroline Wozniacki,6060,3529,5985,2880,138,Angelique Kerber,5301,3010,5218,2351,140,178
Hard,Ana Ivanovic,3506,1998,3470,1576,165,Svetlana Kuznetsova,3855,2163,3952,1789,173,124
Hard,Elina Svitolina,320,163,331,123,10,Carla Suarez Navarro,835,399,788,350,6,19
Hard,Maria Sharapova,4139,2413,4238,2051,179,Anastasia Pavlyuchenkova,3876,2190,3859,1723,145,133
Hard,Simona Halep,2688,1493,2667,1217,55,Lucie Safarova,3036,1796,3081,1195,158,103
Hard,Serena Williams,3881,2540,3924,1890,450,Jelena Jankovic,4223,2305,4343,1971,121,136
Hard,Caroline Wozniacki,7311,4291,7299,3475,152,Agnieszka Radwanska,7774,4499,7551,3568,238,246
Hard,Ana Ivanovic,1094,631,1142,509,68,Elina Svitolina,565,297,592,239,19,32
Hard,Maria Sharapova,3478,1995,3484,1599,159,Simona Halep,2619,1411,2612,1142,61,104
Hard,Serena Williams,4296,2804,4371,2119,507,Caroline Wozniacki,5691,3307,5672,2716,105,169
Hard,Ana Ivanovic,3592,2046,3612,1600,158,Maria Sharapova,4050,2332,4167,2009,178,134
Hard,Serena Williams,3989,2614,4103,2000,486,Ana Ivanovic,3883,2216,3987,1830,191,143
Hard,Ana Ivanovic,3883,2216,3987,1830,191,Serena Williams,3989,2614,4103,2000,486,143
Hard,Eugenie Bouchard,453,261,462,206,17,Casey Dellacqua,538,280,509,219,5,16
Hard,Na Li,3673,2100,3743,1750,105,Kate Makarova,2668,1482,2627,1103,107,102
Hard,Flavia Pennetta,2925,1593,2820,1292,119,Angelique Kerber,3817,2158,3820,1745,105,103
Hard,Simona Halep,3440,1836,3448,1549,72,Jelena Jankovic,3783,2071,3843,1742,111,121
Hard,Dominika Cibulkova,4546,2497,4495,2059,69,Maria Sharapova,3790,2183,3863,1834,162,131
Hard,Agnieszka Radwanska,2672,1479,2626,1201,91,Garbine Muguruza,1114,608,1085,465,28,58
Hard,Victoria Azarenka,4213,2423,4369,2230,98,Sloane Stephens,3367,1840,3517,1576,91,125
Hard,Eugenie Bouchard,1433,753,1347,557,31,Ana Ivanovic,1493,863,1513,631,63,48
Hard,Na Li,4133,2392,4351,2064,123,Flavia Pennetta,2970,1609,2881,1325,115,122
Hard,Dominika Cibulkova,3510,1943,3496,1632,59,Simona Halep,2419,1298,2301,994,62,108
Hard,Agnieszka Radwanska,6581,3846,6374,3063,220,Victoria Azarenka,5816,3352,6184,3133,119,219
Hard,Na Li,2128,1253,2303,1067,69,Eugenie Bouchard,1187,625,1095,467,29,58
Hard,Dominika Cibulkova,5463,3057,5443,2540,70,Agnieszka Radwanska,6372,3676,6242,2947,203,187
Hard,Na Li,3946,2310,4096,1943,136,Dominika Cibulkova,3595,2021,3529,1629,61,125
Clay,Garbine Muguruza,113,48,98,51,2,Pauline Parmentier,0,0,0,0,0,2
Clay,Maria Sharapova,1608,966,1610,748,73,Samantha Stosur,1151,660,1144,526,42,45
Clay,Carla Suarez Navarro,76,41,96,42,0,Ajla Tomljanovic,48,20,61,26,0,2
Clay,Eugenie Bouchard,174,93,166,73,2,Angelique Kerber,326,175,261,111,9,9
Clay,Svetlana Kuznetsova,445,237,448,190,19,Lucie Safarova,469,266,541,207,26,19
Clay,Simona Halep,354,195,380,166,9,Sloane Stephens,535,289,554,253,8,15
Clay,Sara Errani,1621,890,1589,758,9,Jelena Jankovic,1832,1056,1812,840,64,59
Clay,Andrea Petkovic,48,28,72,26,1,Kiki Bertens,149,89,168,77,1,6
Clay,Maria Sharapova,290,173,347,149,5,Garbine Muguruza,102,42,122,49,0,6
Clay,Eugenie Bouchard,250,128,251,121,11,Carla Suarez Navarro,662,358,687,339,9,21
Clay,Simona Halep,621,318,628,308,9,Svetlana Kuznetsova,476,262,491,218,12,16
Clay,Andrea Petkovic,674,377,653,307,24,Sara Errani,916,478,883,390,4,29
Clay,Maria Sharapova,342,222,349,154,19,Eugenie Bouchard,161,80,152,70,4,10
Clay,Simona Halep,366,186,359,171,7,Andrea Petkovic,219,118,195,112,4,12
Clay,Maria Sharapova,981,583,967,431,42,Simona Halep,1042,545,955,446,24,29
Grass,Eugenie Bouchard,0,0,0,0,0,Alize Cornet,0,0,0,0,0,0
Grass,Angelique Kerber,204,120,228,101,8,Maria Sharapova,440,269,453,197,36,11
Grass,Simona Halep,0,0,0,0,0,Zarina Diyas,0,0,0,0,0,0
Grass,Sabine Lisicki,110,58,85,38,10,Yaroslava Shvedova,81,47,84,28,7,2
Grass,Lucie Safarova,0,0,0,0,0,Tereza Smitkova,0,0,0,0,0,0
Grass,Kate Makarova,410,242,443,178,20,Agnieszka Radwanska,142,91,139,56,4,8
Grass,Petra Kvitova,363,240,357,135,23,Shuai Peng,383,227,384,144,19,10
Grass,Barbora Strycova,57,24,50,19,1,Caroline Wozniacki,63,31,42,9,1,2
Grass,Eugenie Bouchard,0,0,0,0,0,Angelique Kerber,0,0,0,0,0,0
Grass,Simona Halep,312,180,301,128,12,Sabine Lisicki,512,315,479,192,59,10
Grass,Lucie Safarova,73,54,71,16,8,Kate Makarova,65,48,59,18,6,2
Grass,Petra Kvitova,299,188,349,152,18,Barbora Strycova,191,103,217,81,7,8
Grass,Eugenie Bouchard,171,94,177,71,8,Simona Halep,94,61,118,66,6,4
Grass,Petra Kvitova,83,47,96,38,5,Lucie Safarova,143,88,140,42,8,3
Grass,Petra Kvitova,76,50,64,22,5,Eugenie Bouchard,82,40,80,36,2,2
Hard,Serena Williams,2180,1433,2249,1120,269,Kaia Kanepi,2056,1173,2018,873,120,75
Hard,Flavia Pennetta,835,449,827,407,36,Casey Dellacqua,768,386,673,286,11,23
Hard,Victoria Azarenka,105,59,110,68,4,Aleksandra Krunic,113,59,103,54,2,4
Hard,Kate Makarova,1414,774,1401,569,52,Eugenie Bouchard,982,518,928,410,21,36
Hard,Belinda Bencic,114,61,115,41,3,Jelena Jankovic,377,222,371,171,9,7
Hard,Shuai Peng,3596,1993,3498,1505,97,Lucie Safarova,3715,2182,3814,1495,189,115
Hard,Caroline Wozniacki,5019,2928,5131,2421,103,Maria Sharapova,3913,2298,4006,1929,177,148
Hard,Sara Errani,563,273,625,298,5,Mirjana Lucic,0,0,0,0,0,16
Hard,Serena Williams,3374,2208,3476,1697,420,Flavia Pennetta,2947,1627,2946,1371,122,110
Hard,Kate Makarova,3264,1818,3212,1363,116,Victoria Azarenka,5103,2931,5396,2726,106,142
Hard,Shuai Peng,227,121,239,87,8,Belinda Bencic,114,61,115,41,3,5
Hard,Caroline Wozniacki,5534,3187,5598,2642,111,Sara Errani,4738,2481,4846,2276,18,169
Hard,Serena Williams,3710,2410,3705,1819,457,Kate Makarova,3177,1758,3134,1344,114,118
Hard,Caroline Wozniacki,5250,3073,5227,2494,108,Shuai Peng,4640,2625,4521,1973,146,149
Hard,Serena Williams,4296,2804,4371,2119,507,Caroline Wozniacki,5691,3307,5672,2716,105,169
Hard,Serena Williams,4296,2804,4371,2119,507,Caroline Wozniacki,5691,3307,5672,2716,105,169
Hard,Simona Halep,4022,2193,4045,1843,87,Agnieszka Radwanska,5539,3152,5362,2513,203,166
Hard,Serena Williams,3369,2190,3367,1606,417,Simona Halep,2856,1556,2846,1299,65,116
Hard,Caroline Wozniacki,7311,4291,7299,3475,152,Agnieszka Radwanska,7774,4499,7551,3568,238,246
Hard,Caroline Wozniacki,6180,3588,6249,2969,115,Petra Kvitova,5095,3035,5352,2394,263,192
Hard,Agnieszka Radwanska,6582,3778,6438,3077,199,Petra Kvitova,5578,3260,5829,2629,279,205
Hard,Caroline Wozniacki,5019,2928,5131,2421,103,Maria Sharapova,3913,2298,4006,1929,177,148
Hard,Maria Sharapova,4590,2682,4737,2286,207,Agnieszka Radwanska,6593,3787,6376,3015,228,188
Hard,Petra Kvitova,4664,2743,4809,2132,249,Maria Sharapova,4144,2400,4273,2088,182,153
Hard,Ana Ivanovic,1493,863,1513,631,63,Eugenie Bouchard,1433,753,1347,557,31,48
Hard,Ana Ivanovic,3824,2196,3884,1803,196,Simona Halep,3612,1925,3535,1586,70,132
Hard,Simona Halep,1365,758,1436,635,32,Eugenie Bouchard,1222,632,1152,489,30,42
Hard,Serena Williams,3989,2614,4103,2000,486,Ana Ivanovic,3883,2216,3987,1830,191,143
Hard,Serena Williams,1834,1190,1868,864,193,Eugenie Bouchard,1350,744,1249,539,41,54
Hard,Simona Halep,2856,1556,2846,1299,65,Serena Williams,3369,2190,3367,1606,417,116
