surface,name1,pts_served1,service_pts_won1,pts_received1,receiving_pts_won1,aces1,name2,pts_served2,service_pts_won2,pts_received2,receiving_pts_won2,aces2,sample_size
Hard,Elina Svitolina,1245,704,1400,689,58,Karolina Pliskova,1269,780,1287,556,109,36
Hard,Karolina Pliskova,1116,702,1173,524,99,Petra Kvitova,551,347,583,252,47,26
Hard,Elina Svitolina,722,404,769,366,40,Petra Kvitova,561,345,572,233,44,17
Hard,Karolina Pliskova,1252,784,1250,560,135,Caroline Wozniacki,1324,796,1306,632,62,40
Hard,Elina Svitolina,1616,941,1764,835,63,Caroline Wozniacki,1634,1018,1576,744,81,46
Hard,Caroline Wozniacki,638,379,652,336,28,Petra Kvitova,626,375,666,278,38,20
Hard,Sloane Stephens,296,148,292,117,5,Kiki Bertens,312,176,351,139,21,8
Hard,Kiki Bertens,635,365,696,298,54,Naomi Osaka,475,281,519,222,32,16
Hard,Sloane Stephens,532,288,501,207,4,Naomi Osaka,522,307,493,195,27,17
Hard,Kiki Bertens,211,102,233,97,12,Angelique Kerber,200,122,177,93,3,7
Hard,Sloane Stephens,246,146,226,102,5,Angelique Kerber,329,189,360,147,14,7
Hard,Angelique Kerber,576,345,649,273,16,Naomi Osaka,283,165,304,136,19,15
Hard,Elina Svitolina,345,206,370,186,10,Kiki Bertens,281,163,292,119,18,10
Hard,Sloane Stephens,589,333,583,263,12,Karolina Pliskova,985,631,1056,449,99,23
Hard,Elina Svitolina,958,562,1052,512,42,Sloane Stephens,665,377,655,274,10,25
