name1,grass_pts_served1,grass_service_pts_won1,grass_pts_received1,grass_receiving_pts_won1,grass_aces1,hard_pts_served1,hard_service_pts_won1,hard_pts_received1,hard_receiving_pts_won1,hard_aces1,clay_pts_served1,clay_service_pts_won1,clay_pts_received1,clay_receiving_pts_won1,clay_aces1,name2,grass_pts_served2,grass_service_pts_won2,grass_pts_received2,grass_receiving_pts_won2,grass_aces2,hard_pts_served2,hard_service_pts_won2,hard_pts_received2,hard_receiving_pts_won2,hard_aces2,clay_pts_served2,clay_service_pts_won2,clay_pts_received2,clay_receiving_pts_won2,clay_aces2,grass_sample_size,hard_sample_size,clay_sample_size
Jelena Ostapenko,0,0,0,0,0,73,44,87,38,11,102,75,104,52,9,Danielle Collins,0,0,0,0,0,48,17,45,18,1,0,0,0,0,0,0,0,0
Sloane Stephens,355,214,346,152,16,2256,1313,2290,1011,69,706,430,674,300,24,Victoria Azarenka,443,272,489,206,21,1911,1176,1858,925,82,468,279,444,210,14,0,0,0
Sloane Stephens,520,326,527,225,17,2397,1407,2413,1041,75,856,521,813,366,24,Jelena Ostapenko,797,464,754,339,34,2537,1320,2614,1216,95,923,482,1023,472,32,0,0,0
Caroline Wozniacki,914,552,919,406,38,4302,2565,4247,2009,145,1020,590,997,470,31,Anastasija Sevastova,939,548,946,408,29,2802,1540,2612,1162,93,1248,699,1269,554,31,0,0,0
Anett Kontaveit,676,412,653,265,46,1629,920,1636,687,85,592,357,565,227,27,Venus Williams,751,475,780,353,32,2761,1627,2821,1315,162,662,403,658,303,30,0,0,0
Elina Svitolina,277,168,286,112,18,4484,2537,4538,2064,150,1395,828,1408,633,64,Daria Kasatkina,301,175,328,155,8,4010,2198,4086,1857,96,1297,741,1243,575,28,0,0,0
Angelique Kerber,598,359,591,268,13,1851,1095,2028,960,40,830,501,888,400,17,Maria Sakkari,442,263,426,173,17,1251,686,1316,574,29,346,191,359,154,6,0,0,0
Jelena Ostapenko,817,474,756,320,36,3967,2109,4126,1951,149,1626,891,1734,810,69,Johanna Konta,1562,980,1626,676,88,3873,2414,4092,1804,237,465,289,504,223,31,0,0,0
Maria Sharapova,353,215,348,158,16,1324,821,1390,627,114,878,554,907,393,58,Daria Saville,496,271,421,152,24,3782,2053,3633,1566,105,1197,712,1254,569,35,0,0,0
Caroline Garcia,573,361,593,247,51,4192,2469,4067,1608,219,1026,611,1041,397,76,Sloane Stephens,665,405,696,298,20,3302,1915,3197,1344,84,884,545,908,408,24,0,0,0
Simona Halep,562,325,632,271,19,4690,2716,4816,2192,106,2355,1355,2366,1132,56,Madison Keys,906,594,898,359,79,4469,2796,4520,1906,349,1674,985,1771,795,103,0,0,0
Anett Kontaveit,398,250,428,179,37,2468,1382,2491,1047,110,1135,677,1137,480,48,Caroline Wozniacki,655,396,679,327,35,3909,2296,3817,1793,129,966,551,946,418,32,0,0,0
Elina Svitolina,686,408,659,287,31,5622,3224,5830,2655,198,1440,828,1418,652,45,Angelique Kerber,1416,897,1567,685,31,6094,3562,6529,2938,135,1580,923,1652,779,23,0,0,0
Maria Sharapova,233,142,240,117,12,773,499,855,436,84,657,414,659,291,29,Jelena Ostapenko,545,315,536,246,25,1580,868,1753,801,75,954,527,1011,506,38,0,0,0
Simona Halep,797,465,822,374,24,4530,2621,4755,2246,110,2519,1517,2582,1233,62,Caroline Garcia,1117,684,1074,422,80,5420,3210,5198,2071,294,1781,1081,1890,794,133,0,0,0
Elina Svitolina,515,309,509,213,20,5350,3045,5444,2532,193,929,547,927,416,26,Anett Kontaveit,572,350,534,221,41,2167,1254,2257,965,120,811,485,801,326,31,0,0,0
Simona Halep,412,226,400,157,13,4072,2365,4162,1892,115,1679,984,1766,831,35,Maria Sharapova,353,215,348,158,16,1679,1058,1792,819,148,1173,764,1227,527,90,0,0,0
Elina Svitolina,761,463,749,302,38,6242,3508,6434,2921,218,1811,1075,1851,846,74,Simona Halep,867,509,875,394,25,5299,3104,5586,2590,153,1932,1147,1971,979,54,0,0,0
Caroline Wozniacki,655,396,679,327,35,3909,2296,3817,1793,129,966,551,946,418,32,Anett Kontaveit,398,250,428,179,37,2468,1382,2491,1047,110,1135,677,1137,480,48,0,0,0
Katerina Siniakova,866,511,860,349,25,3000,1610,2817,1237,88,1382,779,1449,663,35,Kiki Bertens,577,348,503,201,15,2381,1345,2440,1005,167,2101,1254,2167,1012,112,0,0,0
Aryna Sabalenka,100,61,96,37,6,788,460,737,313,48,0,0,0,0,0,Caroline Garcia,190,115,177,73,20,555,347,509,192,28,251,163,251,103,29,0,0,0
Qiang Wang,182,103,176,67,5,2347,1289,2496,1108,80,661,384,701,271,31,Karolina Pliskova,926,604,990,427,97,3746,2319,3837,1658,371,687,398,723,290,63,0,0,0
Naomi Osaka,353,215,382,156,28,1628,989,1592,678,108,430,234,465,186,19,Julia Goerges,291,173,284,113,18,2156,1300,2136,827,169,1043,615,989,392,67,0,0,0
Shuai Zhang,396,220,386,143,5,3391,1898,3341,1483,98,1095,609,1156,479,18,Angelique Kerber,894,567,986,431,24,5135,2988,5404,2496,100,1574,917,1640,737,29,0,0,0
Dominika Cibulkova,851,504,804,328,10,4356,2445,4273,1897,53,537,313,603,272,6,Sloane Stephens,438,258,446,192,13,2636,1553,2563,1089,81,964,573,971,438,29,0,0,0
Anastasija Sevastova,457,259,477,213,12,1671,908,1644,698,44,760,424,782,362,20,Donna Vekic,550,346,559,198,46,1631,877,1548,648,81,664,368,609,253,39,0,0,0
Caroline Wozniacki,1139,690,1179,518,53,4564,2666,4561,2130,152,999,578,964,470,30,Katerina Siniakova,856,495,828,326,25,2444,1297,2225,941,75,1662,939,1614,674,43,0,0,0
Qiang Wang,0,0,0,0,0,804,466,833,375,31,0,0,0,0,0,Aryna Sabalenka,0,0,0,0,0,478,279,495,223,35,0,0,0,0,0,0,0,0
Naomi Osaka,109,66,139,61,8,1957,1160,1997,837,132,268,140,305,118,10,Shuai Zhang,156,91,171,64,2,2094,1150,2076,914,78,849,474,903,406,15,0,0,0
Anastasija Sevastova,939,534,920,396,20,1953,1061,1919,829,76,1687,954,1658,757,40,Dominika Cibulkova,752,428,648,278,14,4695,2660,4599,2067,48,703,425,730,315,13,0,0,0
Caroline Wozniacki,532,343,583,272,27,4207,2467,4120,1909,134,763,404,638,305,23,Qiang Wang,182,103,176,67,5,2324,1279,2430,1098,74,732,434,782,306,33,0,0,0
Anastasija Sevastova,539,291,522,219,12,1374,738,1246,553,41,906,505,891,404,22,Naomi Osaka,367,220,376,134,30,1395,824,1436,627,93,485,263,575,241,27,0,0,0
Caroline Wozniacki,914,552,919,406,38,4302,2565,4247,2009,145,1020,590,997,470,31,Anastasija Sevastova,939,548,946,408,29,2802,1540,2612,1162,93,1248,699,1269,554,31,0,0,0
Kiki Bertens,671,391,572,223,24,2957,1671,3095,1321,197,2182,1304,2149,954,127,Caroline Wozniacki,1045,641,1069,496,53,4636,2731,4556,2100,135,1359,775,1249,582,53,0,0,0
Maria Sharapova,223,132,208,92,7,1497,935,1576,735,142,1231,779,1241,551,73,Kristina Mladenovic,1373,830,1212,460,111,2759,1558,2697,1113,143,1453,848,1510,636,55,0,0,0
Carla Suarez Navarro,0,0,0,0,0,198,118,228,117,4,0,0,0,0,0,Bernarda Pera,0,0,0,0,0,97,43,92,46,3,0,0,0,0,0,0,0,0
Caroline Garcia,1010,619,995,400,73,4910,2902,4714,1852,250,1599,963,1687,663,111,Julia Goerges,553,340,561,245,43,3740,2269,3774,1519,286,2137,1279,2075,860,144,0,0,0
Petra Kvitova,405,255,434,201,37,2674,1652,2615,1135,160,853,542,852,345,42,Anett Kontaveit,542,325,516,220,43,1327,741,1316,583,66,842,490,832,344,32,0,0,0
Daria Kasatkina,266,141,263,103,6,3795,2098,3901,1774,102,1069,603,1047,464,19,Garbine Muguruza,833,487,794,320,47,3819,2191,3803,1664,222,1688,1016,1747,803,75,0,0,0
Karolina Pliskova,1222,760,1224,511,136,5481,3383,5650,2392,555,1233,753,1214,510,124,Sloane Stephens,550,334,570,238,16,3223,1900,3151,1353,89,791,487,783,354,25,0,0,0
Simona Halep,416,244,452,220,18,2604,1532,2683,1278,68,1076,652,1111,540,31,Kristyna Pliskova,632,413,643,230,77,1804,1076,1864,736,204,310,193,273,111,45,0,0,0
Kiki Bertens,136,77,139,45,2,1499,831,1597,676,93,1442,869,1427,626,77,Maria Sharapova,400,246,401,187,17,1502,907,1544,705,128,1119,716,1165,516,78,0,0,0
Caroline Garcia,1018,636,993,393,78,5457,3259,5244,2094,324,1741,1054,1824,745,122,Carla Suarez Navarro,864,501,866,361,20,4940,2794,5287,2389,85,2628,1504,2810,1318,33,0,0,0
Petra Kvitova,519,311,551,232,34,4001,2458,3970,1732,236,1026,637,1037,425,57,Daria Kasatkina,392,220,395,168,14,3635,1961,3616,1663,79,1377,756,1316,621,23,0,0,0
Karolina Pliskova,1688,1073,1749,723,189,6832,4268,7037,2987,719,1747,1075,1797,732,176,Simona Halep,534,302,542,218,15,5316,3092,5599,2571,143,2378,1371,2396,1160,57,0,0,0
Kiki Bertens,549,310,462,172,14,2912,1611,3028,1269,169,2195,1338,2213,1006,122,Caroline Garcia,792,488,754,310,66,5444,3228,5201,2125,269,1342,806,1365,567,91,0,0,0
Petra Kvitova,831,524,856,362,79,4466,2748,4494,1981,264,1193,752,1238,505,61,Karolina Pliskova,1293,814,1298,540,138,6437,3991,6645,2786,632,1329,815,1319,528,124,0,0,0
Petra Kvitova,627,382,692,302,57,3783,2332,3908,1772,238,1053,650,1053,420,56,Kiki Bertens,564,346,506,214,19,2320,1268,2431,1032,132,1949,1159,1974,900,102,0,0,0
Kiki Bertens,319,184,280,107,6,1898,1035,1970,841,133,1279,783,1250,562,76,Anett Kontaveit,513,320,484,200,43,2012,1155,2066,910,102,615,384,611,273,30,0,0,0
Elina Svitolina,0,0,0,0,0,0,0,0,0,0,56,36,45,26,2,Amanda Anisimova,0,0,0,0,0,92,46,79,34,0,0,0,0,0,0,0,0,0
Elise Mertens,413,226,393,174,16,909,510,884,410,46,845,451,840,373,32,Sloane Stephens,237,139,277,121,6,1444,829,1440,621,45,623,372,638,292,13,0,0,0
Petra Kvitova,679,450,707,310,59,4352,2702,4407,1939,265,1452,876,1473,603,65,Kristina Mladenovic,1141,727,1129,460,94,4081,2320,4128,1737,232,2082,1231,2047,900,75,0,0,0
Aryna Sabalenka,100,61,96,37,6,788,460,737,313,48,0,0,0,0,0,Caroline Garcia,190,115,177,73,20,555,347,509,192,28,251,163,251,103,29,0,0,0
Madison Keys,801,516,796,306,64,4165,2596,4176,1771,348,1478,881,1604,731,97,Angelique Kerber,1185,727,1214,529,19,5922,3448,6279,2864,125,1625,978,1719,801,23,0,0,0
Lesia Tsurenko,898,506,871,358,17,2877,1578,2707,1210,75,718,376,702,311,8,Kate Makarova,554,312,600,254,23,3265,1887,3227,1381,121,1251,699,1248,529,38,0,0,0
Simona Halep,380,206,368,151,11,3066,1803,3092,1419,86,1253,734,1301,601,33,Ashleigh Barty,625,388,695,284,38,1774,1064,1666,712,138,224,127,211,93,7,0,0,0
Kiki Bertens,729,429,642,255,26,2753,1553,2890,1238,195,2421,1471,2452,1101,127,Elina Svitolina,553,321,531,223,31,5632,3197,5892,2730,193,1686,979,1703,795,52,0,0,0
Petra Kvitova,353,229,342,138,28,2954,1815,3034,1351,177,705,444,676,262,40,Elise Mertens,428,244,427,194,22,1426,793,1364,619,57,900,496,884,401,36,0,0,0
Aryna Sabalenka,0,0,0,0,0,766,450,808,340,35,0,0,0,0,0,Madison Keys,125,91,132,52,16,514,345,578,250,35,273,183,305,123,24,0,0,0
Simona Halep,743,450,794,348,25,4603,2735,4878,2286,137,2315,1353,2295,1077,54,Lesia Tsurenko,893,480,890,376,17,4324,2412,4186,1881,112,1032,526,974,425,13,0,0,0
Kiki Bertens,564,346,506,214,19,2320,1268,2431,1032,132,1949,1159,1974,900,102,Petra Kvitova,627,382,692,302,57,3783,2332,3908,1772,238,1053,650,1053,420,56,0,0,0
Simona Halep,125,83,160,75,6,534,329,563,270,7,274,174,292,152,7,Aryna Sabalenka,0,0,0,0,0,925,533,874,368,60,0,0,0,0,0,0,0,0
Kiki Bertens,517,307,443,180,21,2486,1422,2615,1133,190,2419,1491,2457,1116,144,Simona Halep,629,353,648,293,13,4561,2667,4837,2208,119,2227,1284,2297,1112,51,0,0,0
Elina Svitolina,622,362,599,245,32,6850,3887,7118,3312,244,1915,1099,1926,854,66,Karolina Pliskova,1697,1085,1711,711,213,6839,4265,7059,3017,721,1907,1181,1941,803,184,0,0,0
Karolina Pliskova,1293,814,1298,540,138,6437,3991,6645,2786,632,1329,815,1319,528,124,Petra Kvitova,831,524,856,362,79,4466,2748,4494,1981,264,1193,752,1238,505,61,0,0,0
Elina Svitolina,340,220,349,132,19,5567,3157,5872,2701,206,1643,966,1643,760,54,Petra Kvitova,684,450,707,311,64,4449,2754,4519,1961,271,1140,702,1165,484,59,0,0,0
Karolina Pliskova,1491,952,1512,621,179,7010,4335,7168,3033,738,1830,1140,1907,777,175,Caroline Wozniacki,1099,668,1119,514,58,6042,3558,6025,2825,177,1599,889,1473,684,55,0,0,0
Elina Svitolina,740,441,722,296,40,6529,3713,6722,3104,217,2053,1226,2060,950,75,Caroline Wozniacki,1240,754,1277,577,62,5906,3518,5866,2709,177,1539,864,1449,676,55,0,0,0
Caroline Wozniacki,1178,714,1244,554,48,5483,3209,5470,2532,179,1323,732,1228,562,43,Petra Kvitova,823,524,830,350,70,5133,3129,5137,2255,299,1192,735,1176,469,51,0,0,0
Sloane Stephens,281,166,278,123,8,2919,1720,2883,1192,67,975,596,1036,450,29,Kiki Bertens,388,229,365,139,12,1719,966,1803,742,103,1737,1036,1688,720,75,0,0,0
Kiki Bertens,345,227,339,149,15,2107,1194,2241,950,156,1160,675,1163,502,55,Naomi Osaka,371,226,387,167,23,2408,1437,2404,1002,158,493,279,542,242,29,0,0,0
Sloane Stephens,524,314,528,234,18,2264,1269,2226,921,68,431,275,464,211,10,Naomi Osaka,405,246,430,166,31,1505,883,1548,640,87,295,152,348,155,13,0,0,0
Kiki Bertens,510,293,457,179,14,2679,1519,2807,1181,180,2048,1207,2072,953,115,Angelique Kerber,652,416,716,335,16,5721,3329,5980,2781,107,1529,894,1657,761,20,0,0,0
Sloane Stephens,613,370,643,270,16,2652,1530,2610,1104,82,1030,610,1031,441,27,Angelique Kerber,1063,682,1201,528,25,5048,2913,5324,2402,117,853,493,850,349,16,0,0,0
Angelique Kerber,659,399,719,319,15,4930,2817,5125,2322,100,918,530,960,453,14,Naomi Osaka,311,190,331,122,20,2238,1331,2200,897,159,444,229,527,222,20,0,0,0
Elina Svitolina,553,321,531,223,31,5632,3197,5892,2730,193,1686,979,1703,795,52,Kiki Bertens,729,429,642,255,26,2753,1553,2890,1238,195,2421,1471,2452,1101,127,0,0,0
Sloane Stephens,550,334,570,238,16,3223,1900,3151,1353,89,791,487,783,354,25,Karolina Pliskova,1222,760,1224,511,136,5481,3383,5650,2392,555,1233,753,1214,510,124,0,0,0
Elina Svitolina,605,369,596,247,24,5500,3129,5788,2639,186,1548,917,1545,677,58,Sloane Stephens,746,453,790,322,26,3288,1951,3217,1343,98,1172,713,1230,548,35,0,0,0
