surface,id1,grass_pts_served1,grass_service_pts_won1,grass_pts_received1,grass_receiving_pts_won1,grass_aces1,grass_sample_size1,hard_pts_served1,hard_service_pts_won1,hard_pts_received1,hard_receiving_pts_won1,hard_aces1,hard_sample_size1,clay_pts_served1,clay_service_pts_won1,clay_pts_received1,clay_receiving_pts_won1,clay_aces1,clay_sample_size1,carpet_pts_served1,carpet_service_pts_won1,carpet_pts_received1,carpet_receiving_pts_won1,carpet_aces1,carpet_sample_size1,co2_pts_served1,co2_service_pts_won1,co2_pts_received1,co2_receiving_pts_won1,co2_aces1,co2_sample_size1,co2nsf_pts_served1,co2nsf_service_pts_won1,co2nsf_pts_received1,co2nsf_receiving_pts_won1,co2nsf_aces1,co2nsf_sample_size1,id2,grass_pts_served2,grass_service_pts_won2,grass_pts_received2,grass_receiving_pts_won2,grass_aces2,grass_sample_size2,hard_pts_served2,hard_service_pts_won2,hard_pts_received2,hard_receiving_pts_won2,hard_aces2,hard_sample_size2,clay_pts_served2,clay_service_pts_won2,clay_pts_received2,clay_receiving_pts_won2,clay_aces2,clay_sample_size2,carpet_pts_served2,carpet_service_pts_won2,carpet_pts_received2,carpet_receiving_pts_won2,carpet_aces2,carpet_sample_size2,co2_pts_served2,co2_service_pts_won2,co2_pts_received2,co2_receiving_pts_won2,co2_aces2,co2_sample_size2,co2nsf_pts_served2,co2nsf_service_pts_won2,co2nsf_pts_received2,co2nsf_receiving_pts_won2,co2nsf_aces2,co2nsf_sample_size2
Hard,104252,0,0,0,0,0,0,606,392,605,207,50,9,280,162,252,88,18,4,0,0,0,0,0,0,365,233,371,115,31,5,496,314,487,159,42,6,103852,263,174,257,84,33,3,470,304,463,163,74,7,335,204,311,103,38,3,0,0,0,0,0,0,387,248,381,132,66,5,509,322,476,159,82,6
Hard,103852,180,123,160,46,18,2,371,229,312,89,39,5,163,94,142,50,14,2,0,0,0,0,0,0,288,182,233,66,24,4,413,260,344,96,38,5,104259,241,157,232,72,21,2,463,307,442,150,57,6,259,178,259,89,12,4,0,0,0,0,0,0,343,226,319,106,46,4,468,314,453,147,52,6
Hard,104978,101,64,81,15,19,1,429,289,425,135,36,6,486,322,519,176,57,7,0,0,0,0,0,0,372,246,369,117,30,5,432,277,425,134,34,6,105138,58,39,57,29,0,1,684,415,657,257,22,9,468,287,478,186,11,6,0,0,0,0,0,0,294,179,276,114,4,4,475,286,448,194,10,6
Hard,105453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,104433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,105453,0,0,0,0,0,0,53,38,60,26,1,1,71,44,73,22,1,1,0,0,0,0,0,0,53,38,60,26,1,1,53,38,60,26,1,1,104433,0,0,0,0,0,0,85,44,72,21,4,2,0,0,0,0,0,0,0,0,0,0,0,0,85,44,72,21,4,1,85,44,72,21,4,1
Hard,104424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,105062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105074,0,0,0,0,0,0,49,32,59,36,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,104979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105676,0,0,0,0,0,0,71,48,76,23,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,105676,0,0,0,0,0,0,183,106,172,58,13,2,0,0,0,0,0,0,0,0,0,0,0,0,183,106,172,58,13,2,183,106,172,58,13,2,105062,0,0,0,0,0,0,136,73,131,46,5,2,0,0,0,0,0,0,0,0,0,0,0,0,136,73,131,46,5,2,136,73,131,46,5,2
Hard,104979,0,0,0,0,0,0,0,0,0,0,0,0,70,35,64,25,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105074,0,0,0,0,0,0,146,91,145,46,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,103819,0,0,0,0,0,0,187,141,186,82,19,3,0,0,0,0,0,0,0,0,0,0,0,0,127,97,133,63,15,2,127,97,133,63,15,2,104592,58,37,66,22,6,1,111,68,109,36,18,1,0,0,0,0,0,0,0,0,0,0,0,0,111,68,109,36,18,1,111,68,109,36,18,1
Hard,104527,0,0,0,0,0,0,315,212,314,125,33,4,252,174,290,125,21,4,0,0,0,0,0,0,315,212,314,125,33,4,403,268,393,150,38,5,105583,0,0,0,0,0,0,0,0,0,0,0,2,131,74,124,38,7,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
Hard,105583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,105936,0,0,0,0,0,0,104,65,94,32,6,1,0,0,0,0,0,0,0,0,0,0,0,0,104,65,94,32,6,1,104,65,94,32,6,1,103843,0,0,0,0,0,0,81,50,81,27,6,1,0,0,0,0,0,0,0,0,0,0,0,0,81,50,81,27,6,1,81,50,81,27,6,1
Clay,104918,0,0,0,0,0,0,111,84,124,53,11,2,80,57,95,34,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105385,0,0,0,0,0,0,178,90,172,67,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clay,104868,52,34,57,15,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105023,149,109,156,50,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clay,104918,371,250,380,167,47,4,1056,688,1019,401,92,13,283,169,293,114,23,4,0,0,0,0,0,0,154,100,170,73,17,2,217,144,260,120,29,3,105023,149,109,156,50,36,1,1041,645,1000,347,134,14,341,220,373,119,30,4,0,0,0,0,0,0,206,134,248,91,19,2,269,178,310,105,27,3
Hard,103894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,106397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,111181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,106194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,103499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,106392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,103499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,144775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,103285,100,63,122,51,10,2,746,471,790,292,60,10,231,138,229,94,9,3,0,0,0,0,0,0,550,360,585,215,52,8,550,360,585,215,52,8,104797,154,110,174,54,17,1,1096,676,954,319,88,12,127,71,124,39,11,4,0,0,0,0,0,0,542,334,477,177,36,7,542,334,477,177,36,7
Hard,105065,0,0,0,0,0,0,438,277,432,149,32,4,0,0,0,0,0,0,0,0,0,0,0,0,336,218,347,119,22,3,336,218,347,119,22,3,106058,0,0,0,0,0,0,266,172,223,69,15,3,100,61,112,35,4,1,0,0,0,0,0,0,266,172,223,69,15,3,266,172,223,69,15,3
Hard,104660,66,42,66,18,8,1,90,59,96,32,7,1,69,40,76,26,4,1,0,0,0,0,0,0,90,59,96,32,7,1,90,59,96,32,7,1,103997,0,0,0,0,0,0,182,106,184,64,11,3,0,0,0,0,0,0,0,0,0,0,0,0,109,55,88,31,5,1,109,55,88,31,5,1
Hard,105992,0,0,0,0,0,0,90,50,77,30,3,1,0,0,0,0,0,0,0,0,0,0,0,0,90,50,77,30,3,1,90,50,77,30,3,1,104979,0,0,0,0,0,0,50,41,49,16,3,1,0,0,0,0,0,0,0,0,0,0,0,0,50,41,49,16,3,1,50,41,49,16,3,1
Hard,104273,0,0,0,0,0,0,279,171,299,114,11,4,125,71,158,54,5,2,0,0,0,0,0,0,213,125,228,83,7,3,213,125,228,83,7,3,103794,150,83,151,50,7,2,336,210,288,70,35,4,53,27,50,12,4,1,0,0,0,0,0,0,245,149,223,62,26,3,245,149,223,62,26,3
Hard,104268,0,0,0,0,0,0,174,112,178,73,13,2,39,22,31,9,3,1,0,0,0,0,0,0,101,68,101,39,7,1,101,68,101,39,7,1,105643,0,0,0,0,0,0,139,84,107,27,6,2,143,87,119,43,3,1,0,0,0,0,0,0,96,66,69,18,5,1,96,66,69,18,5,1
Hard,106210,0,0,0,0,0,0,0,0,0,0,0,1,134,84,118,36,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,104997,0,0,0,0,0,0,14,12,12,4,2,1,83,58,85,26,13,1,0,0,0,0,0,0,14,12,12,4,2,1,14,12,12,4,2,1
Hard,104586,0,0,0,0,0,0,76,47,75,38,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105583,0,0,0,0,0,0,0,0,0,0,0,0,91,49,93,37,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,103333,0,0,0,0,0,0,110,72,104,29,16,1,0,0,0,0,0,0,0,0,0,0,0,0,110,72,104,29,16,1,110,72,104,29,16,1,104166,0,0,0,0,0,0,187,117,155,56,8,1,0,0,0,0,0,0,0,0,0,0,0,0,187,117,155,56,8,1,187,117,155,56,8,1
Hard,105023,0,0,0,0,0,0,33,26,32,14,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104864,61,32,65,25,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,103720,52,38,58,24,3,1,146,85,145,61,8,2,0,0,0,0,0,0,0,0,0,0,0,0,146,85,145,61,8,2,146,85,145,61,8,2,105051,0,0,0,0,0,0,213,140,245,81,14,3,0,0,0,0,0,0,0,0,0,0,0,0,149,98,196,73,13,2,149,98,196,73,13,2
Hard,103188,0,0,0,0,0,0,0,0,0,0,0,0,85,44,92,38,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105385,0,0,0,0,0,0,74,49,57,37,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,104871,0,0,0,0,0,0,146,96,139,40,13,2,0,0,0,0,0,0,0,0,0,0,0,0,93,63,84,28,8,1,93,63,84,28,8,1,105733,0,0,0,0,0,0,152,98,146,50,15,1,41,16,45,14,1,1,0,0,0,0,0,0,152,98,146,50,15,1,152,98,146,50,15,1
Hard,105053,325,214,312,95,27,3,365,203,348,124,18,4,320,192,304,104,12,4,0,0,0,0,0,0,61,39,63,17,8,1,61,39,63,17,8,1,104593,0,0,0,0,0,0,135,81,128,49,6,2,496,294,459,160,30,8,0,0,0,0,0,0,65,43,48,21,3,1,65,43,48,21,3,1
Hard,104338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,103908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,104559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,104547,0,0,0,0,0,0,0,0,0,0,0,0,213,103,166,51,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104330,0,0,0,0,0,0,351,221,325,102,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,104229,66,45,63,26,5,1,418,279,446,182,22,6,0,0,0,0,0,1,0,0,0,0,0,0,367,240,392,159,20,5,367,240,392,159,20,5,104735,54,34,54,13,1,1,452,263,462,175,25,6,61,40,40,22,0,1,0,0,0,0,0,0,381,223,396,155,21,5,381,223,396,155,21,5
Hard,103786,0,0,0,0,0,0,345,200,301,119,14,6,111,60,111,32,0,2,0,0,0,0,0,0,275,158,241,102,11,5,323,181,286,114,11,6,105676,99,65,92,23,2,1,420,216,376,153,14,5,88,57,99,37,2,1,0,0,0,0,0,0,420,216,376,153,14,5,508,273,475,190,16,6
Hard,104898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,105311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,103813,0,0,0,0,0,0,1154,694,1070,399,45,15,313,183,304,115,6,4,0,0,0,0,0,0,1028,624,957,359,45,13,1242,752,1145,425,50,16,104978,101,64,81,15,19,1,1120,747,1123,353,145,14,123,63,120,38,9,2,0,0,0,0,0,0,1040,702,1059,334,141,13,1040,702,1059,334,141,13
Hard,105138,0,0,0,0,0,0,0,0,0,0,0,0,142,89,150,62,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105449,0,0,0,0,0,0,159,96,135,41,11,1,74,44,70,22,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,103852,0,0,0,0,0,0,0,0,0,0,0,0,59,43,55,21,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104534,0,0,0,0,0,0,183,103,187,84,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,105062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,106233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,103898,0,0,0,0,0,0,48,36,63,27,3,1,0,0,0,0,0,0,0,0,0,0,0,0,48,36,63,27,3,1,48,36,63,27,3,1,103926,0,0,0,0,0,0,76,45,75,36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,76,45,75,36,1,1,76,45,75,36,1,1
Hard,104594,24,12,21,5,3,1,51,36,75,38,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105614,0,0,0,0,0,0,0,0,0,0,0,0,59,40,73,21,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,103893,65,43,66,18,2,1,230,152,267,93,12,2,307,199,356,139,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105807,0,0,0,0,0,0,60,33,73,29,2,1,337,191,293,108,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,105292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,103812,0,0,0,0,0,0,0,0,0,0,0,0,130,92,144,61,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103565,98,65,105,33,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,104745,0,0,0,0,0,0,1358,897,1371,526,48,17,1043,692,1093,484,29,15,0,0,0,0,0,0,664,420,620,229,22,8,1253,805,1243,496,45,15,103285,183,118,181,70,17,3,404,236,371,138,19,6,300,164,294,110,11,4,0,0,0,0,0,0,310,175,285,103,9,5,310,175,285,103,9,5
Hard,105238,262,154,206,63,17,2,417,259,419,168,37,6,194,131,203,71,27,3,0,0,0,0,0,0,255,165,281,117,26,4,255,165,281,117,26,4,105065,69,33,49,19,5,1,692,406,665,249,39,8,55,35,69,21,3,1,0,0,0,0,0,0,324,194,330,124,19,4,324,194,330,124,19,4
Hard,104792,0,0,0,0,0,0,763,498,769,292,102,9,126,95,138,55,31,2,0,0,0,0,0,0,223,162,247,98,32,3,223,162,247,98,32,3,104660,272,185,268,83,31,2,330,215,321,122,35,4,182,107,165,51,8,3,0,0,0,0,0,0,267,177,253,93,25,3,267,177,253,93,25,3
Hard,104926,0,0,0,0,0,0,702,397,651,264,16,9,663,360,664,262,13,10,0,0,0,0,0,0,702,397,651,264,16,9,1148,627,1099,424,23,16,105992,92,61,84,24,11,1,843,519,774,250,66,10,0,0,0,0,0,0,0,0,0,0,0,0,644,385,550,165,50,8,644,385,550,165,50,8
Hard,105683,69,43,65,15,9,1,956,717,1079,378,192,17,269,188,285,103,35,5,0,0,0,0,0,0,715,524,778,256,125,11,917,658,981,316,148,15,104273,317,206,344,110,21,3,941,555,893,308,37,12,407,252,331,130,17,4,0,0,0,0,0,0,731,429,671,225,22,10,925,554,882,289,33,12
Hard,104268,0,0,0,0,0,0,427,253,451,165,30,6,51,22,33,5,0,1,0,0,0,0,0,0,206,124,222,79,20,3,206,124,222,79,20,3,105668,0,0,0,0,0,0,125,84,137,34,20,4,295,193,306,109,34,4,0,0,0,0,0,0,125,84,137,34,20,3,311,207,351,114,42,5
Hard,106210,0,0,0,0,0,0,0,0,0,0,0,1,134,84,118,36,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104665,0,0,0,0,0,0,0,0,0,0,0,0,197,132,214,77,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,104918,451,313,493,212,59,5,913,574,880,386,68,11,221,122,233,90,11,3,0,0,0,0,0,0,850,530,790,339,56,10,1161,718,1116,477,78,14,104586,96,60,72,18,5,1,1077,625,990,341,89,15,194,126,190,72,9,3,0,0,0,0,0,0,895,524,834,288,67,13,1028,607,964,333,76,15
Hard,104527,0,0,0,0,0,0,530,362,571,196,59,7,406,271,408,153,24,4,0,0,0,0,0,0,530,362,571,196,59,7,618,418,650,221,64,8,103333,67,51,71,22,22,1,656,479,613,149,147,8,0,0,0,0,0,0,0,0,0,0,0,0,425,299,378,92,98,5,492,350,449,114,120,6
Hard,104312,243,154,213,70,13,2,1098,700,1171,421,92,14,80,49,101,42,5,2,0,0,0,0,0,0,911,573,938,333,65,11,1085,693,1092,377,78,12,105023,374,260,378,115,82,3,1032,667,984,313,152,17,206,134,248,91,19,2,0,0,0,0,0,0,759,486,717,221,107,13,859,550,826,255,127,14
Hard,104731,0,0,0,0,0,0,1014,690,1038,341,138,13,274,184,258,93,29,3,0,0,0,0,0,0,938,629,942,305,122,12,938,629,942,305,122,12,103720,430,267,401,169,33,5,1252,759,1208,443,74,13,138,69,118,51,4,1,0,0,0,0,0,0,1127,673,1094,401,63,12,1527,911,1478,564,86,16
Hard,105539,70,44,82,26,6,1,259,155,269,83,22,3,106,67,104,39,2,1,0,0,0,0,0,0,145,83,144,44,9,2,145,83,144,44,9,2,103188,120,66,148,52,2,2,276,160,252,94,11,3,0,0,0,0,0,0,0,0,0,0,0,0,199,116,181,67,8,2,199,116,181,67,8,2
Hard,103163,379,262,411,146,44,4,796,537,836,301,57,14,587,401,556,193,40,6,0,0,0,0,0,0,632,420,653,220,47,11,1180,815,1270,439,99,16,104871,89,47,58,6,6,1,1185,775,1141,371,124,14,465,287,461,173,27,5,0,0,0,0,0,0,915,600,869,270,95,11,1100,728,1082,355,110,13
Hard,105453,0,0,0,0,0,0,403,259,406,172,22,6,443,268,512,233,10,5,0,0,0,0,0,0,340,212,334,147,17,5,340,212,334,147,17,5,105053,247,153,224,71,23,3,572,330,560,200,31,7,299,178,291,107,9,4,0,0,0,0,0,0,451,269,447,156,27,5,593,358,598,222,29,7
Hard,104098,0,0,0,0,0,0,1110,709,969,356,101,14,274,178,264,94,20,3,0,0,0,0,0,0,302,186,265,101,34,3,302,186,265,101,34,3,104338,102,78,133,54,7,1,193,107,188,79,6,4,677,429,695,298,18,10,0,0,0,0,0,0,110,61,109,48,4,3,110,61,109,48,4,3
Hard,103819,333,244,346,110,42,3,931,619,959,378,80,11,0,0,0,0,0,0,0,0,0,0,0,0,760,503,772,302,71,9,838,559,857,333,86,10,103908,0,0,0,0,0,0,448,254,385,108,27,6,286,170,233,75,4,3,0,0,0,0,0,0,380,215,322,83,23,5,380,215,322,83,23,5
Hard,104755,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,104559,0,0,0,0,0,0,88,61,76,35,6,1,0,0,0,0,0,0,0,0,0,0,0,0,88,61,76,35,6,1,88,61,76,35,6,1
Hard,104269,52,35,58,32,7,1,219,136,198,59,12,2,243,140,255,110,17,3,0,0,0,0,0,0,219,136,198,59,12,2,219,136,198,59,12,2,104547,0,0,0,0,0,0,292,172,230,57,16,4,587,356,498,165,32,7,0,0,0,0,0,0,169,102,134,36,8,2,169,102,134,36,8,2
Hard,104229,152,92,139,52,9,2,708,420,767,314,32,8,150,77,151,59,3,2,0,0,0,0,0,0,542,315,622,255,25,6,542,315,622,255,25,6,104259,45,28,65,22,3,1,810,523,887,333,69,11,327,208,330,120,18,5,0,0,0,0,0,0,567,347,588,215,41,8,733,453,778,281,49,12
Hard,104545,0,0,0,0,0,0,781,536,808,264,148,10,146,104,173,50,15,2,0,0,0,0,0,0,656,451,690,232,127,8,656,451,690,232,127,8,103786,0,0,0,0,0,0,524,289,417,167,10,8,455,278,495,180,14,6,0,0,0,0,0,0,421,234,339,123,9,7,718,399,651,236,18,11
Hard,105777,0,0,0,0,0,0,670,440,706,256,89,11,222,138,220,81,13,3,0,0,0,0,0,0,466,300,467,167,59,7,466,300,467,167,59,7,104898,0,0,0,0,0,0,473,287,454,145,39,6,868,564,798,297,56,9,0,0,0,0,0,0,371,222,355,117,33,5,371,222,355,117,33,5
Hard,105208,0,0,0,0,0,0,474,316,465,191,47,7,136,95,128,52,12,2,0,0,0,0,0,0,356,230,328,132,33,5,492,325,456,184,45,7,105311,0,0,0,0,0,0,457,277,446,155,14,6,129,82,109,30,10,1,0,0,0,0,0,0,457,277,446,155,14,6,457,277,446,155,14,6
Hard,103813,74,54,84,21,2,1,1058,645,1098,426,57,13,405,228,359,140,7,6,0,0,0,0,0,0,743,452,767,307,30,10,909,550,897,338,33,12,104252,172,110,165,41,5,2,862,546,941,344,59,14,565,351,524,211,32,8,0,0,0,0,0,0,783,496,821,296,52,12,1122,716,1151,417,72,17
Hard,105138,142,87,131,45,2,1,941,548,915,327,14,11,563,328,539,238,9,7,0,0,0,0,0,0,742,423,689,217,12,8,967,551,888,302,14,10,104607,357,246,373,138,34,4,1109,743,1152,483,127,17,303,188,278,103,26,4,0,0,0,0,0,0,940,628,968,384,109,13,1402,924,1403,539,150,18
Hard,103852,55,45,49,16,4,1,107,74,122,45,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104868,179,115,189,61,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,105062,0,0,0,0,0,0,332,183,268,105,24,3,0,0,0,0,0,0,0,0,0,0,0,0,332,183,268,105,24,3,332,183,268,105,24,3,105577,0,0,0,0,0,0,145,101,144,49,17,3,0,0,0,0,0,0,0,0,0,0,0,0,145,101,144,49,17,3,145,101,144,49,17,3
Hard,106233,0,0,0,0,0,0,106,71,101,32,6,1,0,0,0,0,0,0,0,0,0,0,0,0,106,71,101,32,6,1,106,71,101,32,6,1,104468,0,0,0,0,0,0,107,65,100,34,3,2,0,0,0,0,0,0,0,0,0,0,0,0,107,65,100,34,3,2,107,65,100,34,3,2
