name,t_grass_serve_total,t_grass_serve_won,t_grass_receive_total,t_grass_receive_won,t_hard_serve_total,t_hard_serve_won,t_hard_receive_total,t_hard_receive_won,t_clay_serve_total,t_clay_serve_won,t_clay_receive_total,t_clay_receive_won,1_grass_serve_total,1_grass_serve_won,1_grass_receive_total,1_grass_receive_won,1_hard_serve_total,1_hard_serve_won,1_hard_receive_total,1_hard_receive_won,1_clay_serve_total,1_clay_serve_won,1_clay_receive_total,1_clay_receive_won,2_grass_serve_total,2_grass_serve_won,2_grass_receive_total,2_grass_receive_won,2_hard_serve_total,2_hard_serve_won,2_hard_receive_total,2_hard_receive_won,2_clay_serve_total,2_clay_serve_won,2_clay_receive_total,2_clay_receive_won,3_grass_serve_total,3_grass_serve_won,3_grass_receive_total,3_grass_receive_won,3_hard_serve_total,3_hard_serve_won,3_hard_receive_total,3_hard_receive_won,3_clay_serve_total,3_clay_serve_won,3_clay_receive_total,3_clay_receive_won,4_grass_serve_total,4_grass_serve_won,4_grass_receive_total,4_grass_receive_won,4_hard_serve_total,4_hard_serve_won,4_hard_receive_total,4_hard_receive_won,4_clay_serve_total,4_clay_serve_won,4_clay_receive_total,4_clay_receive_won,5_grass_serve_total,5_grass_serve_won,5_grass_receive_total,5_grass_receive_won,5_hard_serve_total,5_hard_serve_won,5_hard_receive_total,5_hard_receive_won,5_clay_serve_total,5_clay_serve_won,5_clay_receive_total,5_clay_receive_won,6_grass_serve_total,6_grass_serve_won,6_grass_receive_total,6_grass_receive_won,6_hard_serve_total,6_hard_serve_won,6_hard_receive_total,6_hard_receive_won,6_clay_serve_total,6_clay_serve_won,6_clay_receive_total,6_clay_receive_won,7_grass_serve_total,7_grass_serve_won,7_grass_receive_total,7_grass_receive_won,7_hard_serve_total,7_hard_serve_won,7_hard_receive_total,7_hard_receive_won,7_clay_serve_total,7_clay_serve_won,7_clay_receive_total,7_clay_receive_won,8_grass_serve_total,8_grass_serve_won,8_grass_receive_total,8_grass_receive_won,8_hard_serve_total,8_hard_serve_won,8_hard_receive_total,8_hard_receive_won,8_clay_serve_total,8_clay_serve_won,8_clay_receive_total,8_clay_receive_won,9_grass_serve_total,9_grass_serve_won,9_grass_receive_total,9_grass_receive_won,9_hard_serve_total,9_hard_serve_won,9_hard_receive_total,9_hard_receive_won,9_clay_serve_total,9_clay_serve_won,9_clay_receive_total,9_clay_receive_won,10_grass_serve_total,10_grass_serve_won,10_grass_receive_total,10_grass_receive_won,10_hard_serve_total,10_hard_serve_won,10_hard_receive_total,10_hard_receive_won,10_clay_serve_total,10_clay_serve_won,10_clay_receive_total,10_clay_receive_won,11_grass_serve_total,11_grass_serve_won,11_grass_receive_total,11_grass_receive_won,11_hard_serve_total,11_hard_serve_won,11_hard_receive_total,11_hard_receive_won,11_clay_serve_total,11_clay_serve_won,11_clay_receive_total,11_clay_receive_won,12_grass_serve_total,12_grass_serve_won,12_grass_receive_total,12_grass_receive_won,12_hard_serve_total,12_hard_serve_won,12_hard_receive_total,12_hard_receive_won,12_clay_serve_total,12_clay_serve_won,12_clay_receive_total,12_clay_receive_won,13_grass_serve_total,13_grass_serve_won,13_grass_receive_total,13_grass_receive_won,13_hard_serve_total,13_hard_serve_won,13_hard_receive_total,13_hard_receive_won,13_clay_serve_total,13_clay_serve_won,13_clay_receive_total,13_clay_receive_won,14_grass_serve_total,14_grass_serve_won,14_grass_receive_total,14_grass_receive_won,14_hard_serve_total,14_hard_serve_won,14_hard_receive_total,14_hard_receive_won,14_clay_serve_total,14_clay_serve_won,14_clay_receive_total,14_clay_receive_won,15_grass_serve_total,15_grass_serve_won,15_grass_receive_total,15_grass_receive_won,15_hard_serve_total,15_hard_serve_won,15_hard_receive_total,15_hard_receive_won,15_clay_serve_total,15_clay_serve_won,15_clay_receive_total,15_clay_receive_won,16_grass_serve_total,16_grass_serve_won,16_grass_receive_total,16_grass_receive_won,16_hard_serve_total,16_hard_serve_won,16_hard_receive_total,16_hard_receive_won,16_clay_serve_total,16_clay_serve_won,16_clay_receive_total,16_clay_receive_won,17_grass_serve_total,17_grass_serve_won,17_grass_receive_total,17_grass_receive_won,17_hard_serve_total,17_hard_serve_won,17_hard_receive_total,17_hard_receive_won,17_clay_serve_total,17_clay_serve_won,17_clay_receive_total,17_clay_receive_won,18_grass_serve_total,18_grass_serve_won,18_grass_receive_total,18_grass_receive_won,18_hard_serve_total,18_hard_serve_won,18_hard_receive_total,18_hard_receive_won,18_clay_serve_total,18_clay_serve_won,18_clay_receive_total,18_clay_receive_won
P. Kvitova,0,0,0,0,33,17,35,12,0,0,0,0,0,0,0,0,171,99,169,71,0,0,0,0,0,0,0,0,99,64,98,46,0,0,0,0,0,0,0,0,72,55,71,37,0,0,0,0,0,0,0,0,64,37,52,24,0,0,0,0,0,0,0,0,90,58,80,30,0,0,0,0,0,0,0,0,17,7,37,16,0,0,0,0,0,0,0,0,37,32,28,11,0,0,0,0,0,0,0,0,85,43,74,32,0,0,0,0,0,0,0,0,39,25,51,30,0,0,0,0,0,0,0,0,10,6,16,6,0,0,0,0,0,0,0,0,48,32,53,28,0,0,0,0,0,0,0,0,67,43,53,23,0,0,0,0,0,0,0,0,20,13,40,18,0,0,0,0,0,0,0,0,59,44,58,27,0,0,0,0,0,0,0,0,37,25,45,22,0,0,0,0,0,0,0,0,80,50,87,44,0,0,0,0,0,0,0,0,50,31,43,18,0,0,0,0,0,0,0,0,30,21,44,25,0,0,0,0
A. Barty,0,0,0,0,24,10,24,10,0,0,0,0,0,0,0,0,250,161,243,115,0,0,0,0,0,0,0,0,161,106,128,54,0,0,0,0,0,0,0,0,89,55,115,60,0,0,0,0,0,0,0,0,106,68,74,28,0,0,0,0,0,0,0,0,110,72,109,42,0,0,0,0,0,0,0,0,34,25,60,29,0,0,0,0,0,0,0,0,68,42,46,21,0,0,0,0,0,0,0,0,110,76,95,43,0,0,0,0,0,0,0,0,63,37,73,32,0,0,0,0,0,0,0,0,9,4,29,15,0,0,0,0,0,0,0,0,102,71,73,37,0,0,0,0,0,0,0,0,71,43,84,38,0,0,0,0,0,0,0,0,30,21,46,23,0,0,0,0,0,0,0,0,74,53,83,32,0,0,0,0,0,0,0,0,49,28,61,28,0,0,0,0,0,0,0,0,92,60,106,49,0,0,0,0,0,0,0,0,60,36,57,20,0,0,0,0,0,0,0,0,32,19,49,28,0,0,0,0
A. Sabalenka,0,0,0,0,18,9,19,10,0,0,0,0,0,0,0,0,83,45,78,33,0,0,0,0,0,0,0,0,45,30,45,17,0,0,0,0,0,0,0,0,38,24,33,16,0,0,0,0,0,0,0,0,30,21,28,14,0,0,0,0,0,0,0,0,39,22,34,19,0,0,0,0,0,0,0,0,14,8,16,11,0,0,0,0,0,0,0,0,21,8,14,8,0,0,0,0,0,0,0,0,31,23,29,14,0,0,0,0,0,0,0,0,25,14,24,6,0,0,0,0,0,0,0,0,6,4,11,5,0,0,0,0,0,0,0,0,36,18,23,7,0,0,0,0,0,0,0,0,22,8,32,11,0,0,0,0,0,0,0,0,15,12,12,4,0,0,0,0,0,0,0,0,26,16,28,15,0,0,0,0,0,0,0,0,26,14,19,7,0,0,0,0,0,0,0,0,41,20,49,17,0,0,0,0,0,0,0,0,20,14,32,10,0,0,0,0,0,0,0,0,21,11,17,5,0,0,0,0
C. Giorgi,0,0,0,0,5,3,6,4,0,0,0,0,0,0,0,0,117,68,113,64,0,0,0,0,0,0,0,0,68,37,49,16,0,0,0,0,0,0,0,0,49,34,64,25,0,0,0,0,0,0,0,0,37,21,33,17,0,0,0,0,0,0,0,0,65,43,55,23,0,0,0,0,0,0,0,0,15,8,25,9,0,0,0,0,0,0,0,0,21,14,16,8,0,0,0,0,0,0,0,0,59,36,49,21,0,0,0,0,0,0,0,0,30,18,39,16,0,0,0,0,0,0,0,0,7,5,9,5,0,0,0,0,0,0,0,0,43,19,36,13,0,0,0,0,0,0,0,0,41,27,44,18,0,0,0,0,0,0,0,0,17,9,20,10,0,0,0,0,0,0,0,0,51,29,39,16,0,0,0,0,0,0,0,0,23,12,28,16,0,0,0,0,0,0,0,0,80,51,62,31,0,0,0,0,0,0,0,0,51,25,31,17,0,0,0,0,0,0,0,0,29,20,31,14,0,0,0,0
A. Kalinskaya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,11,28,11,0,0,0,0,0,0,0,0,11,6,17,5,0,0,0,0,0,0,0,0,14,4,11,1,0,0,0,0,0,0,0,0,6,2,12,4,0,0,0,0,0,0,0,0,9,4,15,5,0,0,0,0,0,0,0,0,10,5,1,0,0,0,0,0,0,0,0,0,2,0,8,3,0,0,0,0,0,0,0,0,8,4,14,5,0,0,0,0,0,0,0,0,10,5,6,2,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,6,2,12,4,0,0,0,0,0,0,0,0,9,6,9,2,0,0,0,0,0,0,0,0,8,3,2,1,0,0,0,0,0,0,0,0,10,5,11,3,0,0,0,0,0,0,0,0,6,3,3,2,0,0,0,0,0,0,0,0,17,9,12,6,0,0,0,0,0,0,0,0,9,6,6,3,0,0,0,0,0,0,0,0,8,6,6,1,0,0,0,0
N. Osaka,0,0,0,0,23,16,24,12,0,0,0,0,0,0,0,0,219,143,219,91,0,0,0,0,0,0,0,0,143,80,128,62,0,0,0,0,0,0,0,0,76,45,91,45,0,0,0,0,0,0,0,0,80,54,66,31,0,0,0,0,0,0,0,0,108,66,108,50,0,0,0,0,0,0,0,0,31,20,45,24,0,0,0,0,0,0,0,0,54,35,35,11,0,0,0,0,0,0,0,0,92,50,89,38,0,0,0,0,0,0,0,0,62,39,71,30,0,0,0,0,0,0,0,0,11,8,24,10,0,0,0,0,0,0,0,0,69,41,62,25,0,0,0,0,0,0,0,0,81,46,79,32,0,0,0,0,0,0,0,0,31,19,44,19,0,0,0,0,0,0,0,0,74,49,72,24,0,0,0,0,0,0,0,0,54,35,57,21,0,0,0,0,0,0,0,0,98,65,102,48,0,0,0,0,0,0,0,0,65,42,54,20,0,0,0,0,0,0,0,0,33,15,48,26,0,0,0,0
K. Kucova,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,19,36,12,0,0,0,0,0,0,0,0,19,4,24,9,0,0,0,0,0,0,0,0,17,9,12,2,0,0,0,0,0,0,0,0,4,3,15,9,0,0,0,0,0,0,0,0,24,16,19,8,0,0,0,0,0,0,0,0,8,4,2,2,0,0,0,0,0,0,0,0,3,2,6,0,0,0,0,0,0,0,0,0,17,9,20,8,0,0,0,0,0,0,0,0,12,7,8,4,0,0,0,0,0,0,0,0,4,3,2,1,0,0,0,0,0,0,0,0,10,2,12,3,0,0,0,0,0,0,0,0,15,10,12,2,0,0,0,0,0,0,0,0,8,3,5,1,0,0,0,0,0,0,0,0,18,11,13,5,0,0,0,0,0,0,0,0,8,2,6,4,0,0,0,0,0,0,0,0,16,10,17,4,0,0,0,0,0,0,0,0,10,6,13,7,0,0,0,0,0,0,0,0,6,3,4,1,0,0,0,0
O. Jabeur,0,0,0,0,17,13,16,2,0,0,0,0,0,0,0,0,85,51,87,44,0,0,0,0,0,0,0,0,51,29,43,12,0,0,0,0,0,0,0,0,34,14,44,14,0,0,0,0,0,0,0,0,29,16,31,16,0,0,0,0,0,0,0,0,36,25,42,21,0,0,0,0,0,0,0,0,20,10,14,6,0,0,0,0,0,0,0,0,16,13,15,4,0,0,0,0,0,0,0,0,38,22,37,11,0,0,0,0,0,0,0,0,21,12,29,10,0,0,0,0,0,0,0,0,10,6,6,1,0,0,0,0,0,0,0,0,25,15,30,13,0,0,0,0,0,0,0,0,28,15,30,11,0,0,0,0,0,0,0,0,15,9,15,8,0,0,0,0,0,0,0,0,25,17,32,10,0,0,0,0,0,0,0,0,22,12,18,6,0,0,0,0,0,0,0,0,34,22,44,22,0,0,0,0,0,0,0,0,22,14,22,10,0,0,0,0,0,0,0,0,12,6,22,10,0,0,0,0
E. Vesnina,0,0,0,0,6,2,5,2,0,0,0,0,0,0,0,0,28,14,28,11,0,0,0,0,0,0,0,0,14,8,17,4,0,0,0,0,0,0,0,0,14,12,11,5,0,0,0,0,0,0,0,0,8,6,13,3,0,0,0,0,0,0,0,0,18,11,10,4,0,0,0,0,0,0,0,0,2,1,5,1,0,0,0,0,0,0,0,0,6,3,10,4,0,0,0,0,0,0,0,0,13,9,9,2,0,0,0,0,0,0,0,0,8,6,8,4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,12,8,11,5,0,0,0,0,0,0,0,0,10,6,6,5,0,0,0,0,0,0,0,0,3,1,4,0,0,0,0,0,0,0,0,0,10,6,6,1,0,0,0,0,0,0,0,0,5,3,9,3,0,0,0,0,0,0,0,0,10,5,13,3,0,0,0,0,0,0,0,0,5,4,10,3,0,0,0,0,0,0,0,0,5,2,3,0,0,0,0,0
J. Konta,0,0,0,0,22,14,25,12,0,0,0,0,0,0,0,0,131,75,129,48,0,0,0,0,0,0,0,0,75,49,81,28,0,0,0,0,0,0,0,0,56,36,48,19,0,0,0,0,0,0,0,0,49,38,53,22,0,0,0,0,0,0,0,0,62,38,57,22,0,0,0,0,0,0,0,0,20,12,19,9,0,0,0,0,0,0,0,0,38,28,31,13,0,0,0,0,0,0,0,0,49,31,57,23,0,0,0,0,0,0,0,0,36,21,32,14,0,0,0,0,0,0,0,0,8,6,9,5,0,0,0,0,0,0,0,0,41,20,47,17,0,0,0,0,0,0,0,0,39,24,41,15,0,0,0,0,0,0,0,0,21,16,18,10,0,0,0,0,0,0,0,0,45,27,43,15,0,0,0,0,0,0,0,0,31,14,23,9,0,0,0,0,0,0,0,0,68,37,56,26,0,0,0,0,0,0,0,0,37,25,30,12,0,0,0,0,0,0,0,0,31,24,26,11,0,0,0,0
M. Brengle,0,0,0,0,6,2,6,5,0,0,0,0,0,0,0,0,63,28,62,25,0,0,0,0,0,0,0,0,28,23,37,21,0,0,0,0,0,0,0,0,35,18,25,8,0,0,0,0,0,0,0,0,23,9,16,5,0,0,0,0,0,0,0,0,23,12,38,12,0,0,0,0,0,0,0,0,17,4,8,3,0,0,0,0,0,0,0,0,9,5,11,2,0,0,0,0,0,0,0,0,26,14,31,12,0,0,0,0,0,0,0,0,15,9,17,2,0,0,0,0,0,0,0,0,13,3,3,0,0,0,0,0,0,0,0,0,17,8,21,6,0,0,0,0,0,0,0,0,21,13,27,11,0,0,0,0,0,0,0,0,9,3,5,3,0,0,0,0,0,0,0,0,22,12,22,13,0,0,0,0,0,0,0,0,11,2,13,5,0,0,0,0,0,0,0,0,22,9,38,16,0,0,0,0,0,0,0,0,9,4,22,10,0,0,0,0,0,0,0,0,13,5,16,9,0,0,0,0
A. Blinkova,0,0,0,0,11,6,10,3,0,0,0,0,0,0,0,0,93,50,93,39,0,0,0,0,0,0,0,0,50,28,54,29,0,0,0,0,0,0,0,0,43,21,39,16,0,0,0,0,0,0,0,0,28,22,25,6,0,0,0,0,0,0,0,0,43,24,52,19,0,0,0,0,0,0,0,0,22,10,16,8,0,0,0,0,0,0,0,0,22,10,19,9,0,0,0,0,0,0,0,0,30,18,38,14,0,0,0,0,0,0,0,0,29,12,28,15,0,0,0,0,0,0,0,0,12,10,8,0,0,0,0,0,0,0,0,0,30,20,33,12,0,0,0,0,0,0,0,0,24,12,27,11,0,0,0,0,0,0,0,0,27,16,23,8,0,0,0,0,0,0,0,0,22,14,28,13,0,0,0,0,0,0,0,0,28,15,26,13,0,0,0,0,0,0,0,0,34,16,44,20,0,0,0,0,0,0,0,0,16,11,24,10,0,0,0,0,0,0,0,0,18,6,20,12,0,0,0,0
B. Pera,0,0,0,0,6,4,6,1,0,0,0,0,0,0,0,0,85,47,87,36,0,0,0,0,0,0,0,0,47,22,51,23,0,0,0,0,0,0,0,0,38,21,36,14,0,0,0,0,0,0,0,0,22,13,28,6,0,0,0,0,0,0,0,0,46,26,45,14,0,0,0,0,0,0,0,0,17,9,14,11,0,0,0,0,0,0,0,0,13,4,22,8,0,0,0,0,0,0,0,0,35,17,37,13,0,0,0,0,0,0,0,0,29,17,17,6,0,0,0,0,0,0,0,0,8,6,11,3,0,0,0,0,0,0,0,0,26,16,32,13,0,0,0,0,0,0,0,0,35,24,24,9,0,0,0,0,0,0,0,0,18,10,14,4,0,0,0,0,0,0,0,0,34,24,28,11,0,0,0,0,0,0,0,0,21,15,19,9,0,0,0,0,0,0,0,0,41,25,36,14,0,0,0,0,0,0,0,0,25,17,22,7,0,0,0,0,0,0,0,0,16,8,14,6,0,0,0,0
L. Arruabarrena,0,0,0,0,6,3,6,4,0,0,0,0,0,0,0,0,44,25,43,21,0,0,0,0,0,0,0,0,25,20,22,9,0,0,0,0,0,0,0,0,19,7,21,9,0,0,0,0,0,0,0,0,20,15,13,4,0,0,0,0,0,0,0,0,12,8,21,6,0,0,0,0,0,0,0,0,12,6,9,3,0,0,0,0,0,0,0,0,15,12,9,7,0,0,0,0,0,0,0,0,13,5,19,7,0,0,0,0,0,0,0,0,10,5,12,4,0,0,0,0,0,0,0,0,6,3,3,1,0,0,0,0,0,0,0,0,8,5,19,7,0,0,0,0,0,0,0,0,13,9,15,4,0,0,0,0,0,0,0,0,8,7,6,1,0,0,0,0,0,0,0,0,12,7,18,9,0,0,0,0,0,0,0,0,11,6,9,4,0,0,0,0,0,0,0,0,33,10,26,8,0,0,0,0,0,0,0,0,10,5,18,8,0,0,0,0,0,0,0,0,23,17,8,4,0,0,0,0
R. Hogenkamp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,8,21,10,0,0,0,0,0,0,0,0,8,3,11,3,0,0,0,0,0,0,0,0,12,6,10,4,0,0,0,0,0,0,0,0,3,1,8,3,0,0,0,0,0,0,0,0,11,7,9,5,0,0,0,0,0,0,0,0,6,4,4,0,0,0,0,0,0,0,0,0,1,0,5,1,0,0,0,0,0,0,0,0,9,4,7,4,0,0,0,0,0,0,0,0,8,5,9,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,4,4,0,0,0,0,0,0,0,0,0,10,5,10,3,0,0,0,0,0,0,0,0,3,2,3,1,0,0,0,0,0,0,0,0,6,4,7,1,0,0,0,0,0,0,0,0,7,3,5,3,0,0,0,0,0,0,0,0,9,2,3,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0
K. Ahn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,18,8,0,0,0,0,0,0,0,0,8,4,10,3,0,0,0,0,0,0,0,0,9,5,8,0,0,0,0,0,0,0,0,0,4,3,7,1,0,0,0,0,0,0,0,0,9,4,11,4,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,3,1,6,2,0,0,0,0,0,0,0,0,5,2,8,4,0,0,0,0,0,0,0,0,6,2,4,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,4,2,6,1,0,0,0,0,0,0,0,0,5,3,7,2,0,0,0,0,0,0,0,0,6,3,1,0,0,0,0,0,0,0,0,0,5,3,6,1,0,0,0,0,0,0,0,0,5,3,3,2,0,0,0,0,0,0,0,0,21,7,4,2,0,0,0,0,0,0,0,0,7,1,2,1,0,0,0,0,0,0,0,0,14,10,2,1,0,0,0,0
B. Strycova,0,0,0,0,21,8,21,8,0,0,0,0,0,0,0,0,115,63,110,47,0,0,0,0,0,0,0,0,63,37,63,28,0,0,0,0,0,0,0,0,52,35,47,16,0,0,0,0,0,0,0,0,37,23,35,14,0,0,0,0,0,0,0,0,61,35,59,26,0,0,0,0,0,0,0,0,17,10,16,8,0,0,0,0,0,0,0,0,23,14,21,10,0,0,0,0,0,0,0,0,49,29,47,18,0,0,0,0,0,0,0,0,36,19,34,18,0,0,0,0,0,0,0,0,7,5,8,5,0,0,0,0,0,0,0,0,38,27,39,21,0,0,0,0,0,0,0,0,39,23,34,12,0,0,0,0,0,0,0,0,22,12,21,13,0,0,0,0,0,0,0,0,34,19,43,16,0,0,0,0,0,0,0,0,28,17,20,8,0,0,0,0,0,0,0,0,59,40,61,27,0,0,0,0,0,0,0,0,40,24,34,14,0,0,0,0,0,0,0,0,19,11,27,8,0,0,0,0
L. Safarova,0,0,0,0,7,5,7,1,0,0,0,0,0,0,0,0,52,33,54,22,0,0,0,0,0,0,0,0,33,20,32,16,0,0,0,0,0,0,0,0,19,15,22,9,0,0,0,0,0,0,0,0,20,9,16,9,0,0,0,0,0,0,0,0,28,21,29,11,0,0,0,0,0,0,0,0,4,2,9,3,0,0,0,0,0,0,0,0,9,6,7,2,0,0,0,0,0,0,0,0,32,17,27,11,0,0,0,0,0,0,0,0,9,6,17,7,0,0,0,0,0,0,0,0,2,1,3,1,0,0,0,0,0,0,0,0,20,15,18,8,0,0,0,0,0,0,0,0,21,16,21,7,0,0,0,0,0,0,0,0,4,2,9,6,0,0,0,0,0,0,0,0,21,14,22,9,0,0,0,0,0,0,0,0,7,3,10,3,0,0,0,0,0,0,0,0,20,17,32,11,0,0,0,0,0,0,0,0,17,10,21,9,0,0,0,0,0,0,0,0,3,3,11,4,0,0,0,0
A. Tomljanovic,0,0,0,0,15,6,13,5,0,0,0,0,0,0,0,0,69,36,70,32,0,0,0,0,0,0,0,0,36,21,38,16,0,0,0,0,0,0,0,0,33,23,32,11,0,0,0,0,0,0,0,0,21,13,22,8,0,0,0,0,0,0,0,0,38,22,37,11,0,0,0,0,0,0,0,0,10,6,11,4,0,0,0,0,0,0,0,0,13,8,14,5,0,0,0,0,0,0,0,0,30,18,34,13,0,0,0,0,0,0,0,0,22,13,18,10,0,0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,23,14,26,12,0,0,0,0,0,0,0,0,25,13,21,6,0,0,0,0,0,0,0,0,10,8,13,4,0,0,0,0,0,0,0,0,22,8,27,13,0,0,0,0,0,0,0,0,20,11,15,7,0,0,0,0,0,0,0,0,52,32,38,18,0,0,0,0,0,0,0,0,32,18,20,6,0,0,0,0,0,0,0,0,20,13,18,7,0,0,0,0
S. Cirstea,0,0,0,0,22,12,23,7,0,0,0,0,0,0,0,0,102,53,104,46,0,0,0,0,0,0,0,0,53,29,58,28,0,0,0,0,0,0,0,0,49,29,46,16,0,0,0,0,0,0,0,0,29,15,30,13,0,0,0,0,0,0,0,0,53,27,58,23,0,0,0,0,0,0,0,0,20,12,16,9,0,0,0,0,0,0,0,0,15,8,17,7,0,0,0,0,0,0,0,0,41,23,48,22,0,0,0,0,0,0,0,0,38,25,30,14,0,0,0,0,0,0,0,0,8,2,9,4,0,0,0,0,0,0,0,0,30,16,33,13,0,0,0,0,0,0,0,0,43,30,38,8,0,0,0,0,0,0,0,0,15,7,19,14,0,0,0,0,0,0,0,0,44,27,43,18,0,0,0,0,0,0,0,0,20,9,13,3,0,0,0,0,0,0,0,0,57,37,53,21,0,0,0,0,0,0,0,0,37,18,32,13,0,0,0,0,0,0,0,0,20,12,21,9,0,0,0,0
Z. Diyas,0,0,0,0,5,1,5,2,0,0,0,0,0,0,0,0,104,64,105,51,0,0,0,0,0,0,0,0,64,39,54,25,0,0,0,0,0,0,0,0,40,21,51,26,0,0,0,0,0,0,0,0,39,23,29,12,0,0,0,0,0,0,0,0,46,22,50,14,0,0,0,0,0,0,0,0,19,9,26,16,0,0,0,0,0,0,0,0,22,14,17,9,0,0,0,0,0,0,0,0,38,18,48,24,0,0,0,0,0,0,0,0,33,19,24,11,0,0,0,0,0,0,0,0,10,6,16,5,0,0,0,0,0,0,0,0,27,18,33,19,0,0,0,0,0,0,0,0,39,20,37,11,0,0,0,0,0,0,0,0,20,11,22,15,0,0,0,0,0,0,0,0,29,18,45,20,0,0,0,0,0,0,0,0,30,15,18,12,0,0,0,0,0,0,0,0,66,37,47,22,0,0,0,0,0,0,0,0,37,13,25,9,0,0,0,0,0,0,0,0,29,16,22,10,0,0,0,0
L. Cabrera,0,0,0,0,22,10,21,7,0,0,0,0,0,0,0,0,23,11,23,13,0,0,0,0,0,0,0,0,11,5,10,5,0,0,0,0,0,0,0,0,12,5,13,6,0,0,0,0,0,0,0,0,5,2,5,1,0,0,0,0,0,0,0,0,11,7,12,4,0,0,0,0,0,0,0,0,7,2,6,1,0,0,0,0,0,0,0,0,2,2,4,1,0,0,0,0,0,0,0,0,10,6,9,6,0,0,0,0,0,0,0,0,6,3,9,7,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,6,2,4,1,0,0,0,0,0,0,0,0,7,3,8,4,0,0,0,0,0,0,0,0,5,3,8,5,0,0,0,0,0,0,0,0,7,4,5,1,0,0,0,0,0,0,0,0,7,4,7,4,0,0,0,0,0,0,0,0,12,8,10,5,0,0,0,0,0,0,0,0,8,4,5,2,0,0,0,0,0,0,0,0,4,1,5,1,0,0,0,0
B. Haddad Maia,0,0,0,0,5,3,5,4,0,0,0,0,0,0,0,0,42,24,42,18,0,0,0,0,0,0,0,0,24,15,24,9,0,0,0,0,0,0,0,0,18,11,18,8,0,0,0,0,0,0,0,0,15,13,15,7,0,0,0,0,0,0,0,0,20,12,19,9,0,0,0,0,0,0,0,0,7,4,8,5,0,0,0,0,0,0,0,0,13,12,8,3,0,0,0,0,0,0,0,0,14,7,17,7,0,0,0,0,0,0,0,0,12,4,12,5,0,0,0,0,0,0,0,0,3,2,5,1,0,0,0,0,0,0,0,0,8,5,13,6,0,0,0,0,0,0,0,0,11,5,14,4,0,0,0,0,0,0,0,0,10,5,9,1,0,0,0,0,0,0,0,0,8,5,16,6,0,0,0,0,0,0,0,0,11,4,12,4,0,0,0,0,0,0,0,0,22,10,23,7,0,0,0,0,0,0,0,0,10,4,16,6,0,0,0,0,0,0,0,0,12,9,7,4,0,0,0,0
V. Cepede Royg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,23,10,0,0,0,0,0,0,0,0,20,11,13,4,0,0,0,0,0,0,0,0,4,3,10,3,0,0,0,0,0,0,0,0,11,5,9,5,0,0,0,0,0,0,0,0,12,6,11,3,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,5,3,4,1,0,0,0,0,0,0,0,0,12,8,13,9,0,0,0,0,0,0,0,0,7,6,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,10,5,5,1,0,0,0,0,0,0,0,0,10,6,13,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,11,4,9,1,0,0,0,0,0,0,0,0,4,3,6,2,0,0,0,0,0,0,0,0,18,6,8,2,0,0,0,0,0,0,0,0,6,3,6,2,0,0,0,0,0,0,0,0,12,5,2,1,0,0,0,0
Ka. Pliskova,0,0,0,0,24,13,23,7,0,0,0,0,0,0,0,0,154,93,153,59,0,0,0,0,0,0,0,0,93,60,94,42,0,0,0,0,0,0,0,0,61,40,59,28,0,0,0,0,0,0,0,0,60,45,52,19,0,0,0,0,0,0,0,0,73,45,73,33,0,0,0,0,0,0,0,0,21,14,28,12,0,0,0,0,0,0,0,0,45,31,33,16,0,0,0,0,0,0,0,0,60,38,59,31,0,0,0,0,0,0,0,0,42,34,49,20,0,0,0,0,0,0,0,0,7,4,12,9,0,0,0,0,0,0,0,0,52,33,44,13,0,0,0,0,0,0,0,0,56,31,60,23,0,0,0,0,0,0,0,0,12,8,23,10,0,0,0,0,0,0,0,0,50,36,50,29,0,0,0,0,0,0,0,0,33,23,36,15,0,0,0,0,0,0,0,0,81,52,107,56,0,0,0,0,0,0,0,0,52,25,51,23,0,0,0,0,0,0,0,0,29,17,56,22,0,0,0,0
