name,t_grass_serve_total,t_grass_serve_won,t_grass_receive_total,t_grass_receive_won,t_hard_serve_total,t_hard_serve_won,t_hard_receive_total,t_hard_receive_won,t_clay_serve_total,t_clay_serve_won,t_clay_receive_total,t_clay_receive_won,1_grass_serve_total,1_grass_serve_won,1_grass_receive_total,1_grass_receive_won,1_hard_serve_total,1_hard_serve_won,1_hard_receive_total,1_hard_receive_won,1_clay_serve_total,1_clay_serve_won,1_clay_receive_total,1_clay_receive_won,2_grass_serve_total,2_grass_serve_won,2_grass_receive_total,2_grass_receive_won,2_hard_serve_total,2_hard_serve_won,2_hard_receive_total,2_hard_receive_won,2_clay_serve_total,2_clay_serve_won,2_clay_receive_total,2_clay_receive_won,3_grass_serve_total,3_grass_serve_won,3_grass_receive_total,3_grass_receive_won,3_hard_serve_total,3_hard_serve_won,3_hard_receive_total,3_hard_receive_won,3_clay_serve_total,3_clay_serve_won,3_clay_receive_total,3_clay_receive_won,4_grass_serve_total,4_grass_serve_won,4_grass_receive_total,4_grass_receive_won,4_hard_serve_total,4_hard_serve_won,4_hard_receive_total,4_hard_receive_won,4_clay_serve_total,4_clay_serve_won,4_clay_receive_total,4_clay_receive_won,5_grass_serve_total,5_grass_serve_won,5_grass_receive_total,5_grass_receive_won,5_hard_serve_total,5_hard_serve_won,5_hard_receive_total,5_hard_receive_won,5_clay_serve_total,5_clay_serve_won,5_clay_receive_total,5_clay_receive_won,6_grass_serve_total,6_grass_serve_won,6_grass_receive_total,6_grass_receive_won,6_hard_serve_total,6_hard_serve_won,6_hard_receive_total,6_hard_receive_won,6_clay_serve_total,6_clay_serve_won,6_clay_receive_total,6_clay_receive_won,7_grass_serve_total,7_grass_serve_won,7_grass_receive_total,7_grass_receive_won,7_hard_serve_total,7_hard_serve_won,7_hard_receive_total,7_hard_receive_won,7_clay_serve_total,7_clay_serve_won,7_clay_receive_total,7_clay_receive_won,8_grass_serve_total,8_grass_serve_won,8_grass_receive_total,8_grass_receive_won,8_hard_serve_total,8_hard_serve_won,8_hard_receive_total,8_hard_receive_won,8_clay_serve_total,8_clay_serve_won,8_clay_receive_total,8_clay_receive_won,9_grass_serve_total,9_grass_serve_won,9_grass_receive_total,9_grass_receive_won,9_hard_serve_total,9_hard_serve_won,9_hard_receive_total,9_hard_receive_won,9_clay_serve_total,9_clay_serve_won,9_clay_receive_total,9_clay_receive_won,10_grass_serve_total,10_grass_serve_won,10_grass_receive_total,10_grass_receive_won,10_hard_serve_total,10_hard_serve_won,10_hard_receive_total,10_hard_receive_won,10_clay_serve_total,10_clay_serve_won,10_clay_receive_total,10_clay_receive_won,11_grass_serve_total,11_grass_serve_won,11_grass_receive_total,11_grass_receive_won,11_hard_serve_total,11_hard_serve_won,11_hard_receive_total,11_hard_receive_won,11_clay_serve_total,11_clay_serve_won,11_clay_receive_total,11_clay_receive_won,12_grass_serve_total,12_grass_serve_won,12_grass_receive_total,12_grass_receive_won,12_hard_serve_total,12_hard_serve_won,12_hard_receive_total,12_hard_receive_won,12_clay_serve_total,12_clay_serve_won,12_clay_receive_total,12_clay_receive_won,13_grass_serve_total,13_grass_serve_won,13_grass_receive_total,13_grass_receive_won,13_hard_serve_total,13_hard_serve_won,13_hard_receive_total,13_hard_receive_won,13_clay_serve_total,13_clay_serve_won,13_clay_receive_total,13_clay_receive_won,14_grass_serve_total,14_grass_serve_won,14_grass_receive_total,14_grass_receive_won,14_hard_serve_total,14_hard_serve_won,14_hard_receive_total,14_hard_receive_won,14_clay_serve_total,14_clay_serve_won,14_clay_receive_total,14_clay_receive_won,15_grass_serve_total,15_grass_serve_won,15_grass_receive_total,15_grass_receive_won,15_hard_serve_total,15_hard_serve_won,15_hard_receive_total,15_hard_receive_won,15_clay_serve_total,15_clay_serve_won,15_clay_receive_total,15_clay_receive_won,16_grass_serve_total,16_grass_serve_won,16_grass_receive_total,16_grass_receive_won,16_hard_serve_total,16_hard_serve_won,16_hard_receive_total,16_hard_receive_won,16_clay_serve_total,16_clay_serve_won,16_clay_receive_total,16_clay_receive_won,17_grass_serve_total,17_grass_serve_won,17_grass_receive_total,17_grass_receive_won,17_hard_serve_total,17_hard_serve_won,17_hard_receive_total,17_hard_receive_won,17_clay_serve_total,17_clay_serve_won,17_clay_receive_total,17_clay_receive_won,18_grass_serve_total,18_grass_serve_won,18_grass_receive_total,18_grass_receive_won,18_hard_serve_total,18_hard_serve_won,18_hard_receive_total,18_hard_receive_won,18_clay_serve_total,18_clay_serve_won,18_clay_receive_total,18_clay_receive_won
James Duckworth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,22,42,14,0,0,0,0,0,0,0,0,22,12,28,9,0,0,0,0,0,0,0,0,18,12,14,7,0,0,0,0,0,0,0,0,12,9,19,6,0,0,0,0,0,0,0,0,22,12,16,6,0,0,0,0,0,0,0,0,6,1,7,2,0,0,0,0,0,0,0,0,9,7,13,1,0,0,0,0,0,0,0,0,15,11,16,7,0,0,0,0,0,0,0,0,11,3,11,3,0,0,0,0,0,0,0,0,5,3,2,1,0,0,0,0,0,0,0,0,13,5,10,4,0,0,0,0,0,0,0,0,7,3,15,6,0,0,0,0,0,0,0,0,11,6,4,1,0,0,0,0,0,0,0,0,11,7,13,7,0,0,0,0,0,0,0,0,10,9,9,5,0,0,0,0,0,0,0,0,26,14,24,12,0,0,0,0,0,0,0,0,14,8,12,5,0,0,0,0,0,0,0,0,12,7,12,4,0,0,0,0
Benjamin Mitchell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,7,3,0,0,0,0,0,0,0,0,2,2,4,1,0,0,0,0,0,0,0,0,5,4,3,1,0,0,0,0,0,0,0,0,2,2,3,2,0,0,0,0,0,0,0,0,4,1,3,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,1,3,2,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,6,2,9,4,0,0,0,0,0,0,0,0,2,2,5,3,0,0,0,0,0,0,0,0,4,3,4,1,0,0,0,0
Jarkko Nieminen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,13,26,12,0,0,0,0,0,0,0,0,13,7,14,5,0,0,0,0,0,0,0,0,13,9,12,6,0,0,0,0,0,0,0,0,7,5,9,3,0,0,0,0,0,0,0,0,15,10,11,3,0,0,0,0,0,0,0,0,4,3,6,3,0,0,0,0,0,0,0,0,5,3,6,1,0,0,0,0,0,0,0,0,12,11,11,5,0,0,0,0,0,0,0,0,8,4,6,4,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,13,9,7,3,0,0,0,0,0,0,0,0,5,3,7,2,0,0,0,0,0,0,0,0,4,3,4,2,0,0,0,0,0,0,0,0,7,5,8,4,0,0,0,0,0,0,0,0,5,4,4,2,0,0,0,0,0,0,0,0,14,12,8,3,0,0,0,0,0,0,0,0,12,5,5,1,0,0,0,0,0,0,0,0,2,1,3,2,0,0,0,0
Leonardo Mayer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,11,22,4,0,0,0,0,0,0,0,0,11,6,19,3,0,0,0,0,0,0,0,0,10,6,4,1,0,0,0,0,0,0,0,0,6,6,16,5,0,0,0,0,0,0,0,0,11,6,6,3,0,0,0,0,0,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,6,3,11,3,0,0,0,0,0,0,0,0,6,3,8,2,0,0,0,0,0,0,0,0,9,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,9,3,0,0,0,0,0,0,0,0,8,5,4,2,0,0,0,0,0,0,0,0,4,3,2,1,0,0,0,0,0,0,0,0,7,5,5,2,0,0,0,0,0,0,0,0,6,3,3,2,0,0,0,0,0,0,0,0,8,5,3,1,0,0,0,0,0,0,0,0,5,4,2,0,0,0,0,0,0,0,0,0,3,2,1,1,0,0,0,0
Adrian Mannarino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,17,32,16,0,0,0,0,0,0,0,0,17,12,16,5,0,0,0,0,0,0,0,0,14,8,16,9,0,0,0,0,0,0,0,0,12,8,11,4,0,0,0,0,0,0,0,0,13,3,12,6,0,0,0,0,0,0,0,0,6,4,9,2,0,0,0,0,0,0,0,0,8,7,7,2,0,0,0,0,0,0,0,0,7,4,10,3,0,0,0,0,0,0,0,0,14,9,13,3,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,5,3,9,3,0,0,0,0,0,0,0,0,12,7,13,5,0,0,0,0,0,0,0,0,6,5,5,1,0,0,0,0,0,0,0,0,9,5,11,4,0,0,0,0,0,0,0,0,10,9,9,5,0,0,0,0,0,0,0,0,24,19,14,6,0,0,0,0,0,0,0,0,19,11,8,4,0,0,0,0,0,0,0,0,5,3,6,4,0,0,0,0
Pablo Cuevas,0,0,0,0,8,3,9,0,0,0,0,0,0,0,0,0,44,27,43,17,0,0,0,0,0,0,0,0,27,15,26,16,0,0,0,0,0,0,0,0,17,9,17,5,0,0,0,0,0,0,0,0,15,10,10,2,0,0,0,0,0,0,0,0,21,14,28,12,0,0,0,0,0,0,0,0,8,6,5,3,0,0,0,0,0,0,0,0,10,7,8,2,0,0,0,0,0,0,0,0,19,14,18,6,0,0,0,0,0,0,0,0,12,6,14,6,0,0,0,0,0,0,0,0,2,1,3,1,0,0,0,0,0,0,0,0,17,8,14,6,0,0,0,0,0,0,0,0,11,6,14,2,0,0,0,0,0,0,0,0,7,4,8,1,0,0,0,0,0,0,0,0,16,11,18,4,0,0,0,0,0,0,0,0,9,6,9,2,0,0,0,0,0,0,0,0,20,10,25,7,0,0,0,0,0,0,0,0,10,5,18,10,0,0,0,0,0,0,0,0,12,6,7,3,0,0,0,0
Tommy Robredo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,14,22,10,0,0,0,0,0,0,0,0,14,11,12,3,0,0,0,0,0,0,0,0,9,6,10,5,0,0,0,0,0,0,0,0,11,9,9,5,0,0,0,0,0,0,0,0,9,5,8,5,0,0,0,0,0,0,0,0,3,1,5,4,0,0,0,0,0,0,0,0,9,8,4,1,0,0,0,0,0,0,0,0,7,3,8,1,0,0,0,0,0,0,0,0,5,3,6,4,0,0,0,0,0,0,0,0,2,2,4,1,0,0,0,0,0,0,0,0,4,3,8,4,0,0,0,0,0,0,0,0,7,6,3,3,0,0,0,0,0,0,0,0,4,2,7,2,0,0,0,0,0,0,0,0,7,6,4,1,0,0,0,0,0,0,0,0,3,2,8,5,0,0,0,0,0,0,0,0,6,4,9,4,0,0,0,0,0,0,0,0,4,2,5,2,0,0,0,0,0,0,0,0,2,1,4,1,0,0,0,0
Jan Hernych,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,3,0,0,0,0,0,0,0,0,4,0,2,2,0,0,0,0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,2,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,4,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,4,2,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,17,6,3,1,0,0,0,0,0,0,0,0,6,2,2,1,0,0,0,0,0,0,0,0,11,10,1,0,0,0,0,0
Alex Kuznetsov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,8,2,0,0,0,0,0,0,0,0,4,2,6,3,0,0,0,0,0,0,0,0,4,1,2,1,0,0,0,0,0,0,0,0,2,2,3,1,0,0,0,0,0,0,0,0,3,1,4,1,0,0,0,0,0,0,0,0,3,2,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1,0,4,2,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,2,2,3,1,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,2,2,3,1,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,5,4,2,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Aleksandr Nedovyesov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,1,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Julian Reister,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,4,0,0,0,0,0,0,0,0,3,3,2,0,0,0,0,0,0,0,0,0,3,2,4,1,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,0,0,0,0,0,2,1,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,10,4,2,1,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,6,5,1,0,0,0,0,0
Dusan Lajovic,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,1,17,12,19,5,0,0,0,0,3,2,3,1,12,4,14,4,0,0,0,0,1,1,0,0,5,2,5,0,0,0,0,0,2,0,2,2,4,2,10,2,0,0,0,0,2,2,1,0,10,6,9,4,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,2,2,8,1,0,0,0,0,4,1,3,1,8,6,7,4,0,0,0,0,0,0,0,0,6,4,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,6,4,4,0,0,0,0,0,3,2,1,0,6,5,6,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,3,2,2,0,7,6,5,0,0,0,0,0,1,1,0,0,1,0,3,2,0,0,0,0,2,2,0,0,1,1,1,0,0,0,0,0,2,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrey Kuznetsov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,11,21,7,0,0,0,0,0,0,0,0,11,7,14,7,0,0,0,0,0,0,0,0,11,7,7,4,0,0,0,0,0,0,0,0,7,3,7,2,0,0,0,0,0,0,0,0,11,9,10,4,0,0,0,0,0,0,0,0,4,3,4,1,0,0,0,0,0,0,0,0,3,2,5,2,0,0,0,0,0,0,0,0,13,9,8,3,0,0,0,0,0,0,0,0,5,4,7,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,10,5,7,4,0,0,0,0,0,0,0,0,8,5,8,4,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,10,7,8,2,0,0,0,0,0,0,0,0,4,3,7,4,0,0,0,0,0,0,0,0,14,5,5,2,0,0,0,0,0,0,0,0,5,2,3,0,0,0,0,0,0,0,0,0,9,5,2,2,0,0,0,0
Simone Bolelli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,17,28,8,0,0,0,0,0,0,0,0,17,9,20,5,0,0,0,0,0,0,0,0,10,8,8,1,0,0,0,0,0,0,0,0,9,6,15,1,0,0,0,0,0,0,0,0,16,11,12,5,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,6,3,14,5,0,0,0,0,0,0,0,0,14,11,8,1,0,0,0,0,0,0,0,0,7,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,12,6,0,0,0,0,0,0,0,0,6,5,4,1,0,0,0,0,0,0,0,0,4,4,3,1,0,0,0,0,0,0,0,0,10,6,9,5,0,0,0,0,0,0,0,0,5,1,3,1,0,0,0,0,0,0,0,0,7,4,11,1,0,0,0,0,0,0,0,0,4,3,10,3,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0
Nick Kyrgios,0,0,0,0,0,0,0,0,0,0,0,0,8,4,8,3,53,32,51,20,0,0,0,0,4,4,5,1,32,17,31,8,0,0,0,0,4,2,3,1,21,15,20,6,0,0,0,0,4,1,4,1,17,10,23,6,0,0,0,0,2,1,3,1,30,17,22,10,0,0,0,0,2,2,1,1,6,4,6,5,0,0,0,0,1,0,3,2,10,9,17,2,0,0,0,0,4,2,3,0,24,15,18,5,0,0,0,0,3,2,1,0,17,12,11,6,0,0,0,0,0,0,1,0,2,1,5,3,0,0,0,0,3,3,5,1,16,13,15,4,0,0,0,0,4,3,1,0,21,16,10,2,0,0,0,0,1,1,1,0,6,5,8,2,0,0,0,0,3,2,2,0,19,10,12,3,0,0,0,0,2,2,1,1,10,7,8,4,0,0,0,0,5,4,0,0,30,23,11,6,0,0,0,0,4,3,0,0,23,15,5,1,0,0,0,0,1,1,0,0,7,6,6,3,0,0,0,0
Jiri Vesely,0,0,0,0,13,10,15,4,0,0,0,0,0,0,0,0,34,23,33,10,0,0,0,0,0,0,0,0,23,14,23,9,0,0,0,0,0,0,0,0,12,7,10,4,0,0,0,0,0,0,0,0,14,9,14,3,0,0,0,0,0,0,0,0,16,12,15,5,0,0,0,0,0,0,0,0,5,3,4,0,0,0,0,0,0,0,0,0,9,5,11,6,0,0,0,0,0,0,0,0,17,11,13,5,0,0,0,0,0,0,0,0,7,3,9,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,15,10,14,6,0,0,0,0,0,0,0,0,9,5,12,5,0,0,0,0,0,0,0,0,6,5,2,1,0,0,0,0,0,0,0,0,10,6,13,3,0,0,0,0,0,0,0,0,9,5,6,2,0,0,0,0,0,0,0,0,14,9,18,8,0,0,0,0,0,0,0,0,9,6,10,6,0,0,0,0,0,0,0,0,5,2,8,3,0,0,0,0
Maximo Gonzalez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,1,0,0,0,0,0,0,0,0,3,1,4,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,2,2,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,4,1,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
Frank Dancevic,0,0,0,0,4,0,5,2,0,0,0,0,0,0,0,0,6,5,6,3,0,0,0,0,0,0,0,0,5,4,3,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,4,4,3,2,0,0,0,0,0,0,0,0,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,2,1,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,2,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,8,3,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0
Joao Sousa,0,0,0,0,5,3,4,4,0,0,0,0,0,0,0,0,30,18,30,7,0,0,0,0,0,0,0,0,18,13,23,3,0,0,0,0,0,0,0,0,12,7,7,1,0,0,0,0,0,0,0,0,13,7,20,6,0,0,0,0,0,0,0,0,12,5,9,4,0,0,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0,7,4,14,5,0,0,0,0,0,0,0,0,11,5,11,5,0,0,0,0,0,0,0,0,11,7,5,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,5,11,5,0,0,0,0,0,0,0,0,13,7,7,3,0,0,0,0,0,0,0,0,4,2,3,1,0,0,0,0,0,0,0,0,10,8,9,2,0,0,0,0,0,0,0,0,8,4,5,3,0,0,0,0,0,0,0,0,14,10,10,4,0,0,0,0,0,0,0,0,10,5,6,3,0,0,0,0,0,0,0,0,4,3,4,1,0,0,0,0
Martin Klizan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,32,15,0,0,0,0,0,0,0,0,20,14,17,6,0,0,0,0,0,0,0,0,12,9,16,5,0,0,0,0,0,0,0,0,14,9,11,4,0,0,0,0,0,0,0,0,15,9,17,4,0,0,0,0,0,0,0,0,3,2,5,2,0,0,0,0,0,0,0,0,9,6,7,1,0,0,0,0,0,0,0,0,14,11,17,7,0,0,0,0,0,0,0,0,8,7,7,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,14,7,11,4,0,0,0,0,0,0,0,0,10,6,13,3,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,13,5,14,6,0,0,0,0,0,0,0,0,5,2,3,0,0,0,0,0,0,0,0,0,15,10,18,7,0,0,0,0,0,0,0,0,10,8,11,4,0,0,0,0,0,0,0,0,5,3,7,2,0,0,0,0
Dominic Thiem,0,0,0,0,13,8,13,5,0,0,0,0,0,0,0,0,38,17,40,18,0,0,0,0,0,0,0,0,17,11,22,9,0,0,0,0,0,0,0,0,21,13,18,6,0,0,0,0,0,0,0,0,11,8,13,5,0,0,0,0,0,0,0,0,19,16,21,10,0,0,0,0,0,0,0,0,8,6,6,2,0,0,0,0,0,0,0,0,8,6,8,1,0,0,0,0,0,0,0,0,19,13,16,5,0,0,0,0,0,0,0,0,9,7,14,3,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,15,10,12,5,0,0,0,0,0,0,0,0,13,8,16,9,0,0,0,0,0,0,0,0,4,4,5,2,0,0,0,0,0,0,0,0,13,10,12,1,0,0,0,0,0,0,0,0,9,5,12,7,0,0,0,0,0,0,0,0,12,8,7,3,0,0,0,0,0,0,0,0,8,4,4,0,0,0,0,0,0,0,0,0,4,0,3,2,0,0,0,0
Stan Wawrinka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,33,53,25,0,0,0,0,0,0,0,0,33,24,28,13,0,0,0,0,0,0,0,0,17,7,25,5,0,0,0,0,0,0,0,0,24,19,15,3,0,0,0,0,0,0,0,0,16,8,33,12,0,0,0,0,0,0,0,0,10,7,5,2,0,0,0,0,0,0,0,0,19,14,12,4,0,0,0,0,0,0,0,0,13,7,24,9,0,0,0,0,0,0,0,0,15,10,15,5,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,0,0,0,0,0,12,8,19,6,0,0,0,0,0,0,0,0,16,14,19,12,0,0,0,0,0,0,0,0,8,5,6,3,0,0,0,0,0,0,0,0,18,12,13,5,0,0,0,0,0,0,0,0,7,2,15,4,0,0,0,0,0,0,0,0,13,7,25,6,0,0,0,0,0,0,0,0,7,4,19,6,0,0,0,0,0,0,0,0,6,2,6,3,0,0,0,0
Jordan Thompson,0,0,0,0,5,4,5,3,0,0,0,0,4,4,4,0,40,23,44,10,0,0,0,0,4,2,4,1,23,17,34,14,0,0,0,0,0,0,0,0,17,9,10,4,0,0,0,0,2,1,3,1,17,13,20,6,0,0,0,0,2,2,1,1,15,7,20,6,0,0,0,0,0,0,0,0,8,4,4,0,0,0,0,0,1,1,2,2,13,11,14,5,0,0,0,0,3,2,1,1,11,7,20,10,0,0,0,0,0,0,1,0,12,6,10,4,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,2,2,2,1,9,7,15,3,0,0,0,0,1,1,2,2,10,4,16,2,0,0,0,0,0,0,0,0,8,7,4,1,0,0,0,0,1,1,1,0,6,5,17,10,0,0,0,0,0,0,2,2,13,8,5,3,0,0,0,0,0,0,0,0,18,11,24,7,0,0,0,0,0,0,0,0,11,6,17,8,0,0,0,0,0,0,0,0,7,4,7,3,0,0,0,0
Roberto Bautista Agut,0,0,0,0,0,0,0,0,0,0,0,0,5,2,4,2,34,21,36,13,0,0,0,0,2,1,2,0,21,15,23,11,0,0,0,0,3,2,2,2,13,7,13,6,0,0,0,0,1,0,2,1,15,12,12,2,0,0,0,0,3,1,0,0,13,8,18,8,0,0,0,0,1,1,2,0,6,4,6,1,0,0,0,0,0,0,1,0,12,8,10,5,0,0,0,0,2,2,1,0,11,7,12,6,0,0,0,0,3,3,2,0,9,5,13,4,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,2,1,1,0,11,8,11,4,0,0,0,0,3,3,2,0,9,3,15,2,0,0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,4,3,2,1,6,2,17,5,0,0,0,0,0,0,0,0,7,3,5,3,0,0,0,0,1,1,1,1,10,7,14,6,0,0,0,0,1,1,0,0,7,6,8,3,0,0,0,0,0,0,1,1,3,2,6,2,0,0,0,0
Teymuraz Gabashvili,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,12,26,8,0,0,0,0,0,0,0,0,12,9,18,5,0,0,0,0,0,0,0,0,14,5,8,4,0,0,0,0,0,0,0,0,9,6,13,7,0,0,0,0,0,0,0,0,8,4,9,1,0,0,0,0,0,0,0,0,9,4,4,2,0,0,0,0,0,0,0,0,6,4,6,3,0,0,0,0,0,0,0,0,7,4,15,5,0,0,0,0,0,0,0,0,8,4,3,2,0,0,0,0,0,0,0,0,5,3,2,1,0,0,0,0,0,0,0,0,6,4,13,5,0,0,0,0,0,0,0,0,7,2,6,3,0,0,0,0,0,0,0,0,7,5,3,1,0,0,0,0,0,0,0,0,4,4,8,2,0,0,0,0,0,0,0,0,10,5,5,2,0,0,0,0,0,0,0,0,9,5,7,2,0,0,0,0,0,0,0,0,5,4,5,1,0,0,0,0,0,0,0,0,4,3,2,1,0,0,0,0
