name,t_grass_serve_total,t_grass_serve_won,t_grass_receive_total,t_grass_receive_won,t_hard_serve_total,t_hard_serve_won,t_hard_receive_total,t_hard_receive_won,t_clay_serve_total,t_clay_serve_won,t_clay_receive_total,t_clay_receive_won,1_grass_serve_total,1_grass_serve_won,1_grass_receive_total,1_grass_receive_won,1_hard_serve_total,1_hard_serve_won,1_hard_receive_total,1_hard_receive_won,1_clay_serve_total,1_clay_serve_won,1_clay_receive_total,1_clay_receive_won,2_grass_serve_total,2_grass_serve_won,2_grass_receive_total,2_grass_receive_won,2_hard_serve_total,2_hard_serve_won,2_hard_receive_total,2_hard_receive_won,2_clay_serve_total,2_clay_serve_won,2_clay_receive_total,2_clay_receive_won,3_grass_serve_total,3_grass_serve_won,3_grass_receive_total,3_grass_receive_won,3_hard_serve_total,3_hard_serve_won,3_hard_receive_total,3_hard_receive_won,3_clay_serve_total,3_clay_serve_won,3_clay_receive_total,3_clay_receive_won,4_grass_serve_total,4_grass_serve_won,4_grass_receive_total,4_grass_receive_won,4_hard_serve_total,4_hard_serve_won,4_hard_receive_total,4_hard_receive_won,4_clay_serve_total,4_clay_serve_won,4_clay_receive_total,4_clay_receive_won,5_grass_serve_total,5_grass_serve_won,5_grass_receive_total,5_grass_receive_won,5_hard_serve_total,5_hard_serve_won,5_hard_receive_total,5_hard_receive_won,5_clay_serve_total,5_clay_serve_won,5_clay_receive_total,5_clay_receive_won,6_grass_serve_total,6_grass_serve_won,6_grass_receive_total,6_grass_receive_won,6_hard_serve_total,6_hard_serve_won,6_hard_receive_total,6_hard_receive_won,6_clay_serve_total,6_clay_serve_won,6_clay_receive_total,6_clay_receive_won,7_grass_serve_total,7_grass_serve_won,7_grass_receive_total,7_grass_receive_won,7_hard_serve_total,7_hard_serve_won,7_hard_receive_total,7_hard_receive_won,7_clay_serve_total,7_clay_serve_won,7_clay_receive_total,7_clay_receive_won,8_grass_serve_total,8_grass_serve_won,8_grass_receive_total,8_grass_receive_won,8_hard_serve_total,8_hard_serve_won,8_hard_receive_total,8_hard_receive_won,8_clay_serve_total,8_clay_serve_won,8_clay_receive_total,8_clay_receive_won,9_grass_serve_total,9_grass_serve_won,9_grass_receive_total,9_grass_receive_won,9_hard_serve_total,9_hard_serve_won,9_hard_receive_total,9_hard_receive_won,9_clay_serve_total,9_clay_serve_won,9_clay_receive_total,9_clay_receive_won,10_grass_serve_total,10_grass_serve_won,10_grass_receive_total,10_grass_receive_won,10_hard_serve_total,10_hard_serve_won,10_hard_receive_total,10_hard_receive_won,10_clay_serve_total,10_clay_serve_won,10_clay_receive_total,10_clay_receive_won,11_grass_serve_total,11_grass_serve_won,11_grass_receive_total,11_grass_receive_won,11_hard_serve_total,11_hard_serve_won,11_hard_receive_total,11_hard_receive_won,11_clay_serve_total,11_clay_serve_won,11_clay_receive_total,11_clay_receive_won,12_grass_serve_total,12_grass_serve_won,12_grass_receive_total,12_grass_receive_won,12_hard_serve_total,12_hard_serve_won,12_hard_receive_total,12_hard_receive_won,12_clay_serve_total,12_clay_serve_won,12_clay_receive_total,12_clay_receive_won,13_grass_serve_total,13_grass_serve_won,13_grass_receive_total,13_grass_receive_won,13_hard_serve_total,13_hard_serve_won,13_hard_receive_total,13_hard_receive_won,13_clay_serve_total,13_clay_serve_won,13_clay_receive_total,13_clay_receive_won,14_grass_serve_total,14_grass_serve_won,14_grass_receive_total,14_grass_receive_won,14_hard_serve_total,14_hard_serve_won,14_hard_receive_total,14_hard_receive_won,14_clay_serve_total,14_clay_serve_won,14_clay_receive_total,14_clay_receive_won,15_grass_serve_total,15_grass_serve_won,15_grass_receive_total,15_grass_receive_won,15_hard_serve_total,15_hard_serve_won,15_hard_receive_total,15_hard_receive_won,15_clay_serve_total,15_clay_serve_won,15_clay_receive_total,15_clay_receive_won,16_grass_serve_total,16_grass_serve_won,16_grass_receive_total,16_grass_receive_won,16_hard_serve_total,16_hard_serve_won,16_hard_receive_total,16_hard_receive_won,16_clay_serve_total,16_clay_serve_won,16_clay_receive_total,16_clay_receive_won,17_grass_serve_total,17_grass_serve_won,17_grass_receive_total,17_grass_receive_won,17_hard_serve_total,17_hard_serve_won,17_hard_receive_total,17_hard_receive_won,17_clay_serve_total,17_clay_serve_won,17_clay_receive_total,17_clay_receive_won,18_grass_serve_total,18_grass_serve_won,18_grass_receive_total,18_grass_receive_won,18_hard_serve_total,18_hard_serve_won,18_hard_receive_total,18_hard_receive_won,18_clay_serve_total,18_clay_serve_won,18_clay_receive_total,18_clay_receive_won
D Shapovalov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,30,47,18,0,0,0,0,0,0,0,0,30,18,29,12,0,0,0,0,0,0,0,0,16,6,18,4,0,0,0,0,0,0,0,0,18,12,17,7,0,0,0,0,0,0,0,0,18,13,26,12,0,0,0,0,0,0,0,0,10,5,4,1,0,0,0,0,0,0,0,0,12,7,10,3,0,0,0,0,0,0,0,0,19,12,21,8,0,0,0,0,0,0,0,0,10,6,15,6,0,0,0,0,0,0,0,0,5,4,1,1,0,0,0,0,0,0,0,0,17,14,16,6,0,0,0,0,0,0,0,0,13,5,17,3,0,0,0,0,0,0,0,0,8,6,6,1,0,0,0,0,0,0,0,0,8,5,20,9,0,0,0,0,0,0,0,0,14,9,8,4,0,0,0,0,0,0,0,0,30,21,23,10,0,0,0,0,0,0,0,0,21,12,13,6,0,0,0,0,0,0,0,0,9,9,10,6,0,0,0,0
J Sinner,0,0,0,0,0,0,0,0,5,1,6,3,0,0,0,0,18,13,18,7,66,37,67,27,0,0,0,0,13,6,11,4,37,24,40,11,0,0,0,0,5,4,7,4,29,17,27,11,0,0,0,0,6,6,7,3,24,20,29,8,0,0,0,0,11,6,7,0,30,21,27,10,0,0,0,0,1,1,4,3,12,4,11,4,0,0,0,0,6,3,4,1,20,14,21,10,0,0,0,0,6,1,10,4,25,15,25,10,0,0,0,0,6,4,1,0,13,9,17,7,0,0,0,0,0,0,3,0,8,5,4,1,0,0,0,0,4,3,7,2,21,15,25,12,0,0,0,0,9,8,5,4,19,8,20,13,0,0,0,0,2,2,3,0,9,5,10,7,0,0,0,0,9,6,3,1,14,12,19,10,0,0,0,0,3,2,7,3,16,8,16,6,0,0,0,0,6,2,13,5,23,15,32,12,0,0,0,0,2,2,8,3,15,9,20,8,0,0,0,0,4,1,5,0,8,7,12,8
Y Sugita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,11,6,0,0,0,0,0,0,0,0,8,3,5,1,0,0,0,0,0,0,0,0,3,1,6,0,0,0,0,0,0,0,0,0,3,2,4,1,0,0,0,0,0,0,0,0,6,6,7,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,0,0,0,0,0,0,0,0,7,4,3,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,4,3,4,4,0,0,0,0,0,0,0,0,3,2,2,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,3,0,5,2,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,4,2,8,2,0,0,0,0,0,0,0,0,2,2,6,2,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0
B Tomic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,11,23,3,0,0,0,0,0,0,0,0,11,6,20,11,0,0,0,0,0,0,0,0,12,11,3,2,0,0,0,0,0,0,0,0,6,3,9,2,0,0,0,0,0,0,0,0,16,7,12,3,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,3,2,7,1,0,0,0,0,0,0,0,0,10,8,11,3,0,0,0,0,0,0,0,0,8,4,3,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,9,2,9,1,0,0,0,0,0,0,0,0,6,3,5,3,0,0,0,0,0,0,0,0,4,3,2,0,0,0,0,0,0,0,0,0,10,4,3,3,0,0,0,0,0,0,0,0,6,4,5,2,0,0,0,0,0,0,0,0,22,15,16,5,0,0,0,0,0,0,0,0,15,7,11,6,0,0,0,0,0,0,0,0,7,4,5,1,0,0,0,0
D Dzumhur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,14,4,0,0,0,0,0,0,0,0,7,5,10,5,0,0,0,0,0,0,0,0,6,2,4,2,0,0,0,0,0,0,0,0,5,4,5,2,0,0,0,0,0,0,0,0,4,2,7,2,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,4,2,3,2,0,0,0,0,0,0,0,0,3,2,7,3,0,0,0,0,0,0,0,0,4,2,4,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,4,3,6,0,0,0,0,0,0,0,0,0,3,0,6,1,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,1,0,5,1,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,11,5,3,1,0,0,0,0,0,0,0,0,5,2,2,1,0,0,0,0,0,0,0,0,6,5,1,1,0,0,0,0
J Duckworth,0,0,0,0,0,0,0,0,11,10,11,1,0,0,0,0,27,17,25,10,39,22,38,12,0,0,0,0,17,11,15,2,22,11,26,12,0,0,0,0,10,5,10,6,17,7,12,6,0,0,0,0,11,5,13,6,11,7,14,5,0,0,0,0,11,6,6,4,18,9,18,5,0,0,0,0,5,4,6,2,10,7,6,2,0,0,0,0,5,2,7,4,7,7,9,1,0,0,0,0,12,8,8,1,13,7,18,5,0,0,0,0,9,5,8,2,16,7,9,1,0,0,0,0,1,1,2,1,3,2,2,0,0,0,0,0,11,10,11,3,7,6,14,7,0,0,0,0,9,7,7,3,13,8,13,8,0,0,0,0,5,2,3,2,11,8,3,1,0,0,0,0,8,6,7,3,9,4,12,2,0,0,0,0,4,2,4,2,13,13,10,3,0,0,0,0,5,2,13,6,35,20,17,8,0,0,0,0,2,1,7,3,20,13,9,4,0,0,0,0,3,0,6,1,15,10,8,4
C Stebe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,13,6,0,0,0,0,0,0,0,0,8,4,7,1,0,0,0,0,0,0,0,0,5,2,6,1,0,0,0,0,0,0,0,0,4,3,6,2,0,0,0,0,0,0,0,0,6,2,6,1,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,3,1,4,2,0,0,0,0,0,0,0,0,3,3,7,2,0,0,0,0,0,0,0,0,6,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,3,7,0,0,0,0,0,0,0,0,0,3,0,4,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,2,3,1,0,0,0,0,0,0,0,0,4,2,1,1,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
F Auger-Aliassime,0,0,0,0,0,0,0,0,9,6,9,2,0,0,0,0,59,37,59,27,21,20,20,9,0,0,0,0,37,33,32,9,20,12,11,2,0,0,0,0,22,13,27,15,1,0,9,5,0,0,0,0,33,18,23,9,12,6,9,3,0,0,0,0,17,10,21,12,8,4,6,2,0,0,0,0,9,6,15,4,1,1,5,1,0,0,0,0,18,13,14,7,6,3,6,2,0,0,0,0,25,21,18,5,10,6,7,0,0,0,0,0,13,10,23,10,5,2,6,3,0,0,0,0,3,1,4,2,0,0,1,1,0,0,0,0,26,21,20,7,9,6,9,5,0,0,0,0,14,11,18,9,6,3,3,3,0,0,0,0,4,4,12,7,3,3,3,1,0,0,0,0,16,11,16,6,6,4,5,2,0,0,0,0,7,3,14,8,6,3,5,0,0,0,0,0,8,7,14,6,9,5,13,3,0,0,0,0,7,7,8,1,5,4,10,3,0,0,0,0,1,0,6,5,4,3,3,0
B Paire,0,0,0,0,6,3,6,2,5,4,6,0,0,0,0,0,20,6,20,9,19,10,20,9,0,0,0,0,6,3,11,5,10,3,11,5,0,0,0,0,14,7,9,3,9,5,9,6,0,0,0,0,3,1,6,4,3,1,6,3,0,0,0,0,10,5,11,8,12,7,8,5,0,0,0,0,7,5,3,1,4,3,6,0,0,0,0,0,1,1,2,0,1,1,3,0,0,0,0,0,7,5,7,3,9,4,6,2,0,0,0,0,10,4,10,3,8,4,11,3,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,5,2,4,4,4,3,4,3,0,0,0,0,6,4,10,4,9,5,10,2,0,0,0,0,7,5,4,0,4,3,3,2,0,0,0,0,7,4,10,3,6,6,11,2,0,0,0,0,7,4,8,2,7,4,3,1,0,0,0,0,17,10,19,8,7,5,9,1,0,0,0,0,10,5,11,7,5,3,8,4,0,0,0,0,7,5,8,5,2,1,1,0
E Gerasimov,0,0,0,0,6,4,6,3,5,1,5,2,0,0,0,0,30,12,29,18,15,9,16,6,0,0,0,0,12,6,11,6,9,6,10,3,0,0,0,0,18,11,18,7,6,3,6,4,0,0,0,0,6,2,5,2,6,4,7,3,0,0,0,0,17,6,17,10,6,3,5,1,0,0,0,0,7,3,7,2,3,0,4,1,0,0,0,0,2,2,3,1,4,3,4,2,0,0,0,0,10,5,9,2,5,4,7,4,0,0,0,0,14,9,15,7,3,0,4,0,0,0,0,0,4,4,2,1,3,1,1,0,0,0,0,0,5,0,8,4,5,3,5,2,0,0,0,0,14,7,10,2,1,1,8,2,0,0,0,0,9,5,8,2,4,2,1,0,0,0,0,0,12,7,12,6,3,2,8,1,0,0,0,0,12,7,8,3,2,2,3,0,0,0,0,0,28,15,26,10,5,4,9,5,0,0,0,0,15,5,16,7,4,3,4,2,0,0,0,0,13,6,10,2,1,1,5,2
G Mager,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,14,3,37,26,39,8,0,0,0,0,8,1,11,3,26,18,31,13,0,0,0,0,6,2,3,1,11,8,8,3,0,0,0,0,1,0,8,0,18,14,18,1,0,0,0,0,9,4,5,0,16,12,18,7,0,0,0,0,4,3,1,1,3,3,3,2,0,0,0,0,0,0,8,1,14,7,17,4,0,0,0,0,5,5,5,2,16,6,12,6,0,0,0,0,8,5,0,0,7,5,8,2,0,0,0,0,1,0,1,1,0,0,2,1,0,0,0,0,5,5,4,1,13,7,10,4,0,0,0,0,5,3,2,1,15,7,12,4,0,0,0,0,3,2,0,0,2,1,3,1,0,0,0,0,3,2,2,1,13,7,12,2,0,0,0,0,4,3,1,0,9,7,6,3,0,0,0,0,5,2,2,0,27,14,9,5,0,0,0,0,2,2,2,0,14,8,4,2,0,0,0,0,3,1,0,0,13,8,5,3
A Karatsev,0,0,0,0,0,0,0,0,5,4,6,0,0,0,0,0,83,47,85,38,33,24,34,12,0,0,0,0,47,30,47,18,24,17,22,9,0,0,0,0,36,22,38,22,9,7,12,3,0,0,0,0,30,25,29,10,17,13,13,6,0,0,0,0,39,21,34,16,14,11,18,6,0,0,0,0,14,8,22,11,2,1,3,2,0,0,0,0,25,20,19,3,13,11,7,0,0,0,0,0,26,22,28,9,15,13,18,9,0,0,0,0,26,18,27,11,4,4,7,5,0,0,0,0,6,2,11,6,1,0,2,2,0,0,0,0,27,20,22,6,15,10,9,4,0,0,0,0,22,13,25,14,6,4,11,3,0,0,0,0,10,5,16,11,0,0,5,2,0,0,0,0,20,11,17,4,9,6,12,3,0,0,0,0,14,9,19,9,2,0,6,1,0,0,0,0,35,20,25,13,3,2,14,3,0,0,0,0,20,15,12,5,2,2,11,3,0,0,0,0,15,12,13,7,1,0,3,0
A Muller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,13,28,13,0,0,0,0,0,0,0,0,13,7,15,6,0,0,0,0,0,0,0,0,16,9,13,5,0,0,0,0,0,0,0,0,7,4,9,3,0,0,0,0,0,0,0,0,15,9,14,5,0,0,0,0,0,0,0,0,7,2,5,1,0,0,0,0,0,0,0,0,4,3,6,3,0,0,0,0,0,0,0,0,12,12,12,5,0,0,0,0,0,0,0,0,8,2,9,4,0,0,0,0,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0,0,13,8,10,5,0,0,0,0,0,0,0,0,2,1,10,5,0,0,0,0,0,0,0,0,6,2,4,4,0,0,0,0,0,0,0,0,6,3,10,5,0,0,0,0,0,0,0,0,3,2,5,3,0,0,0,0,0,0,0,0,9,4,16,5,0,0,0,0,0,0,0,0,4,2,11,7,0,0,0,0,0,0,0,0,5,2,5,3,0,0,0,0
J Londero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,17,8,0,0,0,0,0,0,0,0,9,5,9,4,0,0,0,0,0,0,0,0,8,4,8,3,0,0,0,0,0,0,0,0,5,3,5,2,0,0,0,0,0,0,0,0,8,5,9,1,0,0,0,0,0,0,0,0,4,4,3,3,0,0,0,0,0,0,0,0,3,1,3,1,0,0,0,0,0,0,0,0,7,4,10,0,0,0,0,0,0,0,0,0,7,4,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,2,11,4,0,0,0,0,0,0,0,0,7,3,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,2,5,2,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,14,10,3,1,0,0,0,0,0,0,0,0,10,3,2,1,0,0,0,0,0,0,0,0,4,1,1,1,0,0,0,0
E Ymer,0,0,0,0,5,2,5,1,0,0,0,0,0,0,0,0,19,13,19,6,0,0,0,0,0,0,0,0,13,7,13,7,0,0,0,0,0,0,0,0,6,1,6,2,0,0,0,0,0,0,0,0,7,4,6,1,0,0,0,0,0,0,0,0,7,5,11,8,0,0,0,0,0,0,0,0,5,1,2,2,0,0,0,0,0,0,0,0,4,4,5,3,0,0,0,0,0,0,0,0,8,4,4,2,0,0,0,0,0,0,0,0,3,2,8,4,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,4,3,5,1,0,0,0,0,0,0,0,0,6,3,6,1,0,0,0,0,0,0,0,0,3,0,6,2,0,0,0,0,0,0,0,0,4,1,6,3,0,0,0,0,0,0,0,0,3,2,5,2,0,0,0,0,0,0,0,0,7,4,10,5,0,0,0,0,0,0,0,0,4,3,5,2,0,0,0,0,0,0,0,0,3,1,5,3,0,0,0,0
D Schwartzman,0,0,0,0,5,4,5,3,10,7,10,4,0,0,0,0,43,24,45,21,72,42,75,33,0,0,0,0,24,14,24,12,42,30,42,18,0,0,0,0,19,11,21,12,30,19,33,15,0,0,0,0,14,12,12,4,30,18,24,9,0,0,0,0,21,9,21,10,31,17,36,16,0,0,0,0,8,2,12,7,11,5,15,7,0,0,0,0,12,7,8,0,18,13,15,7,0,0,0,0,11,6,15,4,29,19,29,15,0,0,0,0,14,7,15,9,19,11,24,12,0,0,0,0,6,2,7,4,6,3,7,6,0,0,0,0,11,9,11,2,24,20,21,10,0,0,0,0,12,9,10,6,21,15,27,9,0,0,0,0,9,4,12,8,11,8,13,8,0,0,0,0,11,8,6,4,19,10,28,12,0,0,0,0,7,5,10,2,14,11,14,9,0,0,0,0,13,7,22,10,34,21,37,20,0,0,0,0,7,5,12,4,21,12,17,8,0,0,0,0,6,3,10,4,13,5,20,8
A Rublev,0,0,0,0,14,12,14,5,7,4,7,2,0,0,0,0,69,46,69,30,19,13,21,5,0,0,0,0,46,31,39,12,13,10,16,5,0,0,0,0,23,15,30,15,6,3,5,1,0,0,0,0,31,24,27,9,10,5,11,6,0,0,0,0,30,22,27,4,6,6,9,3,0,0,0,0,8,4,15,5,3,1,1,0,0,0,0,0,24,16,18,4,5,3,5,3,0,0,0,0,29,17,32,16,11,8,12,5,0,0,0,0,12,9,14,6,1,0,4,2,0,0,0,0,4,2,5,1,2,2,0,0,0,0,0,0,25,22,20,7,10,5,10,3,0,0,0,0,21,14,24,11,3,3,7,1,0,0,0,0,5,5,10,3,3,3,2,1,0,0,0,0,17,16,20,4,8,5,9,5,0,0,0,0,12,8,18,7,3,2,2,0,0,0,0,0,12,8,31,13,10,6,14,7,0,0,0,0,8,7,18,8,6,4,7,3,0,0,0,0,4,2,13,5,4,3,7,3
Y Hanfmann,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,14,4,17,11,17,6,0,0,0,0,9,7,10,5,11,4,11,5,0,0,0,0,5,3,4,2,6,5,6,3,0,0,0,0,7,3,5,1,4,4,6,1,0,0,0,0,5,3,7,2,12,9,8,3,0,0,0,0,2,2,2,2,1,0,3,0,0,0,0,0,3,2,4,4,4,2,5,1,0,0,0,0,7,3,6,1,9,5,6,2,0,0,0,0,4,2,2,0,3,0,6,1,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,4,2,9,2,7,4,5,2,0,0,0,0,6,2,3,0,4,2,7,1,0,0,0,0,2,1,1,0,4,2,1,1,0,0,0,0,4,2,5,0,5,3,8,1,0,0,0,0,5,3,1,0,4,2,1,0,0,0,0,0,15,9,1,0,9,5,2,0,0,0,0,0,9,3,1,0,5,2,2,0,0,0,0,0,6,4,0,0,4,2,0,0
T Monteiro,0,0,0,0,16,12,16,4,9,6,9,3,0,0,0,0,30,18,29,10,35,23,35,11,0,0,0,0,18,14,19,7,23,18,24,7,0,0,0,0,12,8,10,6,12,5,11,4,0,0,0,0,14,11,12,1,18,9,17,11,0,0,0,0,12,9,11,4,10,8,14,4,0,0,0,0,4,2,6,2,7,5,4,2,0,0,0,0,11,8,11,1,9,7,6,3,0,0,0,0,12,4,8,6,17,11,21,9,0,0,0,0,5,5,8,2,7,5,6,3,0,0,0,0,2,1,2,0,2,2,2,1,0,0,0,0,7,5,3,1,13,11,15,5,0,0,0,0,13,8,12,3,11,5,12,6,0,0,0,0,1,1,4,1,4,2,4,2,0,0,0,0,10,8,10,2,7,4,11,6,0,0,0,0,6,5,6,4,8,6,8,2,0,0,0,0,11,8,5,0,15,11,20,11,0,0,0,0,8,6,5,1,11,7,9,2,0,0,0,0,3,2,0,0,4,2,11,5
A Martin,0,0,0,0,7,4,7,2,0,0,0,0,0,0,0,0,13,7,14,5,13,5,14,6,0,0,0,0,7,3,9,3,5,3,8,2,0,0,0,0,6,2,5,1,8,3,6,2,0,0,0,0,3,3,6,1,3,1,6,2,0,0,0,0,6,3,7,2,5,3,6,2,0,0,0,0,4,3,1,1,5,5,2,0,0,0,0,0,3,3,5,1,1,1,4,3,0,0,0,0,3,0,6,3,5,2,6,2,0,0,0,0,6,4,2,0,7,6,4,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,2,2,1,7,0,0,0,0,0,7,5,5,2,9,3,6,3,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,5,3,5,1,4,3,3,2,0,0,0,0,4,0,2,0,6,2,3,2,0,0,0,0,3,3,3,0,6,2,5,2,0,0,0,0,3,2,3,0,2,1,3,1,0,0,0,0,0,0,0,0,4,2,2,1
L Tu,0,0,0,0,9,8,10,3,0,0,0,0,0,0,0,0,22,19,22,8,0,0,0,0,0,0,0,0,19,13,14,3,0,0,0,0,0,0,0,0,3,2,8,1,0,0,0,0,0,0,0,0,13,9,11,3,0,0,0,0,0,0,0,0,8,6,10,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,9,6,8,2,0,0,0,0,0,0,0,0,10,5,11,1,0,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,5,12,3,0,0,0,0,0,0,0,0,7,6,3,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,9,7,5,4,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,3,0,5,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0
F Lopez,0,0,0,0,10,7,9,1,6,4,5,0,0,0,0,0,57,34,58,11,15,8,14,2,0,0,0,0,34,23,47,14,8,6,12,6,0,0,0,0,23,16,11,1,7,2,2,1,0,0,0,0,23,14,33,8,6,4,6,2,0,0,0,0,27,20,24,7,4,2,7,0,0,0,0,0,7,4,1,0,5,3,1,1,0,0,0,0,14,9,25,9,4,3,4,2,0,0,0,0,29,24,25,9,4,3,9,2,0,0,0,0,11,8,8,1,5,4,0,0,0,0,0,0,3,3,0,0,2,1,1,1,0,0,0,0,29,24,25,6,4,2,9,2,0,0,0,0,13,8,16,5,5,2,2,0,0,0,0,0,6,4,1,0,2,2,0,0,0,0,0,0,13,6,17,2,4,2,4,1,0,0,0,0,9,6,6,3,5,2,0,0,0,0,0,0,16,10,6,4,4,3,2,0,0,0,0,0,10,10,2,0,3,3,2,1,0,0,0,0,6,3,4,3,1,0,0,0
S Querrey,0,0,0,0,0,0,0,0,5,2,4,0,0,0,0,0,16,8,16,7,15,11,16,4,0,0,0,0,8,5,9,4,11,9,12,4,0,0,0,0,8,2,7,1,4,3,4,0,0,0,0,0,5,5,5,1,9,7,8,2,0,0,0,0,5,3,10,3,5,3,8,1,0,0,0,0,6,5,1,0,1,0,0,0,0,0,0,0,5,3,4,0,7,2,6,2,0,0,0,0,3,3,8,5,5,4,9,3,0,0,0,0,7,3,4,0,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5,4,3,0,9,6,8,3,0,0,0,0,3,3,9,0,2,2,4,1,0,0,0,0,4,3,0,0,1,1,0,0,0,0,0,0,4,3,9,3,5,4,6,0,0,0,0,0,3,2,0,0,1,0,1,0,0,0,0,0,7,5,8,2,1,1,2,1,0,0,0,0,5,3,6,3,1,1,1,0,0,0,0,0,2,2,2,0,0,0,1,0
L Sonego,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,26,37,15,16,9,16,5,0,0,0,0,26,18,22,9,9,4,11,0,0,0,0,0,11,10,15,8,7,4,5,2,0,0,0,0,18,13,13,4,4,4,11,3,0,0,0,0,18,12,16,6,9,6,3,0,0,0,0,0,1,1,8,2,3,2,2,1,0,0,0,0,13,10,9,5,4,3,8,3,0,0,0,0,17,10,14,3,6,3,6,2,0,0,0,0,7,7,12,5,5,3,1,1,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,13,10,16,2,4,4,7,3,0,0,0,0,14,12,10,2,6,2,2,1,0,0,0,0,0,0,6,1,3,2,2,0,0,0,0,0,15,12,10,4,2,1,4,0,0,0,0,0,2,0,7,2,6,3,3,0,0,0,0,0,8,6,16,6,6,4,4,1,0,0,0,0,6,3,10,2,4,4,3,1,0,0,0,0,2,2,6,1,2,2,1,1
C Ruud,0,0,0,0,5,2,5,1,18,11,17,5,0,0,0,0,61,34,59,23,53,29,51,22,0,0,0,0,34,24,36,14,29,20,29,19,0,0,0,0,27,17,22,6,24,11,22,12,0,0,0,0,24,18,22,10,20,11,10,4,0,0,0,0,27,21,30,11,20,11,29,10,0,0,0,0,10,6,6,2,13,8,12,4,0,0,0,0,18,15,12,7,11,10,6,4,0,0,0,0,27,20,29,11,20,12,23,11,0,0,0,0,12,7,15,7,17,12,18,10,0,0,0,0,4,3,2,2,5,2,4,3,0,0,0,0,23,19,25,10,13,6,16,8,0,0,0,0,14,9,19,4,20,14,19,9,0,0,0,0,8,7,7,3,7,5,11,5,0,0,0,0,13,9,25,8,21,15,18,6,0,0,0,0,12,8,8,5,11,8,15,7,0,0,0,0,17,10,26,13,22,20,28,10,0,0,0,0,10,9,13,7,20,14,18,9,0,0,0,0,7,4,13,5,2,2,10,5
