name,t_serve_total,t_serve_won,t_receive_total,t_receive_won,1_serve_total,1_serve_won,1_receive_total,1_receive_won,2_serve_total,2_serve_won,2_receive_total,2_receive_won,3_serve_total,3_serve_won,3_receive_total,3_receive_won,4_serve_total,4_serve_won,4_receive_total,4_receive_won,5_serve_total,5_serve_won,5_receive_total,5_receive_won,6_serve_total,6_serve_won,6_receive_total,6_receive_won,7_serve_total,7_serve_won,7_receive_total,7_receive_won,8_serve_total,8_serve_won,8_receive_total,8_receive_won,9_serve_total,9_serve_won,9_receive_total,9_receive_won,10_serve_total,10_serve_won,10_receive_total,10_receive_won,11_serve_total,11_serve_won,11_receive_total,11_receive_won,12_serve_total,12_serve_won,12_receive_total,12_receive_won,13_serve_total,13_serve_won,13_receive_total,13_receive_won,14_serve_total,14_serve_won,14_receive_total,14_receive_won,15_serve_total,15_serve_won,15_receive_total,15_receive_won,16_serve_total,16_serve_won,16_receive_total,16_receive_won,17_serve_total,17_serve_won,17_receive_total,17_receive_won,18_serve_total,18_serve_won,18_receive_total,18_receive_won
Novak Djokovic,118,85,117,48,815,588,794,343,588,403,451,193,227,155,343,160,403,286,258,96,340,235,376,159,72,45,160,75,286,209,162,59,352,245,312,131,150,90,245,122,27,16,75,27,322,221,240,99,197,137,254,118,76,53,169,79,238,162,235,108,113,82,208,73,292,199,459,189,199,133,271,113,93,68,189,85
Philipp Kohlschreiber,30,20,31,10,163,117,165,56,117,74,109,41,46,27,57,24,74,53,67,24,70,47,74,22,19,16,24,7,53,42,43,12,68,40,76,25,39,23,39,14,3,1,7,3,51,32,63,22,51,34,50,16,17,10,18,7,53,33,56,15,27,13,27,10,57,34,56,17,34,21,40,15,23,11,17,6
Jarkko Nieminen,6,5,5,2,97,51,99,36,51,26,63,22,46,27,36,10,26,15,41,10,52,33,48,17,19,10,10,4,15,9,31,8,43,31,41,15,30,17,23,12,9,6,4,1,37,20,34,8,29,12,26,7,18,12,15,7,29,19,27,15,29,19,15,6,55,30,46,14,31,16,32,13,25,12,14,5
Lleyton Hewitt,10,8,11,6,128,69,128,61,69,42,67,29,59,37,61,30,42,26,38,14,64,37,60,24,22,13,29,12,26,20,24,14,53,32,50,17,40,19,41,13,9,5,12,8,38,26,47,15,40,31,45,18,26,19,17,3,43,21,42,16,28,14,32,10,67,41,66,31,41,26,35,11,26,16,31,14
Pierre Hugues Herbert,24,16,25,11,103,71,101,27,71,42,74,23,32,18,27,7,42,24,51,15,47,32,43,12,14,10,7,3,24,16,36,5,50,36,46,14,25,15,16,8,4,0,3,0,44,29,37,12,29,25,22,8,10,5,11,3,40,28,26,8,9,6,16,6,31,22,34,14,22,15,20,9,9,6,14,7
Hyeon Chung,16,9,18,3,69,39,71,22,39,24,49,13,30,20,22,8,24,17,36,10,35,19,27,9,10,5,8,2,17,10,26,11,26,11,28,9,21,16,15,7,5,5,2,2,18,14,30,7,31,18,17,7,10,5,7,4,22,12,17,6,18,11,10,3,44,31,28,12,31,14,16,4,13,6,12,1
Jan Lennard Struff,15,11,15,4,79,42,81,33,42,29,48,20,37,23,33,9,29,20,28,7,36,26,44,21,14,7,9,4,20,11,21,11,35,19,30,12,17,11,26,8,7,4,4,1,28,17,29,6,27,12,30,14,10,7,11,4,23,12,22,5,22,13,21,6,32,22,29,6,22,17,23,5,10,3,6,2
Bernard Tomic,105,62,103,36,448,298,440,159,298,188,281,108,150,84,159,68,188,119,173,51,194,123,199,63,66,40,68,28,119,81,122,26,192,128,187,63,111,69,103,31,26,18,28,10,166,113,150,42,133,89,135,49,60,48,49,21,142,80,128,48,92,68,77,30,240,164,163,51,164,104,112,42,76,50,51,25
Leonardo Mayer,44,28,42,15,189,116,187,67,115,66,120,37,73,45,67,20,66,44,83,28,94,57,84,39,28,17,20,9,44,34,55,13,79,55,73,19,54,36,50,16,11,7,9,4,65,47,67,22,60,44,53,19,25,15,21,7,62,35,56,17,31,18,33,9,87,56,76,25,56,31,51,17,32,18,25,7
Thanasi Kokkinakis,17,12,18,5,126,79,124,36,79,53,88,33,47,27,36,11,53,32,55,15,53,32,58,25,20,5,11,7,32,19,40,7,53,36,48,16,26,16,29,8,15,8,7,2,49,36,39,16,33,22,37,6,18,11,13,4,35,29,47,20,22,14,15,6,46,27,47,12,27,15,35,12,19,14,12,6
Janko Tipsarevic,15,7,15,5,68,44,71,28,44,27,43,17,24,15,28,8,27,17,26,8,32,23,37,13,9,5,8,3,17,13,18,6,33,19,32,13,14,8,18,5,4,2,3,1,23,13,25,11,22,13,26,6,8,5,7,3,23,13,31,10,14,10,10,3,43,26,34,11,26,12,23,10,17,9,11,4
Marcel Granollers,39,21,40,13,196,134,203,72,134,84,131,47,62,37,72,27,84,54,84,26,87,48,92,30,25,15,27,10,54,34,58,11,78,49,88,33,54,34,47,15,10,8,10,3,69,45,66,23,63,39,65,17,28,20,22,8,63,45,71,20,44,27,31,14,93,53,87,34,53,29,53,26,40,24,34,10
Marsel Ilhan,24,11,24,13,87,54,88,29,54,31,59,20,33,19,29,5,31,17,39,10,42,26,44,14,14,10,5,0,17,14,29,4,40,27,40,14,26,20,19,3,4,2,0,0,30,18,30,6,33,26,30,8,8,5,3,1,38,21,28,8,12,6,10,1,38,26,26,8,26,15,18,5,12,5,8,4
Jerzy Janowicz,48,23,47,18,135,79,137,52,79,43,85,26,56,33,52,22,43,31,59,14,69,46,56,13,23,13,22,6,31,19,45,9,58,40,57,22,36,26,29,13,10,7,6,1,52,42,44,14,44,33,38,16,17,12,18,8,43,23,36,10,23,15,26,5,54,34,70,27,34,24,43,21,20,9,27,8
Lucas Pouille,42,26,43,20,290,182,289,91,182,111,198,63,108,60,91,37,111,70,135,45,131,85,117,38,48,34,37,13,70,46,90,34,126,78,124,45,80,48,62,25,14,5,13,2,102,62,113,33,96,68,82,28,37,27,36,16,108,68,87,29,55,31,48,21,123,80,100,33,80,52,67,24,43,24,33,13
Kevin Anderson,130,86,131,58,385,270,382,138,270,182,244,83,115,78,138,49,182,136,161,53,166,115,172,56,37,25,49,12,136,96,108,37,161,118,169,62,76,52,93,34,12,9,12,4,158,113,144,49,95,66,121,30,33,20,42,12,111,74,140,39,49,34,60,22,127,86,143,44,86,59,99,36,41,29,44,14
Marin Cilic,115,78,115,42,473,327,465,185,327,220,280,106,146,94,185,61,220,170,174,66,201,139,230,81,52,35,61,20,170,127,108,37,189,141,215,71,97,71,122,41,17,8,20,10,184,137,181,70,119,71,152,55,34,24,51,19,118,83,167,63,72,45,87,37,124,89,202,73,89,71,129,46,35,26,73,30
Hiroki Moriya,11,5,12,4,34,13,36,11,13,8,25,15,21,11,11,4,8,4,10,0,16,14,22,9,10,6,4,2,4,2,10,4,18,11,13,4,8,5,11,2,4,2,2,1,13,5,13,3,12,6,13,5,5,2,3,1,14,10,11,2,8,5,7,4,17,12,10,2,12,7,8,4,5,3,2,1
Andreas Haider Maurer,0,0,0,0,20,11,20,4,11,3,16,2,9,2,4,1,3,0,14,2,10,6,5,1,7,4,1,0,0,0,12,4,9,7,6,1,8,6,2,0,3,1,0,0,7,5,9,2,8,3,3,1,3,2,0,0,5,3,4,0,7,3,1,0,5,3,3,0,3,3,3,2,2,0,0,0
Ricardas Berankis,17,8,18,5,128,75,130,39,75,45,91,31,53,29,39,15,45,33,60,16,59,29,55,15,24,14,15,4,33,21,44,11,41,31,56,24,44,27,26,8,10,5,4,0,43,27,43,13,37,20,42,17,22,12,12,1,36,19,38,17,29,21,28,10,69,43,75,25,43,25,50,20,26,13,25,5
Matthew Ebden,0,0,0,0,46,24,43,12,24,10,31,12,22,11,12,4,10,7,19,2,25,14,20,10,11,8,4,1,7,2,17,4,17,10,12,2,19,9,13,6,3,2,1,0,15,13,14,1,16,13,9,3,12,6,7,1,15,11,6,3,9,4,9,4,10,6,16,9,6,5,7,4,4,1,9,5
Blaz Rola,0,0,0,0,12,6,13,5,6,2,8,3,6,4,5,1,2,2,5,1,8,2,7,2,2,2,1,0,2,1,4,3,2,2,6,0,8,5,3,0,0,0,0,0,3,3,9,1,5,3,3,0,3,2,0,0,3,1,4,1,4,3,0,0,11,5,1,0,5,2,1,0,6,3,0,0
Go Soeda,11,7,11,1,62,31,65,17,31,17,48,10,31,21,17,6,17,14,38,16,35,23,21,11,10,9,6,1,14,9,22,6,26,13,26,8,21,10,16,4,1,1,1,1,18,12,24,5,23,14,20,7,12,4,4,2,20,14,18,6,13,9,9,2,22,13,24,6,13,9,18,7,9,3,6,2
John Isner,211,163,209,59,483,341,473,154,341,249,319,99,142,106,154,52,249,178,220,50,198,139,201,64,36,24,52,12,178,133,170,41,210,162,187,51,83,63,104,35,12,7,12,5,207,158,177,57,111,79,120,36,27,17,42,14,128,95,141,42,49,37,64,21,119,92,143,45,92,59,98,27,27,16,45,14
Pablo Cuevas,69,43,68,22,214,137,217,80,137,85,137,49,77,47,80,27,85,60,88,19,99,64,102,35,30,17,27,10,60,39,69,24,89,54,86,20,52,38,52,20,13,7,10,5,75,53,90,28,73,53,52,16,21,14,25,8,75,45,64,16,34,25,33,14,103,55,70,28,55,39,42,15,48,32,28,8
Denis Kudla,22,11,20,8,153,104,152,57,104,63,95,42,49,26,57,21,63,42,53,15,67,43,78,25,23,11,21,8,42,32,38,16,64,44,68,26,35,19,38,13,12,4,8,4,54,32,58,17,39,30,51,18,20,16,17,11,52,34,50,20,25,17,24,7,68,48,69,25,48,25,44,18,20,10,25,11
Teymuraz Gabashvili,49,28,50,21,220,141,220,79,141,87,141,49,79,55,79,22,87,59,92,33,109,71,106,33,24,14,22,10,59,42,59,19,99,68,106,38,52,33,45,20,10,7,10,4,85,57,87,37,64,39,63,23,26,20,26,7,67,43,77,39,45,26,42,15,110,52,116,42,52,36,74,32,58,44,42,24
Alexander Zverev,15,9,16,7,165,97,165,57,97,63,108,50,68,44,57,18,63,35,58,17,78,45,89,33,24,15,18,11,35,21,41,12,73,55,73,27,48,28,40,14,9,4,11,5,69,44,58,21,46,33,53,19,24,14,20,7,58,33,55,23,27,19,32,16,94,66,71,26,66,29,45,15,28,13,26,9
Joao Souza,0,0,0,0,39,26,41,13,26,12,28,10,13,7,13,3,12,4,18,3,21,14,20,8,6,2,3,1,4,1,15,6,22,14,15,7,9,6,10,5,4,3,1,1,17,10,14,4,14,5,12,4,6,3,5,0,12,3,12,4,12,4,9,2,30,17,14,2,17,6,12,3,13,6,2,2
Santiago Giraldo,20,14,21,12,162,108,163,58,108,75,105,34,54,31,58,22,75,56,71,25,64,41,70,25,23,12,22,9,56,40,46,14,60,36,70,24,35,24,38,16,11,6,9,3,52,42,60,20,48,33,46,15,17,9,22,12,43,26,51,14,24,17,25,12,68,35,64,24,35,21,40,18,33,20,24,5
Simone Bolelli,12,6,11,8,126,86,125,33,86,58,92,25,40,26,33,15,58,40,67,21,54,28,43,14,14,7,15,2,40,22,46,14,46,22,50,15,33,19,27,8,7,3,2,1,40,27,49,15,43,29,34,11,17,11,9,1,42,21,38,16,25,12,19,7,65,33,49,11,33,19,38,16,32,18,11,6
Kei Nishikori,46,32,47,19,512,346,509,195,346,228,314,133,166,99,195,79,228,149,181,64,217,144,249,95,67,49,79,34,149,97,117,39,223,152,218,85,122,75,140,57,18,13,34,8,204,130,172,66,146,100,168,63,60,42,83,37,174,107,171,59,88,55,109,56,201,135,212,91,135,91,121,53,66,35,91,44
Stan Wawrinka,196,138,194,77,762,506,744,290,506,332,454,168,256,178,289,110,332,229,286,101,352,251,347,130,78,52,110,55,229,165,185,58,354,239,318,123,153,104,185,69,26,16,55,23,303,210,253,88,219,139,239,101,65,46,101,42,232,156,226,87,126,90,160,57,300,208,374,148,208,143,226,90,92,69,148,54
Joao Sousa,22,16,21,8,218,129,223,80,129,87,143,54,89,60,80,27,87,58,89,27,102,63,107,39,29,24,27,11,58,44,62,26,92,56,95,35,63,36,55,19,5,5,11,2,70,43,86,31,72,43,71,26,32,20,28,9,70,51,76,37,49,23,45,16,85,55,128,53,55,25,75,29,30,13,53,20
Victor Estrella Burgos,13,8,13,1,98,55,102,24,55,32,78,30,43,26,24,7,32,19,48,17,49,35,47,15,17,12,7,0,19,14,31,8,48,31,49,15,26,13,22,8,5,2,0,0,36,27,42,12,30,20,29,7,15,8,8,2,29,19,34,12,18,12,13,5,60,33,32,12,33,15,20,5,27,20,12,5
Benjamin Becker,0,0,0,0,171,101,173,69,101,67,104,27,70,42,69,20,67,47,77,21,76,51,76,22,28,20,20,7,47,26,56,8,71,37,75,23,45,22,35,8,8,2,7,1,58,36,60,14,56,32,50,15,25,16,14,7,54,27,49,11,40,18,22,12,75,51,45,23,51,33,22,10,24,12,23,9
Martin Klizan,31,18,31,10,107,65,108,39,65,41,69,31,42,29,39,15,41,26,38,13,53,31,55,19,13,5,15,5,26,18,25,8,46,29,49,20,27,16,29,7,8,6,5,1,37,25,37,12,33,19,42,17,17,10,11,5,31,22,37,9,24,15,23,11,48,30,41,12,30,19,29,12,18,13,12,4
Fernando Verdasco,67,40,64,22,315,189,314,108,189,139,206,72,126,81,108,45,139,91,134,53,131,84,135,52,45,28,45,18,91,72,81,31,132,76,136,49,75,47,79,26,17,14,18,2,95,58,118,37,103,63,102,38,42,32,42,16,100,67,101,34,72,45,64,26,129,95,129,41,95,65,88,31,34,21,41,15
Dudi Sela,40,27,39,18,201,120,201,74,120,76,127,37,81,44,74,29,76,43,90,38,88,53,82,40,37,19,29,10,43,27,52,22,86,55,80,21,54,32,59,26,18,11,10,3,71,40,81,34,63,45,54,23,33,24,33,15,76,48,65,23,42,22,41,16,90,44,74,27,44,24,47,12,47,22,27,13
Dominic Thiem,91,48,92,34,381,250,383,139,250,162,243,99,131,84,139,62,162,100,144,64,172,124,176,67,47,32,62,32,100,72,80,30,186,133,173,59,80,48,97,33,15,10,32,14,161,106,144,45,101,68,123,45,42,22,51,16,123,81,123,50,55,37,80,29,164,109,230,98,109,58,132,59,55,34,98,28
Tommy Robredo,23,14,23,7,98,63,98,41,63,38,57,14,35,18,41,14,38,28,43,15,43,32,41,11,17,12,14,5,28,25,28,12,42,30,45,21,23,11,20,4,5,4,5,2,33,26,36,2,23,12,37,13,16,10,7,1,19,11,26,12,21,16,19,6,44,28,61,21,28,17,40,20,16,9,21,5
John Millman,48,36,49,15,216,131,219,70,130,81,149,56,85,53,69,27,81,47,93,39,102,59,98,36,32,20,27,6,47,25,54,18,93,55,101,28,63,42,57,23,12,4,5,1,77,60,91,25,80,57,62,19,25,13,27,11,74,50,68,29,36,17,35,20,81,49,87,27,49,30,60,27,32,21,27,11
Donald Young,19,12,20,3,222,135,222,80,135,82,142,55,87,57,80,22,82,47,87,33,110,66,113,53,30,14,22,10,47,28,54,11,101,59,93,31,58,33,65,23,16,10,10,4,78,56,73,22,75,40,73,24,35,17,29,11,62,45,71,34,52,31,42,20,95,53,97,36,53,31,61,20,42,25,36,15
Marcos Baghdatis,40,23,42,16,263,173,263,104,173,109,159,57,90,52,104,42,109,76,102,38,116,73,119,54,38,22,42,20,76,50,64,24,106,67,103,34,65,40,76,23,16,11,20,10,93,63,93,29,79,43,87,27,36,20,33,10,73,42,89,39,56,31,50,24,118,75,126,42,75,45,84,34,43,26,42,15
Liam Broady,5,1,5,2,50,27,51,11,27,18,40,20,23,12,11,5,18,13,20,5,21,11,26,11,11,8,5,1,13,7,15,4,16,10,20,10,18,9,15,6,3,1,1,1,16,9,14,4,15,11,19,6,10,7,6,0,18,11,17,2,11,6,12,5,35,20,13,4,20,9,9,2,15,11,3,1
Marinko Matosevic,6,3,6,2,63,38,62,21,38,18,41,8,25,17,21,9,18,13,33,13,37,22,20,6,8,6,9,3,13,7,20,8,27,14,27,13,21,11,12,6,2,1,3,1,20,8,22,7,24,15,19,8,11,8,8,1,27,21,18,5,17,10,15,6,26,15,24,9,15,9,15,4,10,4,9,3
Horacio Zeballos,5,3,6,1,47,30,47,13,30,17,34,9,17,12,13,5,17,12,25,5,24,13,17,2,5,3,5,1,12,6,20,5,18,13,20,5,14,10,6,0,2,1,1,0,19,8,20,4,15,9,11,3,5,3,1,1,20,13,12,2,9,8,3,0,23,10,11,3,10,8,8,3,13,6,3,0
David Goffin,42,28,40,17,432,296,441,194,296,190,247,110,136,86,194,86,190,131,137,38,192,107,217,88,50,30,86,38,131,87,99,28,166,115,167,69,114,74,136,60,20,13,38,18,159,117,126,44,125,79,145,60,53,33,80,34,121,72,129,59,79,44,106,44,172,99,257,110,99,62,147,74,73,42,110,48
Grigor Dimitrov,67,51,69,20,359,244,355,132,245,162,223,97,115,69,132,58,162,113,126,41,152,105,171,66,46,29,58,25,113,73,85,34,154,95,145,61,76,50,99,34,17,10,25,12,135,96,118,43,109,68,126,43,36,23,47,19,106,62,126,47,64,37,71,24,151,108,170,78,108,63,93,25,43,25,79,26
Federico Delbonis,33,23,34,9,140,83,143,40,83,51,103,36,57,38,40,16,51,35,67,22,70,42,60,20,19,8,16,5,35,18,45,19,58,37,62,25,36,16,31,13,11,7,5,2,54,38,56,18,37,21,43,11,27,14,16,8,37,23,50,16,30,21,19,7,63,37,54,24,37,23,30,10,26,14,24,8
Lukas Lacko,29,20,29,11,108,71,113,28,71,46,85,22,37,22,28,10,46,28,63,22,47,29,40,14,15,9,10,0,28,21,41,6,47,27,48,14,27,15,24,7,6,2,0,0,34,27,40,11,35,21,31,17,14,8,7,3,28,10,25,6,22,14,21,9,62,34,30,9,34,23,21,6,28,19,9,3
Steve Johnson,75,54,75,20,294,184,291,103,184,106,188,57,110,69,103,40,106,59,131,51,147,91,120,48,41,22,40,15,59,41,80,22,138,87,123,45,78,58,73,29,19,13,15,9,105,64,100,27,109,69,89,23,33,19,35,10,110,73,93,38,59,40,48,17,143,98,119,39,98,61,80,27,45,29,39,16
Kenny De Schepper,5,3,6,4,38,23,38,8,23,14,30,11,15,10,8,4,14,12,19,3,19,13,15,6,5,2,4,1,12,7,16,5,15,12,12,3,8,4,9,2,3,2,1,0,17,8,14,3,7,6,10,3,6,2,3,2,15,11,10,2,3,1,4,1,8,4,6,1,4,3,5,0,4,2,1,0
John Patrick Smith,6,2,5,2,26,20,26,6,20,12,20,8,6,3,6,0,12,9,12,2,11,6,14,5,3,3,0,0,9,8,10,4,9,8,11,3,8,6,5,2,0,0,0,0,9,6,12,6,7,4,6,1,2,1,2,2,7,6,11,2,4,3,1,0,5,4,5,1,4,4,4,1,1,1,1,0
Luke Saville,4,1,5,1,50,28,51,20,28,14,31,9,22,13,20,4,14,9,22,5,27,17,25,2,9,6,4,2,9,5,17,10,22,16,28,9,16,8,4,1,3,1,2,1,20,11,29,9,14,8,12,4,9,4,2,0,17,10,17,2,10,8,6,3,29,17,11,2,17,10,9,5,12,7,2,1
Richard Gasquet,66,44,67,22,446,286,442,162,286,181,280,126,160,120,162,77,181,136,154,46,225,154,211,80,40,25,77,28,136,90,107,33,199,128,177,60,96,60,129,53,15,11,28,11,174,123,150,54,131,94,136,46,47,34,70,29,145,96,144,50,71,41,87,33,163,108,196,94,108,73,102,41,55,38,94,43
Nick Kyrgios,113,79,115,41,442,301,433,138,301,204,295,109,141,87,138,46,204,144,186,49,184,127,201,84,54,35,46,17,144,90,137,42,187,137,166,53,92,63,113,48,19,12,17,7,191,141,155,54,113,80,118,48,41,25,58,14,130,94,124,43,58,37,92,31,144,96,179,65,96,58,114,37,48,33,65,27
Diego Schwartzman,22,9,23,7,112,61,109,36,61,32,72,27,50,26,36,12,32,23,45,14,55,32,51,15,24,14,12,3,23,18,31,8,41,25,50,17,37,23,24,9,9,3,3,0,30,20,41,10,39,24,32,15,17,12,12,10,34,23,27,12,27,12,17,7,44,23,36,12,23,15,24,7,21,13,12,5
Juan Monaco,12,7,11,5,111,57,110,36,57,27,74,32,54,27,36,14,27,21,42,10,57,38,54,16,27,17,14,6,21,15,32,8,44,29,48,16,36,20,24,8,10,8,6,1,35,23,40,17,35,19,32,12,24,13,13,4,31,17,37,11,29,16,21,10,74,47,44,20,47,21,24,10,27,18,20,8
Florian Mayer,0,0,0,0,40,20,42,9,20,9,33,11,20,13,9,2,9,7,22,3,24,18,18,4,7,5,2,1,7,3,19,7,20,12,17,4,11,6,5,0,2,1,1,0,16,9,20,4,14,9,9,1,6,4,1,0,16,8,12,6,9,5,2,0,21,9,17,6,9,6,11,4,12,5,6,1
Dusan Lajovic,6,5,6,0,101,65,104,34,65,34,70,18,36,18,34,10,34,22,52,21,49,29,42,18,18,9,10,5,22,18,31,9,41,19,45,11,29,17,23,8,9,4,5,3,23,16,43,15,39,32,26,6,16,10,10,1,39,24,35,9,17,7,15,7,29,20,38,16,20,17,22,10,9,4,16,5
Tommy Haas,17,14,16,4,59,36,58,16,36,28,42,16,23,10,16,6,28,20,26,6,18,11,26,10,13,7,6,4,20,14,20,2,19,13,22,8,14,7,12,5,6,2,4,1,19,15,16,6,13,10,15,3,9,7,8,3,14,9,18,4,10,4,8,2,14,7,13,4,7,6,9,2,7,4,4,3
Daniel Gimeno Traver,6,3,5,1,31,12,31,8,12,10,23,8,19,11,8,2,10,8,15,4,13,10,14,1,8,7,2,1,8,8,11,4,12,8,17,5,10,6,2,0,1,0,1,1,8,5,16,5,10,7,7,2,4,3,0,0,10,7,10,3,6,1,2,0,12,5,9,2,5,2,7,2,7,5,2,0
Milos Raonic,147,106,151,61,546,417,535,213,417,292,322,109,129,89,213,68,292,206,213,73,214,159,254,78,40,28,68,27,206,154,140,41,245,170,249,70,83,62,119,46,12,10,27,10,222,169,220,71,137,99,143,47,31,23,63,22,152,108,167,62,61,45,88,28,172,112,228,85,112,72,143,45,60,43,85,24
Luca Vanni,6,5,5,2,36,20,37,12,20,13,25,5,16,12,12,5,13,7,20,9,19,13,12,3,4,3,5,1,7,6,11,4,19,13,18,7,9,5,7,1,1,1,1,0,14,8,15,5,11,6,13,3,5,3,2,0,12,11,15,7,8,4,5,0,12,8,17,4,8,4,13,3,4,3,4,1
James Ward,22,13,24,7,94,60,93,33,60,34,60,17,34,16,33,10,34,21,43,12,42,27,40,11,18,11,10,3,21,13,31,8,40,32,41,10,26,16,18,6,7,7,3,0,40,30,39,13,24,17,22,9,17,9,9,4,27,15,26,6,16,11,14,6,43,35,29,16,35,20,13,3,8,6,16,4
Jiri Vesely,71,48,71,28,159,110,163,57,110,72,105,34,49,30,57,17,72,53,71,28,68,45,74,27,19,13,17,6,53,37,43,10,64,45,75,20,36,25,38,14,6,6,6,0,61,36,65,18,44,30,44,16,17,12,20,11,55,33,46,10,26,19,25,8,72,45,41,7,45,32,34,9,27,18,8,2
Paolo Lorenzi,56,30,56,19,136,94,136,52,94,61,84,29,42,18,52,19,61,42,55,12,51,31,62,14,24,22,19,5,42,24,43,17,50,33,60,15,42,29,28,8,2,1,5,2,51,29,62,18,46,30,35,15,14,7,11,5,52,37,38,12,23,12,21,8,46,23,44,13,23,18,31,12,23,14,13,6
Vasek Pospisil,54,34,54,18,266,166,261,75,166,120,186,57,100,66,75,26,120,88,129,40,112,78,106,31,34,21,26,8,88,60,89,24,110,70,115,31,55,39,49,19,13,7,8,1,98,61,108,33,79,48,61,17,23,15,26,14,85,56,77,24,46,28,29,13,95,63,78,28,63,42,50,15,32,17,28,5
Vincent Millot,15,10,16,3,27,20,27,9,20,17,18,5,7,5,9,3,17,11,13,1,8,6,11,2,2,2,3,0,11,8,12,4,12,11,10,3,4,2,5,1,0,0,0,0,14,12,11,4,3,2,7,4,2,2,1,0,4,2,7,4,3,2,5,1,7,4,13,3,4,3,10,3,3,2,3,1
Tim Smyczek,30,20,29,11,117,73,118,48,73,49,70,28,44,25,48,17,49,35,42,12,49,35,59,16,19,8,17,9,35,22,30,8,49,29,55,18,22,13,24,10,11,9,9,4,42,28,45,11,33,22,32,9,18,12,15,5,36,24,34,10,23,13,19,7,48,23,45,12,23,14,33,15,25,14,12,4
Fabio Fognini,47,30,46,13,239,140,244,88,140,77,156,55,99,67,88,33,77,54,101,35,130,76,110,34,32,23,33,14,54,39,66,16,99,55,111,38,77,43,53,15,9,7,14,7,70,43,89,34,87,55,76,39,41,20,22,9,82,53,71,23,52,33,52,26,134,81,93,43,81,43,50,18,53,34,43,17
Viktor Troicki,59,41,56,23,354,240,352,130,240,148,222,81,114,72,130,61,148,95,141,51,164,106,150,49,42,21,61,16,95,65,90,29,159,105,152,47,79,52,94,45,21,12,16,6,135,89,134,48,106,69,96,27,39,27,55,15,115,83,117,42,64,37,67,31,144,89,142,54,89,53,88,36,55,39,54,26
Aleksandr Nedovyesov,5,1,4,1,27,13,28,9,13,8,19,9,14,5,9,2,8,6,10,3,10,4,16,5,8,6,2,1,6,5,7,1,6,2,14,3,12,8,6,4,2,0,1,0,3,3,12,2,12,8,5,0,4,3,5,1,8,7,7,2,7,1,4,2,4,4,10,4,4,2,6,2,0,0,4,0
Radek Stepanek,24,16,24,9,116,80,120,36,80,52,84,36,36,16,36,15,52,31,48,15,44,31,57,24,20,15,15,5,31,24,33,12,52,24,48,17,28,18,34,9,5,3,5,4,31,16,43,16,46,28,42,10,12,8,10,5,43,27,48,19,26,14,15,4,67,38,54,17,40,21,37,12,29,20,17,5
Aljaz Bedene,17,11,18,7,194,123,200,66,123,67,134,40,71,43,66,21,67,44,94,34,99,60,85,21,28,18,21,6,44,32,60,22,83,51,98,44,57,28,36,15,10,5,6,4,63,36,76,21,60,43,65,28,34,21,17,10,70,36,58,18,38,18,35,14,92,52,76,20,52,37,56,21,40,25,20,4
Dustin Brown,28,19,29,8,178,115,177,50,115,72,127,52,63,40,50,19,72,47,75,13,83,48,83,30,23,13,19,6,47,26,62,15,73,49,66,19,48,28,43,11,10,6,6,3,70,50,62,21,52,37,51,12,26,19,14,6,57,39,60,25,34,27,20,6,80,40,62,24,40,25,38,12,40,20,25,12
Yen Hsun Lu,0,0,0,0,79,42,78,18,42,22,60,25,37,15,18,8,22,19,35,13,35,22,35,9,22,16,8,0,19,11,22,11,25,16,39,10,29,16,17,8,6,4,0,0,24,16,40,20,25,19,19,4,17,8,8,2,27,17,35,11,14,12,10,6,34,15,19,6,15,11,13,2,19,8,6,4
Thomaz Bellucci,4,4,5,3,149,83,152,56,83,63,96,38,66,35,56,17,63,40,58,17,55,38,77,30,31,18,17,5,40,30,41,16,61,39,64,27,35,18,42,15,13,8,5,2,49,34,53,14,40,21,54,16,25,17,18,5,36,24,52,16,36,15,29,13,51,27,43,11,27,15,32,5,24,12,11,5
Rafael Nadal,35,19,37,11,350,218,351,161,218,146,190,70,132,84,161,71,146,97,120,45,156,98,160,69,48,29,71,28,97,64,75,20,147,103,136,65,87,56,112,53,19,12,28,13,136,91,91,47,100,62,124,48,43,29,68,36,107,78,123,55,67,44,80,40,114,73,182,89,73,55,93,40,41,23,89,42
Jo Wilfried Tsonga,107,72,107,31,460,330,452,155,330,226,297,101,130,96,155,62,226,170,196,64,200,138,194,73,34,25,62,26,169,126,132,48,194,144,185,64,87,71,109,45,9,7,26,6,187,131,169,67,121,84,128,63,23,13,65,19,140,96,132,59,50,35,109,43,151,100,236,108,100,68,128,38,51,40,108,35
Gilles Muller,90,68,89,34,231,155,231,47,155,114,184,59,76,50,47,18,114,78,125,36,91,65,88,27,26,20,18,1,78,53,89,23,101,73,97,31,46,32,44,10,6,5,1,1,98,65,89,22,60,37,65,23,19,11,10,2,70,49,64,18,34,27,31,5,88,50,85,24,50,34,61,24,38,24,24,7
Denis Istomin,30,21,30,13,141,83,138,43,83,55,95,34,58,33,43,19,55,33,61,25,61,35,58,26,25,14,19,6,33,25,36,13,57,40,57,14,40,24,39,10,11,7,6,2,48,32,56,13,41,27,43,18,23,12,14,2,43,28,38,12,26,17,30,8,56,35,66,23,35,20,43,14,21,9,23,5
