name,t_serve_total,t_serve_won,t_receive_total,t_receive_won,1_serve_total,1_serve_won,1_receive_total,1_receive_won,2_serve_total,2_serve_won,2_receive_total,2_receive_won,3_serve_total,3_serve_won,3_receive_total,3_receive_won,4_serve_total,4_serve_won,4_receive_total,4_receive_won,5_serve_total,5_serve_won,5_receive_total,5_receive_won,6_serve_total,6_serve_won,6_receive_total,6_receive_won,7_serve_total,7_serve_won,7_receive_total,7_receive_won,8_serve_total,8_serve_won,8_receive_total,8_receive_won,9_serve_total,9_serve_won,9_receive_total,9_receive_won,10_serve_total,10_serve_won,10_receive_total,10_receive_won,11_serve_total,11_serve_won,11_receive_total,11_receive_won,12_serve_total,12_serve_won,12_receive_total,12_receive_won,13_serve_total,13_serve_won,13_receive_total,13_receive_won,14_serve_total,14_serve_won,14_receive_total,14_receive_won,15_serve_total,15_serve_won,15_receive_total,15_receive_won,16_serve_total,16_serve_won,16_receive_total,16_receive_won,17_serve_total,17_serve_won,17_receive_total,17_receive_won,18_serve_total,18_serve_won,18_receive_total,18_receive_won
Fabio Fognini,42,29,44,15,154,95,157,56,95,63,101,37,59,39,56,22,63,43,64,16,71,46,71,32,20,13,22,9,43,30,48,17,66,37,55,20,38,23,45,11,7,4,9,4,50,30,52,16,52,36,54,17,19,11,16,7,56,30,53,20,27,16,26,11,72,46,67,19,46,31,48,19,26,15,19,6
Marin Cilic,68,51,67,32,248,147,248,98,147,101,149,56,101,71,98,28,101,70,93,24,117,82,126,47,30,17,28,9,70,45,69,24,113,71,103,36,52,39,66,24,13,7,9,2,96,59,91,29,81,54,78,24,20,10,31,8,91,63,83,25,37,21,47,16,109,67,97,38,67,35,59,16,42,28,38,13
Adrian Mannarino,33,23,36,15,147,81,150,49,81,46,100,38,66,49,49,16,46,33,62,18,84,46,71,26,17,12,16,11,33,26,44,19,59,36,63,22,50,32,31,9,5,3,11,3,43,30,60,14,55,36,44,18,21,12,17,6,49,32,40,14,31,22,29,11,63,39,59,17,39,25,42,17,24,10,17,7
Joao Sousa,9,6,9,2,121,64,121,47,64,38,74,22,57,40,47,15,38,26,52,24,66,43,54,20,17,10,15,7,26,23,28,9,55,31,58,16,33,19,28,8,7,4,7,2,34,24,51,15,43,26,36,13,18,12,13,5,36,23,38,15,29,20,21,5,77,46,63,30,46,20,33,15,31,18,30,13
Paul Jubb,9,7,9,3,16,8,18,10,8,3,8,1,8,5,10,1,3,2,7,2,10,4,10,0,3,1,1,1,2,1,5,0,5,4,12,7,7,5,0,0,2,1,1,1,5,4,5,2,6,4,7,1,3,1,0,0,5,1,8,3,3,1,1,1,11,5,5,1,5,2,4,1,6,3,1,0
Federico Delbonis,12,7,12,3,72,38,74,24,38,21,50,16,34,19,24,5,21,17,34,11,35,22,35,6,15,8,5,0,17,12,23,7,26,15,40,16,22,11,11,3,7,5,0,0,20,9,31,12,22,12,24,6,16,6,3,1,23,13,30,6,16,8,8,1,43,25,18,4,25,13,14,3,18,13,4,2
Daniel Evans,54,37,53,21,267,171,266,112,171,110,154,65,96,54,112,51,110,75,89,28,115,84,126,44,42,20,51,17,75,53,61,13,119,78,110,37,51,29,78,29,22,13,17,7,100,70,86,33,70,47,86,35,35,23,39,16,77,49,84,32,46,27,58,19,93,64,141,58,64,44,83,35,29,18,58,23
James Ward,0,0,0,0,26,10,26,10,10,6,16,10,16,9,10,1,6,6,6,2,13,7,19,6,7,5,1,0,6,2,4,2,7,5,15,5,11,8,7,3,2,1,0,0,9,6,12,3,10,8,9,3,4,2,3,0,11,4,9,2,4,2,6,4,19,13,6,2,13,9,4,1,6,6,2,1
Nikoloz Basilashvili,26,19,28,7,173,105,174,73,105,57,101,46,68,40,73,35,57,28,55,23,88,60,84,31,28,17,35,13,28,20,32,12,89,52,76,29,45,26,53,13,11,4,13,7,60,37,59,18,63,37,69,28,23,16,19,9,60,40,59,25,42,23,38,16,74,44,85,27,44,25,58,22,30,12,27,11
Denis Shapovalov,67,37,66,22,312,193,312,116,193,130,196,79,119,73,116,42,130,94,117,47,136,95,153,56,46,28,42,21,94,67,70,27,131,92,144,60,69,48,77,34,18,11,21,5,119,85,111,36,87,63,103,38,32,27,50,19,97,71,101,36,51,39,69,28,118,73,136,53,73,49,83,32,45,29,53,26
Ricardas Berankis,40,31,42,21,158,100,161,51,100,65,110,46,58,32,51,16,65,49,64,22,67,40,81,26,26,18,16,7,49,35,42,16,56,33,77,20,45,28,35,14,8,5,7,1,47,26,73,22,51,35,41,9,22,11,20,6,56,33,54,26,27,14,23,5,72,44,77,21,44,27,56,21,28,18,21,9
Bernard Tomic,0,0,0,0,13,10,12,4,10,4,8,0,3,1,4,0,4,4,8,0,7,3,4,1,2,1,0,0,4,4,8,2,3,2,3,1,5,1,1,0,1,0,0,0,2,2,4,1,2,1,2,0,4,2,0,0,1,0,3,0,3,1,0,0,2,1,0,0,1,1,0,0,1,0,0,0
Jo Wilfried Tsonga,23,20,20,6,93,61,95,30,61,44,65,18,32,20,30,10,44,36,47,7,37,23,38,15,12,6,10,4,36,28,40,12,31,16,30,6,20,15,21,10,6,5,4,3,24,17,36,11,30,18,17,6,10,8,11,6,25,13,22,4,20,15,11,5,50,32,15,5,32,21,10,2,18,12,5,2
Nick Kyrgios,52,38,51,15,151,94,153,51,94,73,102,36,57,34,51,15,73,52,66,21,55,44,72,25,23,14,15,5,52,33,45,17,65,42,68,12,25,13,35,12,9,5,5,4,61,42,73,21,36,30,35,10,17,12,13,4,49,34,46,17,18,10,19,10,35,22,48,20,22,18,28,10,13,6,20,8
Jordan Thompson,49,36,50,14,233,151,231,77,151,95,154,66,82,57,77,36,95,67,88,31,113,66,107,37,25,14,36,15,67,44,57,21,94,66,101,41,61,38,58,19,11,6,15,6,89,65,81,22,66,44,80,28,29,16,28,12,68,44,74,25,38,21,44,16,76,48,111,49,48,33,62,28,28,16,49,19
Yuichi Sugita,5,3,6,1,56,28,59,18,28,16,41,10,28,15,18,8,16,10,31,7,27,12,20,5,13,6,8,4,10,9,24,6,18,14,22,6,21,10,9,0,7,5,4,3,15,12,21,4,14,9,15,4,16,10,1,0,12,7,15,4,15,7,5,1,29,13,17,4,13,6,13,6,16,10,4,1
Rafael Nadal,23,16,23,9,192,137,187,79,137,102,108,46,55,36,79,32,102,70,62,16,71,52,93,32,19,16,32,12,70,50,46,14,84,66,77,37,35,23,52,27,3,3,12,5,86,60,54,15,41,25,62,35,15,10,34,14,51,39,42,12,26,18,55,21,48,37,106,47,37,26,59,33,11,7,47,20
Kei Nishikori,22,18,21,8,220,139,222,86,139,80,136,43,81,46,86,39,80,52,93,33,105,67,90,35,35,20,39,18,52,32,60,24,95,67,88,32,58,34,56,29,15,10,18,5,87,53,80,35,62,46,59,25,34,18,41,19,80,55,69,33,34,24,47,21,96,60,106,41,60,34,65,25,36,21,41,19
Thiago Monteiro,34,22,34,10,82,50,86,26,50,32,60,22,32,18,26,7,32,19,38,9,36,20,41,6,14,8,7,1,19,10,29,9,33,27,44,11,24,16,12,1,6,5,1,0,36,26,42,9,22,11,22,4,13,10,2,1,21,11,27,4,21,14,5,1,48,30,10,2,30,16,8,1,18,10,2,1
Denis Istomin,0,0,0,0,14,10,14,4,10,5,10,4,4,4,4,1,5,4,6,2,9,6,7,3,0,0,1,0,4,2,4,1,7,2,6,4,3,2,4,2,0,0,0,0,4,0,3,2,7,2,6,0,1,0,2,0,6,2,8,3,5,4,2,0,20,11,9,4,11,5,5,1,9,6,4,1
Cameron Norrie,28,11,27,10,181,111,180,67,111,74,113,42,70,39,67,34,74,41,71,20,76,41,75,25,31,16,34,11,41,29,51,13,74,33,70,28,51,35,48,19,15,8,11,8,45,31,55,17,76,49,57,27,24,15,22,9,63,43,47,21,42,30,40,12,97,53,83,42,53,35,41,12,44,29,42,20
Steve Johnson,68,45,67,21,203,146,196,61,146,91,135,37,57,31,61,21,91,55,98,30,86,63,77,28,26,23,21,7,55,37,68,12,99,69,79,22,46,25,42,12,3,1,7,2,87,61,69,21,55,39,52,19,22,16,17,8,65,39,54,17,32,23,28,7,96,64,72,25,64,39,47,16,32,22,25,7
Albert Ramos Vinolas,10,2,10,4,87,61,88,26,61,34,62,20,26,17,26,3,34,18,42,12,44,19,43,11,9,5,3,1,18,12,30,9,35,23,44,17,30,12,13,5,4,4,1,0,29,19,36,16,24,10,25,8,22,15,6,0,20,15,33,13,29,13,14,5,27,17,36,9,17,13,27,8,10,5,9,3
Marco Cecchinato,29,14,30,8,90,52,90,31,52,31,59,19,38,23,31,10,31,22,40,13,44,31,40,11,15,8,10,3,22,14,27,8,40,20,42,17,21,14,18,5,7,5,3,1,28,15,33,10,34,22,30,6,12,5,7,2,35,27,34,12,17,11,11,4,35,27,55,18,27,14,37,20,8,3,18,2
Alex De Minaur,23,16,24,7,58,37,61,22,37,21,39,13,21,13,22,10,21,17,26,10,29,21,25,9,8,4,10,1,17,10,16,5,25,14,26,9,12,11,18,8,4,3,1,1,21,17,22,7,22,18,19,5,4,3,8,2,22,17,21,8,7,6,11,3,35,19,28,7,19,7,21,9,16,12,7,4
Jan Lennard Struff,32,19,32,8,171,115,175,62,115,81,113,45,56,40,62,26,81,57,68,28,74,47,81,25,16,13,26,8,57,32,40,16,71,46,84,29,40,31,43,12,3,2,8,6,71,59,71,17,56,39,60,23,11,6,14,7,51,29,54,24,23,18,30,8,72,48,95,45,48,30,50,16,24,14,45,12
Radu Albot,5,5,5,2,81,48,82,28,48,26,54,16,33,18,28,6,26,17,38,13,40,23,38,12,15,9,6,2,17,9,25,10,32,18,39,17,26,14,16,5,6,2,2,1,26,16,32,10,28,16,28,8,14,4,6,2,26,11,30,10,16,9,12,5,54,31,33,6,31,16,27,10,23,15,6,0
Taylor Fritz,63,44,66,18,223,146,224,77,146,103,147,44,77,45,77,30,103,72,103,36,88,61,91,37,32,20,30,10,72,43,67,21,92,58,90,30,47,32,57,18,12,8,10,4,87,59,81,18,66,45,69,25,23,21,24,8,73,48,62,15,42,22,41,17,85,55,77,31,55,38,46,19,30,21,31,12
Tomas Berdych,0,0,0,0,32,16,32,5,16,9,27,5,16,8,5,3,9,7,22,11,15,12,7,1,8,4,3,3,7,6,11,4,14,6,17,7,7,5,1,1,4,3,3,0,7,4,14,5,13,12,7,3,5,4,4,2,15,9,9,2,5,1,5,1,13,5,7,1,5,3,6,1,8,4,1,1
Pablo Andujar,20,14,20,11,170,108,172,71,108,63,101,36,62,34,71,29,63,35,65,23,79,39,78,28,28,14,29,10,35,19,42,15,67,34,73,26,54,38,47,16,14,6,10,5,50,28,62,24,71,48,57,18,22,14,21,8,70,43,63,24,37,23,31,14,90,59,90,34,59,36,56,27,31,17,34,12
Mikhail Kukushkin,11,5,11,5,209,129,207,78,129,84,129,44,80,50,78,35,84,52,85,31,95,55,87,34,30,19,35,13,52,31,54,15,87,59,84,36,59,39,56,20,11,5,13,5,80,44,63,24,67,45,72,26,25,16,28,12,81,52,70,21,38,23,42,17,101,60,87,28,60,36,59,25,41,25,28,12
Casper Ruud,22,14,22,4,135,91,134,52,91,54,82,28,44,28,52,18,54,35,54,13,65,40,62,19,16,8,18,11,35,23,41,18,59,37,56,21,33,26,26,14,8,5,11,2,49,32,53,10,48,30,33,12,12,6,23,5,47,32,31,14,24,17,30,10,69,45,58,17,45,26,41,12,24,18,17,5
John Isner,77,56,76,24,160,110,163,38,110,75,125,40,50,37,38,11,75,53,85,25,72,48,67,17,13,10,11,4,53,42,60,16,70,51,75,27,34,28,24,7,3,2,4,1,62,49,64,22,47,35,44,14,8,5,10,3,48,35,52,12,17,10,21,4,45,34,57,22,34,21,35,11,11,9,22,5
Matteo Berrettini,119,89,113,42,467,330,464,161,330,215,303,99,137,90,161,56,215,146,204,63,205,148,204,71,47,34,56,19,146,110,141,41,217,154,196,85,91,66,108,43,13,10,19,7,190,144,152,59,129,78,150,47,35,25,55,20,124,84,162,53,76,61,82,36,200,129,194,70,129,75,124,51,71,45,70,26
Aljaz Bedene,32,17,31,10,143,96,144,38,96,60,106,37,47,29,38,17,60,39,69,25,65,36,58,21,18,14,17,5,39,27,44,18,57,41,62,26,43,30,33,15,4,2,5,4,53,28,54,18,46,30,44,20,15,10,16,7,55,33,42,15,26,18,29,16,86,53,47,14,53,31,33,10,33,24,14,5
Brayden Schnur,0,0,0,0,28,14,28,7,14,6,21,8,14,7,7,3,6,3,13,8,15,7,12,0,7,4,3,3,3,1,5,2,10,6,20,5,12,5,0,0,3,2,3,1,8,6,17,2,9,6,5,0,9,8,2,1,8,4,7,1,11,6,1,0,19,12,4,2,12,7,2,0,7,4,2,0
Marcos Baghdatis,5,3,6,1,27,16,29,10,16,10,19,7,11,6,10,3,10,2,12,4,12,11,14,6,5,2,3,1,2,1,8,1,19,14,12,4,3,2,8,3,3,3,1,0,15,14,9,1,7,6,9,3,4,2,4,0,7,4,7,1,3,2,7,4,9,4,9,5,4,3,4,2,5,3,5,2
Dominik Koepfer,60,42,63,27,225,123,221,84,123,68,137,54,102,62,84,36,68,43,83,33,117,77,102,26,40,26,36,12,43,30,50,15,102,59,109,42,66,45,50,27,14,9,12,6,72,40,82,28,88,52,65,21,30,14,33,16,84,53,72,22,50,37,38,13,135,76,75,27,76,46,48,14,59,37,27,13
Filip Krajinovic,39,26,38,13,116,77,118,45,77,47,73,35,39,17,45,16,47,35,38,12,47,31,64,16,22,14,16,11,35,25,26,7,43,25,60,24,30,13,21,6,8,3,11,6,35,23,43,18,31,21,39,13,20,11,11,7,33,17,44,13,21,14,17,9,53,27,43,20,27,17,23,8,26,13,20,6
Matthew Ebden,0,0,0,0,18,14,18,5,14,10,13,3,4,1,5,0,10,7,10,4,5,4,8,3,3,1,0,0,7,5,6,2,7,4,9,4,2,1,3,2,2,2,0,0,6,2,7,1,4,1,5,1,3,2,2,2,5,0,5,3,5,2,1,0,11,7,6,4,7,4,2,0,4,1,4,2
Diego Schwartzman,36,28,36,9,273,163,273,111,163,104,162,71,110,68,111,53,104,66,91,40,127,94,129,63,42,26,53,23,66,47,51,14,132,86,106,42,59,36,93,29,16,13,23,8,105,68,78,33,82,50,106,49,36,23,44,15,87,55,90,45,55,32,78,30,123,67,182,81,67,44,101,47,56,36,81,39
Lucas Pouille,28,20,26,13,135,85,132,44,85,52,88,33,50,32,44,15,52,37,55,17,65,47,62,21,18,12,15,6,37,22,38,17,62,37,58,17,30,13,30,15,6,3,6,4,52,30,58,26,38,22,32,10,20,14,17,6,44,25,48,16,30,21,21,10,68,42,40,11,42,29,29,6,26,15,11,4
Richard Gasquet,24,18,24,8,102,73,104,43,73,43,61,17,29,16,43,14,43,26,44,12,46,24,46,16,13,7,14,4,26,19,32,8,41,22,42,14,29,21,26,8,6,2,4,2,28,17,36,15,40,24,32,12,10,7,10,5,35,23,35,11,23,14,17,3,47,28,43,14,28,19,29,7,19,12,14,3
Alexander Bublik,27,15,27,13,183,113,186,64,113,69,122,35,70,42,64,25,69,48,87,33,86,57,74,31,28,18,25,10,48,33,54,13,78,41,76,25,47,31,46,21,10,8,10,6,56,35,64,22,68,50,50,16,24,15,25,13,71,38,56,18,33,19,28,13,107,63,61,25,63,37,36,14,44,29,25,11
Gregoire Barrere,35,19,36,14,125,75,125,32,75,55,93,35,50,28,32,12,55,44,58,25,48,29,55,19,22,14,12,5,44,27,33,7,40,27,61,23,33,12,26,4,8,5,5,1,44,28,45,19,25,17,45,18,26,13,8,3,33,18,46,16,21,11,23,11,49,32,50,21,32,17,29,10,17,8,21,9
Jay Clarke,11,7,11,1,53,31,54,15,31,25,39,13,22,17,15,7,25,16,26,7,23,14,21,6,5,1,7,1,16,10,19,6,23,13,22,10,10,7,12,6,4,2,1,1,19,12,18,4,17,8,16,7,5,3,6,0,15,9,13,4,12,8,13,6,27,18,15,3,18,10,12,2,9,5,3,1
Noah Rubin,0,0,0,0,21,14,21,8,14,9,13,2,7,2,8,1,9,5,11,4,7,6,9,4,5,4,1,1,5,2,7,2,10,5,9,5,5,2,4,0,1,0,1,0,8,6,6,3,7,3,9,5,3,3,1,0,5,3,7,4,7,3,6,2,5,4,11,3,4,4,8,2,1,0,3,2
Lloyd Harris,39,23,39,11,182,123,184,74,123,84,110,33,59,33,74,22,84,57,77,19,72,44,85,31,26,15,22,10,57,41,58,14,71,47,73,30,43,27,43,15,11,9,10,4,63,46,57,23,51,37,58,21,25,11,21,8,54,38,60,21,25,15,34,11,56,35,92,37,35,22,55,27,21,12,37,16
Roger Federer,45,29,48,18,294,217,290,121,216,150,169,71,77,52,121,59,150,112,98,45,118,81,133,51,25,13,59,27,112,81,53,23,119,77,127,43,50,34,83,34,12,8,27,15,108,76,107,40,76,50,92,36,24,17,46,20,82,62,96,34,43,31,62,28,99,68,129,44,68,43,85,36,31,23,44,19
Ashleigh Barty,34,23,32,10,192,135,184,80,135,88,104,44,57,35,80,41,88,65,60,26,82,53,83,40,22,17,41,20,65,45,34,17,76,47,69,33,46,31,61,35,5,3,20,12,67,43,53,25,60,37,59,19,18,12,43,17,61,29,65,33,35,23,45,18,82,51,108,52,51,38,56,22,31,14,52,26
Saisai Zheng,0,0,0,0,15,10,16,3,10,4,13,3,5,2,3,1,4,3,10,1,8,3,5,1,3,2,1,0,3,1,9,3,4,2,5,1,7,1,2,1,1,0,0,0,4,1,7,2,3,2,2,0,6,3,1,0,5,2,4,4,4,2,1,0,7,4,12,5,4,2,7,3,3,0,5,1
Svetlana Kuznetsova,0,0,0,0,33,15,33,17,15,10,16,9,18,8,17,5,10,5,7,4,13,6,21,6,10,4,5,3,5,4,3,1,11,6,19,7,11,3,8,2,6,5,3,1,7,6,13,3,8,6,13,6,13,9,4,1,7,6,10,2,11,5,9,1,11,7,14,5,7,3,9,2,4,1,5,3
Alison Van Uytvanck,0,0,0,0,78,44,80,31,44,21,49,21,34,20,31,15,21,9,28,8,43,20,37,10,14,8,15,9,9,4,20,6,32,19,35,11,31,18,16,8,6,2,9,3,24,16,30,11,31,14,19,6,15,10,14,4,22,9,24,10,27,16,16,11,53,29,23,11,29,18,12,4,24,13,11,7
Harriet Dart,13,9,12,6,67,33,67,36,33,19,31,10,34,18,36,13,19,7,21,11,32,16,33,12,16,9,13,6,7,4,10,4,28,14,32,9,25,15,19,8,7,2,6,2,17,10,27,8,29,18,20,8,12,6,12,3,25,13,20,11,17,11,17,7,46,21,35,12,21,10,23,6,25,12,12,4
Christina McHale,6,6,6,1,63,34,63,25,34,14,38,16,29,17,25,11,14,11,22,11,37,19,30,21,12,7,11,5,11,6,11,3,22,13,20,7,25,13,27,12,5,2,5,4,18,9,16,4,22,13,22,9,14,8,13,7,22,14,17,8,17,8,15,6,34,14,30,12,14,7,18,6,20,11,12,5
Beatriz Haddad Maia,5,3,6,1,24,14,24,12,14,8,12,2,10,7,12,4,8,5,10,6,13,6,10,4,3,1,4,2,5,2,4,3,9,4,12,4,8,5,6,2,2,2,2,1,7,4,11,4,10,7,8,3,5,4,3,0,10,4,9,2,7,3,6,3,16,13,8,5,13,8,3,1,3,2,5,3
Garbine Muguruza,17,13,17,5,83,49,86,40,49,34,46,25,34,14,40,20,34,23,21,5,29,16,45,23,20,8,20,10,23,11,16,9,27,18,27,19,21,7,33,13,12,7,10,6,30,22,17,7,16,8,39,14,21,18,17,5,16,10,32,21,26,16,26,9,40,22,65,23,22,17,42,16,18,13,23,12
Donna Vekic,35,21,37,13,132,77,131,47,77,37,84,31,55,29,47,21,37,31,53,19,69,40,57,21,26,18,21,8,31,20,34,12,46,25,55,24,47,32,34,11,8,3,8,1,36,23,43,15,53,36,47,17,18,12,18,7,49,24,45,22,29,17,28,17,97,74,68,30,74,34,38,18,23,15,30,13
Alison Riske,5,0,5,3,132,82,137,60,82,44,77,32,50,26,60,28,44,28,45,18,64,27,64,23,24,12,28,6,28,12,27,13,43,25,59,25,49,23,45,18,12,7,6,4,41,22,47,21,41,25,53,23,33,21,20,10,44,20,51,28,37,25,33,17,82,53,107,42,53,33,65,36,29,13,42,15
Lesley Kerkhove,6,3,6,2,11,7,11,3,7,4,8,4,4,1,3,1,4,3,4,2,4,3,6,3,3,2,1,1,3,2,2,0,4,3,5,3,3,1,3,1,1,1,1,0,4,3,2,1,2,0,5,2,3,1,2,1,1,1,4,2,3,2,3,1,3,2,12,5,2,1,7,4,1,0,5,1
Ivana Jorovic,11,6,11,8,43,22,44,17,22,10,27,10,21,8,17,8,10,6,17,4,20,14,19,5,13,7,8,2,6,4,13,6,18,12,18,9,13,8,11,5,6,2,2,1,14,5,15,10,14,5,15,9,7,4,6,3,14,4,16,4,13,5,12,2,30,19,22,6,19,10,16,5,11,6,6,3
Stefanie Voegele,0,0,0,0,40,23,41,12,23,9,29,10,17,10,12,5,9,5,19,9,24,16,17,9,7,1,5,4,5,1,10,3,20,10,17,4,9,4,10,6,6,2,4,2,14,9,16,5,14,11,8,3,7,3,8,5,16,6,10,5,6,3,6,2,25,15,25,7,15,8,18,11,10,5,7,2
Kaia Kanepi,21,12,19,10,105,59,102,43,59,32,59,26,46,28,43,13,32,19,33,14,55,26,56,22,18,12,13,8,19,15,19,9,39,25,48,23,41,26,27,14,6,1,8,6,29,15,34,9,40,24,36,14,16,7,16,4,38,19,31,15,23,11,26,7,64,36,64,27,36,17,37,15,28,15,27,12
Anastasia Pavlyuchenkova,4,2,5,5,99,61,99,48,61,33,51,18,38,20,48,23,33,16,33,13,48,32,43,22,18,12,23,10,16,10,20,6,49,24,34,17,28,16,35,20,6,4,10,4,30,21,23,7,41,24,32,13,16,12,26,9,33,21,26,11,29,18,30,12,55,27,56,28,27,17,28,13,28,15,28,14
Belinda Bencic,24,13,24,11,142,93,142,73,93,59,69,29,49,30,73,36,59,45,40,14,64,47,66,28,19,17,36,14,45,29,26,15,61,39,52,27,34,27,50,19,2,2,14,4,55,35,40,21,49,33,58,25,9,3,29,10,53,31,54,18,19,11,44,17,49,29,103,43,29,21,60,28,20,8,43,13
Serena Williams,7,3,7,3,215,143,206,92,143,94,114,53,72,56,92,41,94,65,61,24,105,68,104,39,16,9,41,23,65,39,37,19,97,59,89,43,45,29,57,25,7,4,23,10,85,52,65,29,67,47,75,29,20,10,38,21,80,48,75,31,30,18,46,18,80,50,115,63,50,37,52,24,30,17,63,31
Giulia Gatto Monticone,0,0,0,0,10,5,10,4,5,2,6,4,5,1,4,0,2,0,2,0,4,4,8,4,4,1,0,0,0,0,2,0,6,3,4,1,1,1,4,3,3,1,0,0,3,2,3,0,4,2,2,0,1,0,3,2,3,1,2,1,2,2,1,0,8,4,2,0,4,2,2,0,4,2,0,0
Kaja Juvan,5,4,4,3,92,54,91,32,54,27,59,25,38,22,32,12,27,9,34,11,49,35,45,19,16,8,12,6,9,4,23,10,53,26,37,20,22,13,25,9,8,4,6,4,31,20,27,12,40,22,36,15,13,8,11,5,33,18,33,15,26,14,21,12,57,34,39,18,34,17,21,8,23,11,18,11
Kristyna Pliskova,13,5,12,5,89,49,91,32,49,33,59,20,40,28,32,14,33,20,39,18,44,27,38,12,12,9,14,9,20,13,21,4,40,24,44,14,26,16,17,6,3,2,9,5,31,26,34,10,32,25,25,7,12,10,10,5,30,21,28,9,17,7,12,6,39,25,22,7,25,8,15,3,14,6,7,3
Paula Badosa,7,2,7,4,98,61,96,29,61,37,67,33,37,16,29,15,37,26,34,13,40,24,47,18,21,15,15,7,26,21,21,9,35,20,42,15,31,13,26,10,6,4,7,3,25,15,36,13,28,19,31,10,22,12,14,4,29,17,34,13,20,11,20,9,41,33,54,23,33,19,31,15,8,4,23,8
Varvara Flink,0,0,0,0,17,11,18,4,11,7,14,7,6,3,4,2,7,4,7,3,7,4,9,4,3,1,2,0,4,3,4,1,7,4,8,5,4,3,6,3,2,2,0,0,5,3,4,0,6,3,8,4,3,3,3,1,5,4,4,2,6,3,6,3,8,4,13,4,4,3,9,4,4,3,4,0
Elena Gabriela Ruse,0,0,0,0,18,7,19,8,7,3,11,3,11,5,8,4,3,3,8,2,9,4,7,4,6,3,4,1,3,2,6,1,4,1,5,3,8,3,7,3,3,0,1,1,2,0,3,0,6,5,7,0,5,2,3,1,7,1,7,3,3,3,2,0,20,10,7,3,10,4,4,1,10,5,3,2
Julia Goerges,10,8,10,6,75,49,74,30,49,33,44,22,26,17,30,13,33,24,22,12,33,24,39,15,9,5,13,6,24,18,10,2,33,18,36,20,14,8,22,8,4,4,6,3,24,14,18,6,23,15,34,10,10,8,11,3,25,17,30,16,16,8,18,9,40,24,44,14,24,14,30,11,16,14,14,6
Carla Suarez Navarro,13,10,15,11,51,35,53,17,35,27,36,15,16,9,17,6,27,15,21,8,17,12,26,10,7,3,6,4,15,7,13,2,24,8,24,8,8,4,12,8,4,3,4,3,16,6,18,7,20,11,12,6,7,4,9,7,21,14,13,3,13,7,8,4,27,14,10,2,14,7,8,2,13,6,2,1
Samantha Stosur,0,0,0,0,39,26,40,17,26,11,23,11,13,5,17,9,11,4,12,6,20,9,19,5,8,1,9,0,4,2,6,3,16,8,20,8,12,5,14,4,7,4,0,0,10,6,15,4,13,4,18,8,11,3,4,1,8,5,14,3,12,9,11,5,23,9,23,6,9,5,17,9,14,7,6,1
Maria Sharapova,5,3,6,1,20,10,21,12,10,4,9,4,10,3,12,2,4,1,5,2,9,5,14,8,7,5,2,2,1,0,3,1,8,3,8,1,9,2,8,1,2,2,2,0,4,4,8,2,7,4,8,4,9,4,3,1,4,4,6,3,7,1,6,2,1,1,10,5,1,1,5,0,0,0,5,2
Pauline Parmentier,22,8,18,7,35,20,35,11,20,11,24,8,15,11,11,6,11,6,16,7,20,8,13,5,4,2,6,2,6,5,9,3,13,9,15,9,14,9,9,7,2,2,2,0,10,8,9,5,13,9,11,5,7,4,9,1,11,7,11,3,8,3,13,9,10,5,11,5,5,3,6,0,5,1,5,1
Kateryna Kozlova,5,1,5,2,50,24,50,19,24,12,31,9,26,12,19,8,12,5,22,9,24,10,20,10,14,10,8,3,5,3,13,5,17,8,19,10,24,12,15,6,4,2,3,1,10,4,14,3,21,10,19,5,14,9,8,5,16,10,17,9,20,10,8,2,37,22,20,7,22,11,13,3,15,10,7,5
Lauren Davis,4,1,5,1,98,58,99,43,58,34,56,25,40,19,43,19,34,14,31,12,43,25,49,23,21,11,19,7,14,7,19,7,45,20,38,16,29,16,35,23,10,5,7,2,27,19,29,12,41,24,28,10,18,11,28,17,32,17,30,17,28,17,21,13,60,33,46,22,33,16,24,9,27,11,22,10
Tatjana Maria,5,2,6,2,35,17,34,15,17,8,19,7,18,10,15,6,8,3,12,3,19,12,16,6,8,5,6,3,3,2,9,3,17,9,13,4,12,5,9,4,3,1,3,2,10,7,12,6,13,8,9,2,8,3,5,3,11,4,13,6,8,5,4,2,24,12,13,4,12,5,9,4,12,5,4,3
Angelique Kerber,23,14,23,9,192,107,194,85,107,67,109,52,85,44,85,48,67,43,57,31,84,49,89,34,41,26,48,26,43,30,26,9,73,46,86,42,61,32,56,23,15,9,26,17,59,32,53,19,59,32,75,28,38,22,32,14,59,39,66,31,49,31,46,22,94,59,108,43,59,36,65,32,35,20,43,22
Kiki Bertens,6,5,6,2,69,41,72,30,41,26,42,13,28,14,30,15,26,16,29,11,29,17,28,13,14,8,15,5,16,6,18,7,27,21,26,10,20,12,23,9,6,5,5,1,31,20,23,8,18,12,24,7,13,7,13,7,23,14,25,11,13,10,12,4,30,19,52,26,19,12,26,13,11,4,26,6
Mandy Minella,0,0,0,0,16,9,18,6,9,7,12,4,7,3,6,2,7,3,8,1,5,4,8,3,4,0,2,0,3,1,7,1,8,6,6,3,1,1,5,2,4,3,0,0,8,4,4,2,3,1,6,2,3,1,2,2,5,1,6,3,3,1,2,0,11,5,6,1,5,2,5,0,6,3,1,0
