name1,grass_pts_served1,grass_service_pts_won1,grass_pts_received1,grass_receiving_pts_won1,grass_aces1,hard_pts_served1,hard_service_pts_won1,hard_pts_received1,hard_receiving_pts_won1,hard_aces1,clay_pts_served1,clay_service_pts_won1,clay_pts_received1,clay_receiving_pts_won1,clay_aces1,name2,grass_pts_served2,grass_service_pts_won2,grass_pts_received2,grass_receiving_pts_won2,grass_aces2,hard_pts_served2,hard_service_pts_won2,hard_pts_received2,hard_receiving_pts_won2,hard_aces2,clay_pts_served2,clay_service_pts_won2,clay_pts_received2,clay_receiving_pts_won2,clay_aces2,grass_sample_size,hard_sample_size,clay_sample_size
Simona Halep,54,25,59,22,1,548,300,552,249,20,439,258,509,289,14,Beatriz Haddad Maia,171,102,155,62,10,397,207,335,135,11,400,221,409,176,5,0,0,0
Beatriz Haddad Maia,73,46,59,23,7,502,293,488,199,12,490,269,529,228,11,Karolina Pliskova,95,66,123,63,16,944,622,975,446,110,153,92,191,78,6,0,0,0
Simona Halep,299,189,329,168,6,2956,1678,3171,1445,89,1158,668,1160,591,28,Jessica Pegula,408,231,410,171,15,2663,1542,2721,1247,101,436,221,416,181,13,0,0,0
Beatriz Haddad Maia,0,0,0,0,0,410,236,376,152,13,433,242,430,192,4,Belinda Bencic,150,94,162,74,11,495,281,558,242,30,409,230,391,164,14,0,0,0
Karolina Pliskova,107,75,113,56,15,260,161,270,119,19,71,48,79,34,8,Qinwen Zheng,0,0,0,0,0,132,75,114,31,11,70,43,58,29,4,0,0,0
Jessica Pegula,203,110,183,73,5,2884,1689,2959,1338,108,1051,567,960,414,33,Yulia Putintseva,135,85,153,81,8,3377,1871,3407,1438,71,945,519,961,432,16,0,0,0
Simona Halep,238,145,244,119,5,2834,1644,3076,1392,95,1635,933,1584,789,40,Cori Gauff,421,251,396,147,31,2121,1232,2096,901,116,1302,755,1369,626,58,0,0,0
Beatriz Haddad Maia,73,46,59,23,7,133,63,119,55,4,217,133,253,99,9,Iga Swiatek,0,0,0,0,0,310,165,365,160,14,307,201,340,159,11,0,0,0
Belinda Bencic,915,572,885,370,51,4034,2381,4054,1719,183,1161,667,1127,442,37,Garbine Muguruza,318,194,366,158,8,4692,2766,4812,2131,257,937,514,900,425,40,0,0,0
Karolina Pliskova,1050,683,1115,487,116,4926,2990,4761,2020,457,1246,739,1235,512,109,Maria Sakkari,400,246,419,177,22,4670,2710,4717,1998,272,1461,845,1548,709,78,0,0,0
Qinwen Zheng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bianca Andreescu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jessica Pegula,323,180,274,106,9,2201,1262,2320,1040,78,690,362,644,283,19,Camila Giorgi,194,111,218,94,18,1848,1044,1819,748,84,259,143,215,81,13,0,0,0
Yulia Putintseva,313,174,318,135,10,3425,1894,3505,1468,63,839,438,820,367,15,Alison Riske Amritraj,766,443,845,352,21,2858,1655,2958,1264,93,518,266,478,193,7,0,0,0
Cori Gauff,383,221,360,140,19,1950,1105,1896,792,108,1088,621,1169,540,57,Aryna Sabalenka,598,364,554,213,48,3800,2272,3688,1580,283,1001,576,988,451,36,0,0,0
Simona Halep,330,190,327,160,8,2732,1554,2856,1322,101,1301,762,1340,675,39,Jil Teichmann,141,75,133,48,5,2278,1315,2266,916,65,944,519,931,434,18,0,0,0
Caroline Garcia,624,357,570,207,40,2370,1346,2366,913,122,1123,657,1085,424,45,Petra Kvitova,259,158,277,123,17,3641,2229,3752,1659,230,1172,750,1259,550,87,0,0,0
Petra Kvitova,204,120,209,89,9,3462,2116,3520,1559,221,852,523,970,420,52,Madison Keys,248,155,272,101,18,1627,984,1647,657,146,1058,615,1084,468,71,0,0,0
Caroline Garcia,570,335,527,191,36,2822,1589,2726,1052,129,1415,823,1378,530,57,Aryna Sabalenka,405,260,368,137,44,4031,2442,3968,1700,317,1471,881,1404,644,80,0,0,0
