name,t_grass_serve_total,t_grass_serve_won,t_grass_receive_total,t_grass_receive_won,t_hard_serve_total,t_hard_serve_won,t_hard_receive_total,t_hard_receive_won,t_clay_serve_total,t_clay_serve_won,t_clay_receive_total,t_clay_receive_won,1_grass_serve_total,1_grass_serve_won,1_grass_receive_total,1_grass_receive_won,1_hard_serve_total,1_hard_serve_won,1_hard_receive_total,1_hard_receive_won,1_clay_serve_total,1_clay_serve_won,1_clay_receive_total,1_clay_receive_won,2_grass_serve_total,2_grass_serve_won,2_grass_receive_total,2_grass_receive_won,2_hard_serve_total,2_hard_serve_won,2_hard_receive_total,2_hard_receive_won,2_clay_serve_total,2_clay_serve_won,2_clay_receive_total,2_clay_receive_won,3_grass_serve_total,3_grass_serve_won,3_grass_receive_total,3_grass_receive_won,3_hard_serve_total,3_hard_serve_won,3_hard_receive_total,3_hard_receive_won,3_clay_serve_total,3_clay_serve_won,3_clay_receive_total,3_clay_receive_won,4_grass_serve_total,4_grass_serve_won,4_grass_receive_total,4_grass_receive_won,4_hard_serve_total,4_hard_serve_won,4_hard_receive_total,4_hard_receive_won,4_clay_serve_total,4_clay_serve_won,4_clay_receive_total,4_clay_receive_won,5_grass_serve_total,5_grass_serve_won,5_grass_receive_total,5_grass_receive_won,5_hard_serve_total,5_hard_serve_won,5_hard_receive_total,5_hard_receive_won,5_clay_serve_total,5_clay_serve_won,5_clay_receive_total,5_clay_receive_won,6_grass_serve_total,6_grass_serve_won,6_grass_receive_total,6_grass_receive_won,6_hard_serve_total,6_hard_serve_won,6_hard_receive_total,6_hard_receive_won,6_clay_serve_total,6_clay_serve_won,6_clay_receive_total,6_clay_receive_won,7_grass_serve_total,7_grass_serve_won,7_grass_receive_total,7_grass_receive_won,7_hard_serve_total,7_hard_serve_won,7_hard_receive_total,7_hard_receive_won,7_clay_serve_total,7_clay_serve_won,7_clay_receive_total,7_clay_receive_won,8_grass_serve_total,8_grass_serve_won,8_grass_receive_total,8_grass_receive_won,8_hard_serve_total,8_hard_serve_won,8_hard_receive_total,8_hard_receive_won,8_clay_serve_total,8_clay_serve_won,8_clay_receive_total,8_clay_receive_won,9_grass_serve_total,9_grass_serve_won,9_grass_receive_total,9_grass_receive_won,9_hard_serve_total,9_hard_serve_won,9_hard_receive_total,9_hard_receive_won,9_clay_serve_total,9_clay_serve_won,9_clay_receive_total,9_clay_receive_won,10_grass_serve_total,10_grass_serve_won,10_grass_receive_total,10_grass_receive_won,10_hard_serve_total,10_hard_serve_won,10_hard_receive_total,10_hard_receive_won,10_clay_serve_total,10_clay_serve_won,10_clay_receive_total,10_clay_receive_won,11_grass_serve_total,11_grass_serve_won,11_grass_receive_total,11_grass_receive_won,11_hard_serve_total,11_hard_serve_won,11_hard_receive_total,11_hard_receive_won,11_clay_serve_total,11_clay_serve_won,11_clay_receive_total,11_clay_receive_won,12_grass_serve_total,12_grass_serve_won,12_grass_receive_total,12_grass_receive_won,12_hard_serve_total,12_hard_serve_won,12_hard_receive_total,12_hard_receive_won,12_clay_serve_total,12_clay_serve_won,12_clay_receive_total,12_clay_receive_won,13_grass_serve_total,13_grass_serve_won,13_grass_receive_total,13_grass_receive_won,13_hard_serve_total,13_hard_serve_won,13_hard_receive_total,13_hard_receive_won,13_clay_serve_total,13_clay_serve_won,13_clay_receive_total,13_clay_receive_won,14_grass_serve_total,14_grass_serve_won,14_grass_receive_total,14_grass_receive_won,14_hard_serve_total,14_hard_serve_won,14_hard_receive_total,14_hard_receive_won,14_clay_serve_total,14_clay_serve_won,14_clay_receive_total,14_clay_receive_won,15_grass_serve_total,15_grass_serve_won,15_grass_receive_total,15_grass_receive_won,15_hard_serve_total,15_hard_serve_won,15_hard_receive_total,15_hard_receive_won,15_clay_serve_total,15_clay_serve_won,15_clay_receive_total,15_clay_receive_won,16_grass_serve_total,16_grass_serve_won,16_grass_receive_total,16_grass_receive_won,16_hard_serve_total,16_hard_serve_won,16_hard_receive_total,16_hard_receive_won,16_clay_serve_total,16_clay_serve_won,16_clay_receive_total,16_clay_receive_won,17_grass_serve_total,17_grass_serve_won,17_grass_receive_total,17_grass_receive_won,17_hard_serve_total,17_hard_serve_won,17_hard_receive_total,17_hard_receive_won,17_clay_serve_total,17_clay_serve_won,17_clay_receive_total,17_clay_receive_won,18_grass_serve_total,18_grass_serve_won,18_grass_receive_total,18_grass_receive_won,18_hard_serve_total,18_hard_serve_won,18_hard_receive_total,18_hard_receive_won,18_clay_serve_total,18_clay_serve_won,18_clay_receive_total,18_clay_receive_won
Albert Ramos Vinolas,6,2,5,2,4,0,5,2,0,0,0,0,23,15,24,5,64,46,64,21,0,0,0,0,15,11,19,6,46,23,43,14,0,0,0,0,8,5,5,1,18,12,21,2,0,0,0,0,11,6,13,3,23,12,29,9,0,0,0,0,9,2,10,3,35,17,33,8,0,0,0,0,3,3,1,0,6,2,2,1,0,0,0,0,6,3,10,1,12,9,20,8,0,0,0,0,7,5,10,2,28,18,34,15,0,0,0,0,10,6,4,0,20,6,9,5,0,0,0,0,0,0,0,0,4,4,1,0,0,0,0,0,8,5,9,4,21,14,27,12,0,0,0,0,8,4,6,2,16,6,19,6,0,0,0,0,4,2,0,0,18,13,6,0,0,0,0,0,7,6,8,4,13,9,25,9,0,0,0,0,6,4,2,0,23,9,12,5,0,0,0,0,9,5,13,3,18,12,23,6,0,0,0,0,5,3,10,4,12,10,17,4,0,0,0,0,4,2,3,0,6,3,6,3,0,0,0,0
Pablo Cuevas,15,10,15,5,15,11,16,5,0,0,0,0,66,43,66,25,77,54,76,16,0,0,0,0,43,30,41,11,54,34,60,24,0,0,0,0,23,18,25,6,23,13,16,8,0,0,0,0,30,19,30,11,34,22,36,12,0,0,0,0,31,22,30,11,33,21,32,7,0,0,0,0,5,1,6,3,10,7,8,4,0,0,0,0,19,14,19,4,22,11,24,9,0,0,0,0,33,24,30,6,33,18,37,12,0,0,0,0,10,7,14,4,19,10,11,5,0,0,0,0,4,2,3,0,3,2,4,1,0,0,0,0,29,22,28,12,29,18,34,7,0,0,0,0,16,11,16,4,25,17,18,6,0,0,0,0,5,1,7,1,11,4,8,5,0,0,0,0,18,11,24,4,28,16,19,5,0,0,0,0,6,4,10,3,12,8,9,4,0,0,0,0,29,15,14,7,29,20,15,1,0,0,0,0,15,7,7,2,20,14,14,4,0,0,0,0,14,10,7,5,9,3,1,0,0,0,0,0
Laslo Djere,10,8,10,6,9,6,11,0,0,0,0,0,71,42,72,23,56,34,56,19,0,0,0,0,42,25,49,12,34,20,37,16,0,0,0,0,29,20,23,10,22,11,19,6,0,0,0,0,25,14,37,11,20,12,21,11,0,0,0,0,37,19,25,7,25,14,29,9,0,0,0,0,9,5,10,3,11,7,6,4,0,0,0,0,14,10,26,7,12,6,10,2,0,0,0,0,30,24,29,6,22,12,31,9,0,0,0,0,23,16,14,4,18,13,11,3,0,0,0,0,4,3,3,1,4,3,4,0,0,0,0,0,28,17,30,14,18,11,24,6,0,0,0,0,22,16,16,5,23,14,17,0,0,0,0,0,10,8,6,2,8,5,7,2,0,0,0,0,27,16,25,14,21,15,23,11,0,0,0,0,14,8,9,5,14,9,5,1,0,0,0,0,34,18,30,9,31,17,26,6,0,0,0,0,18,11,21,7,17,10,20,8,0,0,0,0,16,9,9,4,14,9,6,3,0,0,0,0
Lloyd Harris,7,6,7,2,32,17,32,9,0,0,0,0,45,30,45,11,137,93,139,63,0,0,0,0,30,19,34,8,93,65,76,25,0,0,0,0,15,9,11,3,44,24,63,19,0,0,0,0,19,11,26,7,65,46,51,12,0,0,0,0,20,11,16,4,52,33,69,27,0,0,0,0,6,3,3,0,20,12,19,10,0,0,0,0,11,7,19,4,46,34,39,10,0,0,0,0,19,11,19,4,52,36,54,26,0,0,0,0,12,7,7,2,31,20,36,13,0,0,0,0,3,3,0,0,8,6,10,4,0,0,0,0,15,11,19,9,48,35,38,14,0,0,0,0,15,10,9,4,36,27,49,17,0,0,0,0,8,2,2,2,17,9,19,6,0,0,0,0,14,7,14,7,40,31,46,14,0,0,0,0,7,3,4,1,18,12,30,10,0,0,0,0,19,14,22,9,37,21,70,28,0,0,0,0,14,7,13,5,21,15,42,22,0,0,0,0,5,2,9,2,16,10,28,14,0,0,0,0
Ricardas Berankis,16,13,16,4,24,18,26,17,0,0,0,0,46,33,46,11,112,67,115,40,0,0,0,0,33,25,35,13,67,40,75,33,0,0,0,0,13,8,11,2,45,24,40,14,0,0,0,0,25,17,22,7,40,32,42,15,0,0,0,0,16,10,22,9,51,30,59,17,0,0,0,0,5,4,2,2,21,14,14,5,0,0,0,0,17,11,15,3,32,24,27,13,0,0,0,0,18,10,20,5,38,23,57,15,0,0,0,0,10,5,9,2,35,23,26,12,0,0,0,0,1,0,2,1,7,5,5,0,0,0,0,0,16,6,18,6,31,20,55,16,0,0,0,0,13,8,12,3,38,27,29,6,0,0,0,0,5,3,3,1,17,8,17,5,0,0,0,0,18,11,15,8,38,22,39,18,0,0,0,0,8,6,5,1,19,8,18,4,0,0,0,0,33,22,18,2,39,22,59,19,0,0,0,0,22,11,16,5,22,16,40,16,0,0,0,0,11,9,2,1,17,9,19,8,0,0,0,0
Federico Delbonis,6,3,6,2,6,4,6,1,0,0,0,0,31,16,34,6,41,22,40,18,0,0,0,0,16,8,28,9,22,13,22,7,0,0,0,0,15,9,6,2,19,10,18,3,0,0,0,0,8,8,19,8,13,9,15,3,0,0,0,0,16,11,13,3,19,11,22,3,0,0,0,0,6,2,2,0,9,6,3,0,0,0,0,0,8,8,11,5,9,4,12,2,0,0,0,0,11,7,18,8,15,8,22,8,0,0,0,0,8,3,5,2,14,8,6,1,0,0,0,0,4,3,0,0,3,2,0,0,0,0,0,0,7,2,15,4,13,7,16,8,0,0,0,0,7,6,11,3,15,6,13,3,0,0,0,0,8,3,2,1,8,3,1,0,0,0,0,0,11,5,12,1,12,8,18,5,0,0,0,0,4,3,4,0,12,5,4,1,0,0,0,0,27,17,8,1,16,8,10,3,0,0,0,0,17,8,7,3,8,5,7,0,0,0,0,0,10,9,1,1,8,4,3,1,0,0,0,0
Andrey Rublev,0,0,0,0,74,46,74,31,0,0,0,0,108,71,105,42,191,133,193,72,0,0,0,0,71,45,63,24,133,88,121,43,0,0,0,0,37,27,42,19,58,41,72,28,0,0,0,0,45,30,39,13,88,63,78,26,0,0,0,0,53,30,46,18,86,59,87,26,0,0,0,0,10,7,19,9,17,12,28,13,0,0,0,0,30,21,26,11,63,47,52,15,0,0,0,0,45,26,41,18,84,65,87,38,0,0,0,0,30,18,29,15,39,20,41,22,0,0,0,0,3,1,9,3,5,4,13,6,0,0,0,0,35,27,34,14,81,59,64,25,0,0,0,0,37,23,32,13,39,30,57,19,0,0,0,0,13,6,21,10,23,16,29,10,0,0,0,0,31,21,33,15,52,40,63,31,0,0,0,0,20,13,24,6,25,19,37,15,0,0,0,0,45,31,63,19,70,44,104,34,0,0,0,0,31,18,44,18,44,26,70,29,0,0,0,0,14,9,19,7,26,21,34,12,0,0,0,0
Stefanos Tsitsipas,9,7,9,3,53,32,52,20,0,0,0,0,41,26,38,13,146,102,143,56,0,0,0,0,26,21,25,9,102,66,87,35,0,0,0,0,15,8,13,3,44,32,56,18,0,0,0,0,21,12,16,2,66,40,52,19,0,0,0,0,13,13,19,5,68,53,73,25,0,0,0,0,7,4,3,1,12,7,18,6,0,0,0,0,12,8,14,5,40,31,33,11,0,0,0,0,22,16,16,3,79,49,67,24,0,0,0,0,4,1,7,3,22,14,37,16,0,0,0,0,3,3,1,0,5,5,6,3,0,0,0,0,20,16,18,6,58,39,54,19,0,0,0,0,7,5,7,1,44,28,45,16,0,0,0,0,6,3,4,0,13,11,19,7,0,0,0,0,9,7,12,5,47,30,48,20,0,0,0,0,5,2,5,0,27,18,28,9,0,0,0,0,11,6,24,7,60,43,73,33,0,0,0,0,6,1,17,9,43,25,40,15,0,0,0,0,5,2,7,2,17,7,33,14,0,0,0,0
Frances Tiafoe,0,0,0,0,30,21,30,11,0,0,0,0,68,48,71,26,180,111,176,73,0,0,0,0,48,28,45,17,111,64,103,32,0,0,0,0,20,13,26,10,69,40,73,29,0,0,0,0,28,17,28,14,64,50,71,24,0,0,0,0,33,17,33,9,87,64,76,31,0,0,0,0,7,4,10,1,29,18,29,13,0,0,0,0,17,11,14,3,50,34,47,19,0,0,0,0,28,23,38,11,78,48,69,21,0,0,0,0,20,15,18,6,41,25,47,22,0,0,0,0,3,1,1,0,11,6,13,5,0,0,0,0,29,22,30,9,64,43,67,24,0,0,0,0,20,16,23,4,55,39,46,12,0,0,0,0,6,4,7,4,22,15,30,8,0,0,0,0,23,15,28,13,60,31,58,21,0,0,0,0,8,4,7,3,31,20,34,13,0,0,0,0,27,22,28,9,94,63,74,24,0,0,0,0,22,11,19,7,63,40,50,21,0,0,0,0,5,4,9,5,31,22,24,13,0,0,0,0
Roberto Carballes Baena,0,0,0,0,20,12,20,9,0,0,0,0,29,21,31,10,77,50,80,23,0,0,0,0,21,8,21,8,50,31,57,21,0,0,0,0,8,2,10,3,27,20,23,7,0,0,0,0,8,7,13,1,31,15,36,14,0,0,0,0,15,11,15,3,39,24,37,13,0,0,0,0,6,1,3,1,7,5,7,3,0,0,0,0,7,5,12,4,15,6,22,6,0,0,0,0,12,8,13,5,40,25,38,14,0,0,0,0,5,1,5,2,20,9,17,6,0,0,0,0,5,2,1,0,2,2,3,2,0,0,0,0,10,3,12,4,34,23,30,8,0,0,0,0,5,3,8,2,24,12,25,6,0,0,0,0,6,4,3,2,13,6,7,1,0,0,0,0,10,7,10,2,23,15,27,7,0,0,0,0,6,3,3,0,18,7,12,4,0,0,0,0,14,5,10,4,30,22,27,12,0,0,0,0,5,4,6,2,22,11,15,5,0,0,0,0,9,7,4,1,8,4,12,5,0,0,0,0
Vasek Pospisil,0,0,0,0,44,33,44,14,0,0,0,0,49,30,47,8,163,119,160,55,0,0,0,0,30,15,39,14,119,77,105,29,0,0,0,0,19,11,8,4,44,26,55,14,0,0,0,0,15,10,25,14,77,50,76,22,0,0,0,0,26,20,18,3,68,45,70,22,0,0,0,0,8,6,4,2,18,15,14,5,0,0,0,0,10,9,11,4,50,28,54,15,0,0,0,0,25,17,29,8,72,49,70,21,0,0,0,0,12,7,5,2,38,26,31,11,0,0,0,0,2,2,2,1,3,2,5,4,0,0,0,0,18,12,25,7,71,46,64,22,0,0,0,0,15,11,11,4,49,32,41,14,0,0,0,0,7,3,3,1,14,10,12,3,0,0,0,0,17,8,14,3,57,33,49,11,0,0,0,0,7,5,6,2,27,14,23,7,0,0,0,0,28,19,11,7,76,54,44,16,0,0,0,0,19,10,4,0,54,30,28,9,0,0,0,0,9,5,7,3,22,14,16,8,0,0,0,0
Egor Gerasimov,11,7,11,3,11,8,11,6,0,0,0,0,34,21,32,15,80,47,80,26,0,0,0,0,21,12,17,5,47,20,54,21,0,0,0,0,13,7,15,4,33,26,26,7,0,0,0,0,12,8,12,2,20,13,33,11,0,0,0,0,16,11,16,5,53,35,40,18,0,0,0,0,6,5,4,2,7,3,7,3,0,0,0,0,8,6,10,3,13,8,22,9,0,0,0,0,15,9,13,4,42,24,33,6,0,0,0,0,10,5,7,4,21,14,22,9,0,0,0,0,1,1,2,1,4,3,3,1,0,0,0,0,11,8,12,3,29,18,36,9,0,0,0,0,11,6,7,4,32,19,19,4,0,0,0,0,6,3,5,1,10,6,11,3,0,0,0,0,9,6,6,1,30,22,24,9,0,0,0,0,8,5,8,2,19,12,12,3,0,0,0,0,14,11,13,3,40,22,29,10,0,0,0,0,11,7,10,3,22,12,19,5,0,0,0,0,3,2,3,0,18,10,10,4,0,0,0,0
Jay Clarke,11,7,11,1,0,0,0,0,0,0,0,0,53,31,54,15,0,0,0,0,0,0,0,0,31,25,39,13,0,0,0,0,0,0,0,0,22,17,15,7,0,0,0,0,0,0,0,0,25,16,26,7,0,0,0,0,0,0,0,0,23,14,21,6,0,0,0,0,0,0,0,0,5,1,7,1,0,0,0,0,0,0,0,0,16,10,19,6,0,0,0,0,0,0,0,0,23,13,22,10,0,0,0,0,0,0,0,0,10,7,12,6,0,0,0,0,0,0,0,0,4,2,1,1,0,0,0,0,0,0,0,0,19,12,18,4,0,0,0,0,0,0,0,0,17,8,16,7,0,0,0,0,0,0,0,0,5,3,6,0,0,0,0,0,0,0,0,0,15,9,13,4,0,0,0,0,0,0,0,0,12,8,13,6,0,0,0,0,0,0,0,0,27,18,15,3,0,0,0,0,0,0,0,0,18,10,12,2,0,0,0,0,0,0,0,0,9,5,3,1,0,0,0,0,0,0,0,0
Mackenzie McDonald,5,2,5,1,11,7,11,3,0,0,0,0,20,14,20,8,62,38,64,27,0,0,0,0,14,10,12,6,38,24,37,13,0,0,0,0,6,3,8,4,24,14,27,12,0,0,0,0,10,5,6,0,24,14,24,7,0,0,0,0,7,4,10,3,28,19,28,11,0,0,0,0,3,3,4,3,10,6,12,6,0,0,0,0,5,5,6,2,14,8,17,10,0,0,0,0,9,7,7,3,29,17,24,12,0,0,0,0,6,4,4,1,15,7,17,5,0,0,0,0,0,0,3,0,4,4,6,3,0,0,0,0,7,4,6,1,23,11,22,11,0,0,0,0,6,2,6,1,19,9,24,6,0,0,0,0,2,1,4,0,12,10,8,2,0,0,0,0,5,1,6,3,21,9,29,9,0,0,0,0,5,2,5,2,20,9,12,3,0,0,0,0,10,9,11,5,39,27,31,17,0,0,0,0,9,6,6,1,27,19,14,5,0,0,0,0,1,1,5,1,12,10,17,9,0,0,0,0
Karen Khachanov,22,14,22,11,14,9,13,5,0,0,0,0,157,101,160,49,105,69,107,35,0,0,0,0,101,61,111,43,69,52,72,26,0,0,0,0,56,39,49,24,36,22,35,14,0,0,0,0,61,41,68,21,52,36,46,21,0,0,0,0,79,49,68,25,39,24,47,14,0,0,0,0,17,11,24,8,14,9,14,4,0,0,0,0,41,26,47,11,36,33,25,12,0,0,0,0,69,47,64,16,40,24,54,24,0,0,0,0,41,22,41,14,24,18,24,11,0,0,0,0,6,6,8,4,5,3,4,1,0,0,0,0,62,48,59,16,27,18,42,19,0,0,0,0,44,30,43,17,34,24,37,14,0,0,0,0,25,22,18,8,9,7,14,6,0,0,0,0,44,30,42,14,33,23,42,20,0,0,0,0,36,27,27,13,17,9,22,7,0,0,0,0,59,36,51,18,34,21,69,26,0,0,0,0,36,27,33,14,21,14,43,17,0,0,0,0,23,9,18,9,13,8,26,9,0,0,0,0
Daniel Evans,17,13,15,8,37,24,38,13,0,0,0,0,104,74,104,42,163,97,162,70,0,0,0,0,74,48,62,31,97,62,92,34,0,0,0,0,30,22,42,28,66,32,70,23,0,0,0,0,48,28,31,5,62,47,58,23,0,0,0,0,48,35,45,10,67,49,81,34,0,0,0,0,8,2,28,8,34,18,23,9,0,0,0,0,28,21,26,6,47,32,35,7,0,0,0,0,55,36,40,16,64,42,70,21,0,0,0,0,15,10,30,9,36,19,48,20,0,0,0,0,6,5,8,4,16,8,9,3,0,0,0,0,43,33,30,13,57,37,56,20,0,0,0,0,29,17,37,17,41,30,49,18,0,0,0,0,10,7,13,4,25,16,26,12,0,0,0,0,27,19,33,10,50,30,51,22,0,0,0,0,19,13,26,11,27,14,32,8,0,0,0,0,29,19,62,29,64,45,79,29,0,0,0,0,19,14,33,16,45,30,50,19,0,0,0,0,10,3,29,8,19,15,29,15,0,0,0,0
Feliciano Lopez,5,2,6,2,33,20,33,6,0,0,0,0,51,33,51,18,107,65,105,34,0,0,0,0,33,21,33,12,65,43,71,19,0,0,0,0,18,10,18,6,42,27,34,14,0,0,0,0,21,17,21,7,43,25,52,17,0,0,0,0,22,17,24,10,49,38,39,11,0,0,0,0,8,6,6,0,15,11,14,7,0,0,0,0,17,12,14,3,25,19,35,16,0,0,0,0,21,17,21,3,56,40,45,12,0,0,0,0,11,9,16,7,22,16,18,6,0,0,0,0,2,0,0,0,4,1,7,3,0,0,0,0,22,18,21,1,46,26,49,17,0,0,0,0,13,11,12,5,32,24,24,8,0,0,0,0,2,1,7,0,7,6,10,2,0,0,0,0,15,11,8,2,44,33,33,9,0,0,0,0,3,2,12,5,14,9,16,7,0,0,0,0,16,9,12,1,34,24,38,15,0,0,0,0,9,3,11,3,24,18,23,8,0,0,0,0,7,4,1,1,10,8,15,3,0,0,0,0
Dusan Lajovic,0,0,0,0,0,0,0,0,0,0,0,0,57,34,59,15,96,64,97,44,0,0,0,0,34,22,44,16,64,42,53,23,0,0,0,0,23,14,14,6,32,18,44,17,0,0,0,0,22,13,28,10,42,23,30,8,0,0,0,0,26,15,24,9,40,26,50,18,0,0,0,0,9,8,6,2,14,9,17,8,0,0,0,0,13,9,18,6,23,17,22,10,0,0,0,0,24,10,25,9,45,26,40,18,0,0,0,0,19,16,13,2,23,13,27,11,0,0,0,0,1,0,2,1,5,3,8,3,0,0,0,0,14,7,22,4,32,23,32,10,0,0,0,0,30,17,20,9,32,21,34,14,0,0,0,0,3,2,3,0,13,8,16,4,0,0,0,0,24,13,15,4,30,18,30,15,0,0,0,0,15,9,12,2,19,10,26,10,0,0,0,0,40,24,28,12,40,25,47,15,0,0,0,0,24,15,16,6,25,15,32,10,0,0,0,0,16,11,12,4,15,8,15,9,0,0,0,0
Gilles Simon,8,4,8,5,0,0,0,0,0,0,0,0,64,45,64,26,57,41,56,24,0,0,0,0,45,24,38,18,41,25,32,15,0,0,0,0,18,13,26,8,16,7,24,8,0,0,0,0,24,13,20,12,25,12,17,8,0,0,0,0,34,19,36,16,23,12,31,12,0,0,0,0,5,4,8,3,9,3,8,3,0,0,0,0,13,7,8,4,12,10,9,3,0,0,0,0,30,21,32,13,25,14,27,13,0,0,0,0,19,16,21,6,14,6,17,7,0,0,0,0,1,1,3,1,6,4,3,1,0,0,0,0,27,16,23,11,16,12,17,3,0,0,0,0,25,13,28,9,17,13,23,9,0,0,0,0,4,3,8,4,12,9,9,2,0,0,0,0,24,13,30,10,17,12,17,8,0,0,0,0,15,8,13,6,12,5,16,3,0,0,0,0,35,15,28,12,25,14,47,20,0,0,0,0,15,11,16,6,14,7,27,15,0,0,0,0,20,12,12,7,11,8,20,9,0,0,0,0
Zhizhen Zhang,12,10,12,2,0,0,0,0,0,0,0,0,25,18,26,14,0,0,0,0,0,0,0,0,18,12,12,4,0,0,0,0,0,0,0,0,7,4,14,6,0,0,0,0,0,0,0,0,12,6,8,1,0,0,0,0,0,0,0,0,10,9,12,1,0,0,0,0,0,0,0,0,3,3,6,1,0,0,0,0,0,0,0,0,6,4,7,0,0,0,0,0,0,0,0,0,15,10,12,2,0,0,0,0,0,0,0,0,4,2,6,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,12,8,10,4,0,0,0,0,0,0,0,0,7,4,6,2,0,0,0,0,0,0,0,0,2,1,2,2,0,0,0,0,0,0,0,0,8,5,8,2,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,13,7,6,1,0,0,0,0,0,0,0,0,7,3,5,1,0,0,0,0,0,0,0,0,6,4,1,0,0,0,0,0,0,0,0,0
Antoine Hoang,12,10,12,2,7,4,7,2,0,0,0,0,42,22,41,10,51,32,53,16,0,0,0,0,22,14,31,14,32,15,37,15,0,0,0,0,20,12,10,3,19,13,16,7,0,0,0,0,14,10,17,8,15,11,22,1,0,0,0,0,20,14,21,4,30,21,24,5,0,0,0,0,8,6,3,0,6,4,7,2,0,0,0,0,10,7,9,4,11,5,21,7,0,0,0,0,18,12,25,6,25,17,20,13,0,0,0,0,12,6,7,3,13,9,10,3,0,0,0,0,2,1,0,0,2,2,2,1,0,0,0,0,15,8,23,8,23,19,14,5,0,0,0,0,12,6,10,3,17,12,20,5,0,0,0,0,7,3,3,1,6,4,4,2,0,0,0,0,13,8,15,6,16,6,20,11,0,0,0,0,9,8,5,2,9,6,7,3,0,0,0,0,35,24,21,11,29,15,23,11,0,0,0,0,24,10,10,6,15,8,12,2,0,0,0,0,11,8,11,5,14,6,11,5,0,0,0,0
Sebastian Korda,12,9,12,3,0,0,0,0,0,0,0,0,86,62,84,31,24,12,24,4,0,0,0,0,62,36,53,19,12,7,20,5,0,0,0,0,24,13,31,12,12,8,4,1,0,0,0,0,36,25,34,12,7,2,15,8,0,0,0,0,39,24,38,18,13,9,8,3,0,0,0,0,11,8,12,7,4,1,1,0,0,0,0,0,25,18,22,12,2,0,7,2,0,0,0,0,35,26,32,14,14,7,13,4,0,0,0,0,23,13,23,9,5,3,4,1,0,0,0,0,3,1,7,2,3,2,0,0,0,0,0,0,33,20,30,9,9,6,11,5,0,0,0,0,22,16,28,14,10,7,7,0,0,0,0,0,11,9,14,5,4,2,1,0,0,0,0,0,29,22,23,8,10,6,12,2,0,0,0,0,15,9,23,7,5,4,1,1,0,0,0,0,27,15,58,24,18,12,2,0,0,0,0,0,15,8,34,20,12,5,2,0,0,0,0,0,12,4,24,10,6,3,0,0,0,0,0,0
Alex De Minaur,23,16,24,7,0,0,0,0,0,0,0,0,58,37,61,22,0,0,0,0,0,0,0,0,37,21,39,13,0,0,0,0,0,0,0,0,21,13,22,10,0,0,0,0,0,0,0,0,21,17,26,10,0,0,0,0,0,0,0,0,29,21,25,9,0,0,0,0,0,0,0,0,8,4,10,1,0,0,0,0,0,0,0,0,17,10,16,5,0,0,0,0,0,0,0,0,25,14,26,9,0,0,0,0,0,0,0,0,12,11,18,8,0,0,0,0,0,0,0,0,4,3,1,1,0,0,0,0,0,0,0,0,21,17,22,7,0,0,0,0,0,0,0,0,22,18,19,5,0,0,0,0,0,0,0,0,4,3,8,2,0,0,0,0,0,0,0,0,22,17,21,8,0,0,0,0,0,0,0,0,7,6,11,3,0,0,0,0,0,0,0,0,35,19,28,7,0,0,0,0,0,0,0,0,19,7,21,9,0,0,0,0,0,0,0,0,16,12,7,4,0,0,0,0,0,0,0,0
Denis Shapovalov,8,0,9,3,59,37,57,19,0,0,0,0,110,66,110,41,202,127,202,75,0,0,0,0,66,47,69,26,127,83,127,53,0,0,0,0,44,29,41,14,75,44,75,28,0,0,0,0,47,37,43,18,83,57,74,29,0,0,0,0,48,33,53,25,88,62,100,31,0,0,0,0,15,8,14,8,31,20,28,13,0,0,0,0,37,24,25,11,57,43,45,16,0,0,0,0,43,33,46,21,88,59,98,39,0,0,0,0,23,15,31,14,46,33,46,20,0,0,0,0,7,3,8,1,11,8,13,4,0,0,0,0,46,32,36,13,73,53,75,23,0,0,0,0,25,17,38,12,62,46,65,26,0,0,0,0,11,10,21,8,21,17,29,11,0,0,0,0,31,20,39,7,66,51,62,29,0,0,0,0,18,17,25,6,33,22,44,22,0,0,0,0,51,30,46,17,67,43,90,36,0,0,0,0,30,20,29,11,43,29,54,21,0,0,0,0,21,13,17,8,24,16,36,18,0,0,0,0
Philipp Kohlschreiber,0,0,0,0,22,11,20,3,0,0,0,0,40,22,41,18,71,44,72,25,0,0,0,0,22,11,23,5,43,27,47,11,0,0,0,0,18,8,18,6,27,17,25,9,0,0,0,0,11,5,18,6,27,19,36,11,0,0,0,0,19,12,17,6,33,23,27,10,0,0,0,0,10,9,6,3,10,8,9,2,0,0,0,0,5,5,12,3,19,10,25,9,0,0,0,0,18,11,17,3,31,19,28,14,0,0,0,0,16,10,9,5,18,8,17,4,0,0,0,0,1,1,3,2,2,1,2,1,0,0,0,0,11,11,17,4,28,18,23,11,0,0,0,0,17,9,7,1,20,13,27,12,0,0,0,0,7,5,6,1,11,7,5,1,0,0,0,0,9,7,10,4,23,18,26,10,0,0,0,0,13,7,6,2,14,11,16,6,0,0,0,0,15,10,15,3,28,13,40,10,0,0,0,0,10,7,12,4,13,9,30,15,0,0,0,0,5,3,3,0,15,8,10,5,0,0,0,0
