surface,name1,pts_served1,service_pts_won1,pts_received1,receiving_pts_won1,aces1,name2,pts_served2,service_pts_won2,pts_received2,receiving_pts_won2,aces2,sample_size
Hard,Danielle Collins,1027,623,1002,426,78,Ons Jabeur,864,518,900,388,50,28
Hard,Paula Badosa,0,0,0,0,0,Linda Fruhvirtova,0,0,0,0,0,0
Hard,Jessica Pegula,91,53,93,42,4,Anhelina Kalinina,47,22,50,16,1,2
Hard,Petra Kvitova,436,250,425,198,18,Veronika Kudermetova,541,316,593,251,40,16
Hard,Iga Swiatek,460,290,493,209,21,Cori Gauff,777,453,746,299,51,19
Clay,Ons Jabeur,0,0,0,0,0,Jessica Pegula,0,0,0,0,0,0
Clay,Jessica Pegula,0,0,0,0,0,Jil Teichmann,0,0,0,0,0,0
Clay,Ons Jabeur,65,43,74,22,7,Ekaterina Alexandrova,55,39,67,32,12,2
Clay,Jil Teichmann,8,3,17,7,0,Anhelina Kalinina,42,17,54,20,1,2
Clay,Jessica Pegula,41,19,46,13,2,Sara Sorribes Tormo,52,27,84,31,0,2
Clay,Ekaterina Alexandrova,0,0,0,0,0,Amanda Anisimova,0,0,0,0,0,0
Clay,Ons Jabeur,0,0,0,0,0,Simona Halep,0,0,0,0,0,0
Clay,Jil Teichmann,0,0,0,0,0,Elena Rybakina,0,0,0,0,0,0
Clay,Anhelina Kalinina,0,0,0,0,0,Emma Raducanu,0,0,0,0,0,0
Clay,Sara Sorribes Tormo,52,27,84,31,0,Daria Kasatkina,63,31,64,23,2,2
Clay,Jessica Pegula,63,43,62,25,5,Bianca Andreescu,0,0,0,0,0,2
Clay,Ekaterina Alexandrova,0,0,0,0,0,Marie Bouzkova,0,0,0,0,0,0
Clay,Amanda Anisimova,0,0,0,0,0,Victoria Azarenka,0,0,0,0,0,0
Clay,Ons Jabeur,0,0,0,0,0,Belinda Bencic,0,0,0,0,0,0
Clay,Simona Halep,64,34,50,12,3,Cori Gauff,59,41,72,31,1,2
Clay,Iga Swiatek,74,49,72,30,1,Ons Jabeur,116,64,104,46,8,3
Clay,Iga Swiatek,196,128,207,83,5,Aryna Sabalenka,356,207,313,121,23,7
Clay,Ons Jabeur,164,99,159,65,10,Daria Kasatkina,147,80,142,77,8,4
Clay,Iga Swiatek,0,0,0,0,0,Bianca Andreescu,0,0,0,0,0,0
Clay,Aryna Sabalenka,72,41,59,18,4,Amanda Anisimova,56,25,55,24,0,2
Clay,Ons Jabeur,116,64,104,46,8,Maria Sakkari,68,35,87,37,4,3
Clay,Daria Kasatkina,0,0,0,0,0,Jil Teichmann,0,0,0,0,0,0
Clay,Iga Swiatek,56,37,68,34,1,Victoria Azarenka,50,32,56,30,0,2
Clay,Bianca Andreescu,0,0,0,0,0,Petra Martic,0,0,0,0,0,0
Clay,Aryna Sabalenka,64,41,63,32,1,Jessica Pegula,65,37,74,39,0,2
Clay,Amanda Anisimova,0,0,0,0,0,Danielle Collins,0,0,0,0,0,0
Clay,Ons Jabeur,304,172,315,155,14,Yulia Putintseva,259,132,262,111,6,8
Clay,Maria Sakkari,271,153,268,120,13,Cori Gauff,202,110,218,92,15,6
Clay,Jil Teichmann,0,0,0,0,0,Elena Rybakina,0,0,0,0,0,0
Clay,Daria Kasatkina,53,35,60,30,8,Paula Badosa,152,96,176,83,15,3
Clay,Iga Swiatek,0,0,0,0,0,Qinwen Zheng,0,0,0,0,0,0
Clay,Jessica Pegula,65,37,74,39,0,Irina Camelia Begu,116,58,120,57,4,2
Clay,Veronika Kudermetova,74,45,54,24,4,Madison Keys,180,101,159,67,9,3
Clay,Daria Kasatkina,0,0,0,0,0,Camila Giorgi,0,0,0,0,0,0
Clay,Martina Trevisan,0,0,0,0,0,Aliaksandra Sasnovich,0,0,0,0,0,0
Clay,Leylah Fernandez,0,0,0,0,0,Amanda Anisimova,0,0,0,0,0,0
Clay,Cori Gauff,242,145,231,107,7,Elise Mertens,217,120,219,91,3,6
Clay,Sloane Stephens,0,0,0,0,0,Jil Teichmann,0,0,0,0,0,0
Clay,Iga Swiatek,0,0,0,0,0,Jessica Pegula,0,0,0,0,0,0
Clay,Daria Kasatkina,94,45,82,47,0,Veronika Kudermetova,74,45,54,24,4,2
Clay,Martina Trevisan,0,0,0,0,0,Leylah Fernandez,0,0,0,0,0,0
Clay,Cori Gauff,394,224,432,187,11,Sloane Stephens,284,147,283,120,5,10
Clay,Iga Swiatek,68,42,72,35,1,Daria Kasatkina,55,28,92,41,0,2
Clay,Cori Gauff,104,58,116,52,2,Martina Trevisan,43,15,48,18,0,3
Clay,Iga Swiatek,269,169,286,116,5,Cori Gauff,287,156,316,131,17,8
Grass,Ajla Tomljanovic,0,0,0,0,0,Alize Cornet,0,0,0,0,0,0
Grass,Elena Rybakina,0,0,0,0,0,Petra Martic,0,0,0,0,0,0
Grass,Simona Halep,0,0,0,0,0,Paula Badosa,0,0,0,0,0,0
Grass,Amanda Anisimova,0,0,0,0,0,Harmony Tan,0,0,0,0,0,0
Grass,Marie Bouzkova,0,0,0,0,0,Caroline Garcia,0,0,0,0,0,0
Grass,Ons Jabeur,0,0,0,0,0,Elise Mertens,0,0,0,0,0,0
Grass,Tatjana Maria,0,0,0,0,0,Jelena Ostapenko,0,0,0,0,0,0
Grass,Jule Niemeier,0,0,0,0,0,Heather Watson,0,0,0,0,0,0
Grass,Elena Rybakina,79,36,66,27,6,Ajla Tomljanovic,84,48,86,42,3,2
Grass,Simona Halep,0,0,0,0,0,Amanda Anisimova,0,0,0,0,0,0
Grass,Ons Jabeur,0,0,0,0,0,Marie Bouzkova,0,0,0,0,0,0
Grass,Tatjana Maria,0,0,0,0,0,Jule Niemeier,0,0,0,0,0,0
Grass,Elena Rybakina,0,0,0,0,0,Simona Halep,0,0,0,0,0,0
Grass,Ons Jabeur,0,0,0,0,0,Tatjana Maria,0,0,0,0,0,0
Grass,Elena Rybakina,241,122,227,90,27,Ons Jabeur,256,149,281,116,17,6
Hard,Simona Halep,59,27,51,19,3,Beatriz Haddad Maia,54,23,36,8,2,2
Hard,Beatriz Haddad Maia,54,23,36,8,2,Karolina Pliskova,46,24,46,12,4,2
Hard,Simona Halep,593,325,570,257,25,Jessica Pegula,619,384,724,333,28,18
Hard,Beatriz Haddad Maia,54,23,36,8,2,Belinda Bencic,0,0,0,0,0,2
Hard,Karolina Pliskova,110,68,122,51,15,Qinwen Zheng,76,44,56,11,7,2
Hard,Jessica Pegula,1066,648,1147,527,51,Yulia Putintseva,725,403,825,360,10,26
Hard,Simona Halep,631,368,638,280,30,Cori Gauff,691,408,705,317,51,20
Hard,Beatriz Haddad Maia,54,23,36,8,2,Iga Swiatek,81,49,117,57,6,2
Hard,Belinda Bencic,935,573,923,364,55,Garbine Muguruza,1045,639,1080,483,48,38
Hard,Karolina Pliskova,583,315,520,203,46,Maria Sakkari,744,401,662,252,29,20
Hard,Qinwen Zheng,0,0,0,0,0,Bianca Andreescu,0,0,0,0,0,0
Hard,Jessica Pegula,827,482,928,418,34,Camila Giorgi,294,182,282,122,17,22
Hard,Yulia Putintseva,268,154,292,133,1,Alison Riske Amritraj,260,131,274,114,13,8
Hard,Cori Gauff,472,260,477,203,25,Aryna Sabalenka,521,305,540,219,54,14
Hard,Simona Halep,347,195,330,144,22,Jil Teichmann,342,204,373,145,12,10
Hard,Caroline Garcia,440,258,390,144,26,Petra Kvitova,386,235,370,184,21,13
Hard,Petra Kvitova,223,135,184,77,11,Madison Keys,161,74,169,60,11,6
Hard,Caroline Garcia,599,336,565,211,31,Aryna Sabalenka,637,378,613,240,57,18
Hard,Madison Keys,175,101,149,75,11,Elena Rybakina,230,150,227,110,30,8
Hard,Petra Kvitova,479,299,441,208,27,Ajla Tomljanovic,542,302,547,235,19,15
Hard,Caroline Garcia,594,335,552,189,30,Jessica Pegula,459,282,426,194,18,15
Hard,Aryna Sabalenka,54,38,57,29,7,Shuai Zhang,84,24,86,34,2,4
Hard,Madison Keys,170,93,153,59,8,Iga Swiatek,289,176,262,95,17,8
Hard,Elena Rybakina,135,92,168,58,7,Alison Riske Amritraj,152,84,193,79,5,6
Hard,Ajla Tomljanovic,719,399,740,319,26,Veronika Kudermetova,830,469,806,321,48,22
Hard,Petra Kvitova,488,290,516,254,27,Ons Jabeur,661,384,711,313,42,20
Hard,Jessica Pegula,160,89,179,74,6,Emma Raducanu,116,79,114,50,10,5
Hard,Caroline Garcia,351,191,290,91,19,Elise Mertens,340,182,306,114,13,11
Hard,Aryna Sabalenka,570,371,663,290,47,Shelby Rogers,730,437,784,322,34,20
Hard,Shuai Zhang,285,164,336,131,12,Anett Kontaveit,231,152,271,129,12,10
Hard,Iga Swiatek,55,30,62,24,3,Jule Niemeier,47,18,49,18,3,2
Hard,Jessica Pegula,818,496,900,407,39,Petra Kvitova,587,334,567,256,31,24
Hard,Karolina Pliskova,647,367,571,221,52,Victoria Azarenka,573,330,609,279,24,22
Hard,Aryna Sabalenka,902,563,926,384,94,Danielle Collins,1008,577,924,371,54,27
Hard,Cori Gauff,0,0,0,0,0,Shuai Zhang,50,30,52,19,2,2
Hard,Caroline Garcia,193,120,175,64,11,Alison Riske Amritraj,135,64,149,51,5,8
Hard,Ons Jabeur,1058,635,1149,523,48,Veronika Kudermetova,970,545,981,374,78,30
Hard,Ajla Tomljanovic,243,132,267,128,14,Liudmila Samsonova,357,219,324,121,30,9
Hard,Iga Swiatek,609,373,650,272,34,Jessica Pegula,675,407,683,301,27,25
Hard,Aryna Sabalenka,945,544,991,429,71,Karolina Pliskova,790,481,753,298,93,25
Hard,Caroline Garcia,318,181,286,99,16,Cori Gauff,299,181,258,94,23,9
Hard,Ons Jabeur,563,325,613,263,36,Ajla Tomljanovic,612,339,620,249,22,17
Hard,Iga Swiatek,482,284,547,239,19,Aryna Sabalenka,981,587,1030,427,81,26
Hard,Ons Jabeur,860,513,903,389,45,Caroline Garcia,667,353,615,228,31,21
Hard,Iga Swiatek,422,253,492,217,12,Ons Jabeur,735,426,838,369,29,20
Hard,Jessica Pegula,1074,647,1167,548,60,Maria Sakkari,629,383,646,270,50,31
Hard,Jessica Pegula,533,323,617,281,24,Victoria Azarenka,394,231,425,204,18,14
Hard,Maria Sakkari,337,208,360,164,14,Marie Bouzkova,280,153,344,129,6,9
Hard,Victoria Azarenka,431,256,492,245,16,Cori Gauff,432,258,444,183,29,12
Hard,Jessica Pegula,113,65,106,44,4,Sloane Stephens,97,55,81,32,3,2
Hard,Maria Sakkari,840,495,826,347,54,Veronika Kudermetova,976,544,943,371,69,32
Hard,Marie Bouzkova,297,152,304,142,4,Anna Kalinskaya,210,126,242,116,3,8
Hard,Victoria Azarenka,275,159,291,147,18,Madison Keys,261,140,250,88,22,8
Hard,Cori Gauff,416,235,432,183,30,Martina Trevisan,186,91,157,51,2,6
Hard,Jessica Pegula,263,151,299,136,10,Bianca Andreescu,395,218,428,175,13,8
Hard,Sloane Stephens,246,154,238,100,6,Caroline Garcia,268,158,252,104,13,6
Hard,Veronika Kudermetova,611,352,627,259,41,Jelena Ostapenko,545,311,545,257,15,16
Hard,Maria Sakkari,653,380,618,267,32,Danielle Collins,639,357,610,260,39,19
Hard,Anna Kalinskaya,324,185,295,99,6,Daria Kasatkina,373,229,405,187,7,10
Hard,Marie Bouzkova,438,249,404,166,11,Liudmila Samsonova,502,291,509,211,40,13
Hard,Iga Swiatek,460,290,493,209,21,Cori Gauff,777,453,746,299,51,19
Hard,Iga Swiatek,257,152,301,128,15,Caroline Garcia,354,198,279,78,18,10
Hard,Iga Swiatek,418,267,485,233,15,Daria Kasatkina,749,432,779,349,19,20
Hard,Caroline Garcia,318,181,286,99,16,Cori Gauff,299,181,258,94,23,9
Hard,Daria Kasatkina,637,364,703,318,15,Cori Gauff,769,475,741,298,61,19
Hard,Caroline Garcia,427,247,438,179,24,Daria Kasatkina,345,207,427,201,14,13
Hard,Ons Jabeur,753,445,831,366,44,Jessica Pegula,1067,624,1115,503,46,24
Hard,Maria Sakkari,1370,809,1366,578,85,Ons Jabeur,1271,746,1335,574,79,43
Hard,Aryna Sabalenka,863,506,889,364,65,Ons Jabeur,1036,596,1115,494,50,27
Hard,Maria Sakkari,629,383,646,270,50,Jessica Pegula,1074,647,1167,548,60,31
Hard,Aryna Sabalenka,480,301,493,216,49,Jessica Pegula,931,547,972,442,36,22
Hard,Maria Sakkari,840,484,787,310,37,Aryna Sabalenka,917,549,918,380,77,30
Hard,Aryna Sabalenka,981,587,1030,427,81,Iga Swiatek,482,284,547,239,19,26
Hard,Caroline Garcia,606,336,485,152,30,Maria Sakkari,739,404,731,304,39,21
Hard,Caroline Garcia,599,336,565,211,31,Aryna Sabalenka,637,378,613,240,57,18
