name,t_grass_receive_total,t_grass_receive_won,t_hard_receive_total,t_hard_receive_won,t_clay_receive_total,t_clay_receive_won,1_grass_receive_total,1_grass_receive_won,1_hard_receive_total,1_hard_receive_won,1_clay_receive_total,1_clay_receive_won,2_grass_receive_total,2_grass_receive_won,2_hard_receive_total,2_hard_receive_won,2_clay_receive_total,2_clay_receive_won,3_grass_receive_total,3_grass_receive_won,3_hard_receive_total,3_hard_receive_won,3_clay_receive_total,3_clay_receive_won,4_grass_receive_total,4_grass_receive_won,4_hard_receive_total,4_hard_receive_won,4_clay_receive_total,4_clay_receive_won,5_grass_receive_total,5_grass_receive_won,5_hard_receive_total,5_hard_receive_won,5_clay_receive_total,5_clay_receive_won,6_grass_receive_total,6_grass_receive_won,6_hard_receive_total,6_hard_receive_won,6_clay_receive_total,6_clay_receive_won,7_grass_receive_total,7_grass_receive_won,7_hard_receive_total,7_hard_receive_won,7_clay_receive_total,7_clay_receive_won,8_grass_receive_total,8_grass_receive_won,8_hard_receive_total,8_hard_receive_won,8_clay_receive_total,8_clay_receive_won,9_grass_receive_total,9_grass_receive_won,9_hard_receive_total,9_hard_receive_won,9_clay_receive_total,9_clay_receive_won,10_grass_receive_total,10_grass_receive_won,10_hard_receive_total,10_hard_receive_won,10_clay_receive_total,10_clay_receive_won,11_grass_receive_total,11_grass_receive_won,11_hard_receive_total,11_hard_receive_won,11_clay_receive_total,11_clay_receive_won,12_grass_receive_total,12_grass_receive_won,12_hard_receive_total,12_hard_receive_won,12_clay_receive_total,12_clay_receive_won,13_grass_receive_total,13_grass_receive_won,13_hard_receive_total,13_hard_receive_won,13_clay_receive_total,13_clay_receive_won,14_grass_receive_total,14_grass_receive_won,14_hard_receive_total,14_hard_receive_won,14_clay_receive_total,14_clay_receive_won,15_grass_receive_total,15_grass_receive_won,15_hard_receive_total,15_hard_receive_won,15_clay_receive_total,15_clay_receive_won,16_grass_receive_total,16_grass_receive_won,16_hard_receive_total,16_hard_receive_won,16_clay_receive_total,16_clay_receive_won,17_grass_receive_total,17_grass_receive_won,17_hard_receive_total,17_hard_receive_won,17_clay_receive_total,17_clay_receive_won,18_grass_receive_total,18_grass_receive_won,18_hard_receive_total,18_hard_receive_won,18_clay_receive_total,18_clay_receive_won
Daniel Brands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
Roberto Bautista Agut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,0,0
Santiago Giraldo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
Alexandr Dolgopolov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2,0,0,0,0,0,0,0,0,0,11,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0
Igor Sijsling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
Kei Nishikori,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,5,3,11,6,12,5,0,0,0,0,0,0,4,2,18,4,20,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,7,21,11
Leonardo Mayer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,2,2,0,0,0,0,0,0,2,1,3,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,1
Grega Zemlja,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,5,2,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,1,3,2
Jesse Levine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1
John Isner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,5,1,0,0,0,0,0,0,0,0,9,4,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,15,3
Adrian Mannarino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1
Dustin Brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
Guillaume Rufin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Radek Stepanek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0
Ernests Gulbis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,4,0,0,0,0,0,0,4,1,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,7,3
Fernando Verdasco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,13,6,7,4,0,0,0,0,0,0,13,5,18,8,10,3,0,0,0,0,0,0,0,0,0,0,0,0,12,2,13,8,9,4
Julien Benneteau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,5,5,1,0,0,0,0,0,0,0,0,12,5,9,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,4,11,4
Juan Monaco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,0,0,0,0,0,0,9,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,1,0,0
Rajeev Ram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,2,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,4,0,0
Vasek Pospisil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Tommy Robredo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,13,6,10,4,0,0,0,0,0,0,2,0,19,10,15,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,11,8,10,6
Nicolas Mahut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Kevin Anderson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,9,3,5,1,0,0,0,0,0,0,4,1,20,7,11,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,20,7,9,3
Lukasz Kubot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,11,7,0,0,0,0,0,0,6,3,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,4,0
Benoit Paire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,7,2,0,0,0,0,0,0,2,1,12,5,12,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,10,6
Kenny De Schepper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Andreas Seppi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,5,2,0,0,0,0,0,0,0,0,21,10,11,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,7,11,2
Serena Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,15,8,12,6,0,0,0,0,0,0,0,0,0,0,0,0,7,3,24,12,22,9,0,0,0,0,0,0,14,6,35,24,19,9,0,0,0,0,0,0,0,0,0,0,0,0,14,8,37,18,22,9
Mandy Minella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0
Sabine Lisicki,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,13,5,4,0,0,0,0,0,0,0,19,11,14,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,20,11,5,3,5,3
Francesca Schiavone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,10,5,0,0,0,0,0,0,2,0,5,4,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,9
Anna Schmiedlova,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Samantha Stosur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,6,5,10,5,5,2,0,0,0,0,0,0,6,1,14,7,10,5,0,0,0,0,0,0,0,0,0,0,0,0,5,2,12,5,7,2
Maria Kirilenko,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,9,6,0,0,0,0,0,0,0,0,7,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,9,5,8,5
Laura Robson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,8,3,2,1,0,0,0,0,0,0,9,4,15,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,26,12,1,1
Bethanie Mattek-Sands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,4,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,12,6
Angelique Kerber,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,8,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,22,8,10,6,0,0,0,0,0,0,3,2,34,16,15,5,0,0,0,0,0,0,0,0,0,0,0,0,9,4,30,15,15,5
Agnieszka Radwanska,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,13,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,16,4,23,12,11,7,0,0,0,0,0,0,26,10,27,12,15,7,0,0,0,0,0,0,0,0,0,0,0,0,29,14,22,15,16,7
Yvonne Meusburger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
Heather Watson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,6,2,1,0,0,0,0,0,0,1,0,7,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1,4,1
Madison Keys,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,7,2,2,1,0,0,0,0,0,0,4,2,12,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,5,1,6,2,2,1
A.Pavlyuchenkova,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,0
Tsvetana Pironkova,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0
Karolina Pliskova,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
Nadia Petrova,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,3
Roberta Vinci,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,8,6,10,2,7,5,0,0,0,0,0,0,4,2,12,3,7,4,0,0,0,0,0,0,0,0,0,0,0,0,6,3,12,7,5,2
Chanelle Scheepers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,5,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,2
Klara Zakopalova,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,0,0,0,0,0,0,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0
Daniela Hantuchova,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,2,2,0,0,0,0,0,0,0,3,1,12,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,5,2,11,8,0,0
Michaella Krajicek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
Na Li,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,17,12,3,2,0,0,0,0,0,0,0,0,0,0,0,0,12,6,28,18,5,1,0,0,0,0,0,0,16,9,30,17,6,4,0,0,0,0,0,0,0,0,0,0,0,0,14,11,37,18,5,4
Sara Errani,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,4,13,9,0,0,0,0,0,0,0,0,11,8,14,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,2,8,7
Monica Puig,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,2,1,0,0,0,0,0,0,6,2,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,11,6
Lara Arruabarrena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
