name1,grass_pts_served1,grass_service_pts_won1,grass_pts_received1,grass_receiving_pts_won1,grass_aces1,hard_pts_served1,hard_service_pts_won1,hard_pts_received1,hard_receiving_pts_won1,hard_aces1,clay_pts_served1,clay_service_pts_won1,clay_pts_received1,clay_receiving_pts_won1,clay_aces1,name2,grass_pts_served2,grass_service_pts_won2,grass_pts_received2,grass_receiving_pts_won2,grass_aces2,hard_pts_served2,hard_service_pts_won2,hard_pts_received2,hard_receiving_pts_won2,hard_aces2,clay_pts_served2,clay_service_pts_won2,clay_pts_received2,clay_receiving_pts_won2,clay_aces2,grass_sample_size,hard_sample_size,clay_sample_size
Stan Wawrinka,244,177,282,103,42,1775,1218,1714,629,170,547,379,539,223,40,Marton Fucsovics,99,58,90,26,11,549,356,623,248,55,662,398,631,238,23,0,0,0
Juan Martin del Potro,470,325,514,169,47,4804,3206,4876,1717,473,769,491,791,296,70,Nick Kyrgios,604,415,585,171,105,4397,3097,4431,1518,759,1568,1018,1412,436,198,0,0,0
David Goffin,680,434,661,244,43,7565,4755,7808,3087,549,3012,1861,3047,1193,179,Kevin Anderson,1488,1091,1649,517,339,6964,4824,7067,2339,1230,2453,1612,2424,846,313,0,0,0
Marin Cilic,1629,1151,1717,569,269,4795,3193,5029,1848,659,1135,751,1156,464,101,Karen Khachanov,563,342,512,183,53,2450,1576,2483,849,287,1615,995,1536,540,109,0,0,0
Pablo Carreno Busta,0,0,0,0,0,3519,2163,3399,1202,187,3023,1882,3111,1208,141,Robin Haase,995,636,979,325,76,3406,2106,3433,1213,285,1377,824,1347,447,70,0,0,0
Novak Djokovic,1255,872,1299,488,97,7959,5348,8361,3601,491,3227,2120,3323,1416,140,Grigor Dimitrov,983,668,957,324,116,7975,5290,7949,2937,695,2040,1304,2051,753,130,0,0,0
Milos Raonic,490,350,493,164,88,1326,925,1290,418,202,744,505,778,284,97,Denis Shapovalov,200,144,197,51,20,1227,792,1243,433,105,0,0,0,0,0,0,0,0
Roger Federer,2360,1740,2636,983,286,5489,3901,6195,2439,647,1111,763,1200,471,85,Stan Wawrinka,886,621,927,304,109,5503,3610,5346,1925,459,2613,1721,2668,1027,167,0,0,0
David Goffin,629,399,569,192,46,5353,3328,5413,2079,373,2637,1611,2650,1082,149,Juan Martin del Potro,725,507,795,279,67,5142,3475,5288,1908,540,829,529,856,327,79,0,0,0
Marin Cilic,1567,1144,1693,589,282,5705,3850,6016,2264,786,1605,1043,1611,646,164,Pablo Carreno Busta,314,181,293,77,16,4373,2698,4162,1467,245,3512,2185,3635,1427,168,0,0,0
Novak Djokovic,1008,703,1064,405,77,7565,5132,8068,3456,489,3441,2270,3591,1549,138,Milos Raonic,2208,1628,2358,765,433,5464,3930,5734,1917,962,1624,1118,1680,582,215,0,0,0
Roger Federer,2718,2019,3010,1108,339,6366,4538,7146,2837,779,1270,870,1350,522,89,David Goffin,553,360,557,190,38,6553,4146,6589,2599,458,3097,1900,3194,1286,173,0,0,0
Novak Djokovic,1247,868,1308,496,102,7898,5330,8417,3610,492,3176,2074,3273,1407,130,Marin Cilic,1932,1410,2129,730,345,6849,4590,7247,2646,943,1716,1108,1730,698,150,0,0,0
Novak Djokovic,1042,732,1122,429,74,6490,4382,6890,2971,389,3041,1990,3173,1377,125,Roger Federer,1970,1460,2188,799,244,5614,4044,6370,2583,681,1103,758,1191,467,77,0,0,0
Rafael Nadal,448,324,466,159,48,3515,2350,3629,1435,148,1833,1232,2074,942,48,Nikoloz Basilashvili,718,446,647,198,23,2165,1303,2046,703,96,1416,828,1288,508,31,0,0,0
Dominic Thiem,1389,961,1525,524,150,5617,3662,5817,2135,453,4287,2828,4458,1785,275,Kevin Anderson,1515,1115,1667,508,346,6465,4482,6655,2216,1152,2275,1483,2214,768,280,0,0,0
Juan Martin del Potro,449,306,487,158,35,4443,3000,4535,1603,451,694,437,711,270,65,Borna Coric,614,388,558,155,23,3368,2104,3475,1172,226,1848,1132,1703,589,121,0,0,0
John Isner,1398,1010,1312,349,348,6003,4340,5989,1773,1412,2186,1564,2131,607,449,Milos Raonic,1961,1443,2035,651,365,5508,3876,5677,1908,967,1345,920,1349,451,170,0,0,0
Marin Cilic,2604,1882,2844,954,451,7573,5093,7914,2910,1037,2170,1428,2187,863,211,David Goffin,828,528,786,270,54,7484,4750,7640,2987,550,3332,2059,3396,1369,204,0,0,0
Kei Nishikori,849,551,848,315,43,7168,4643,7405,2887,359,3081,1979,3084,1267,111,Philipp Kohlschreiber,1211,831,1307,433,115,4073,2663,4215,1489,286,3238,2079,3465,1390,196,0,0,0
Novak Djokovic,782,567,824,323,72,7357,5008,7881,3439,473,3477,2280,3617,1559,151,Joao Sousa,653,412,595,165,27,4581,2800,4625,1688,217,2906,1829,2929,1045,126,0,0,0
John Millman,418,240,395,126,9,2097,1267,2009,719,88,395,238,394,134,16,Roger Federer,922,673,1014,395,112,3228,2319,3604,1416,408,552,384,588,223,51,0,0,0
Rafael Nadal,579,414,600,210,58,7618,5114,7989,3199,325,4071,2674,4491,2075,124,Dominic Thiem,1637,1123,1768,584,168,6575,4236,6815,2448,522,4581,3037,4832,1988,285,0,0,0
Juan Martin del Potro,392,269,391,132,42,4345,2893,4473,1628,464,722,455,746,283,65,John Isner,385,250,301,63,65,5205,3712,5114,1442,1163,1622,1138,1626,472,325,0,0,0
Kei Nishikori,934,631,942,356,51,7748,5072,8098,3142,382,3327,2120,3276,1334,115,Marin Cilic,2363,1718,2633,896,405,7456,4994,7836,2887,1033,2098,1346,2074,815,201,0,0,0
Novak Djokovic,578,418,624,244,62,4347,2929,4592,1967,276,2353,1550,2495,1098,100,John Millman,684,414,701,254,18,2503,1515,2441,901,109,395,238,394,134,16,0,0,0
Juan Martin del Potro,547,385,608,206,55,5063,3401,5160,1887,526,828,540,854,314,78,Rafael Nadal,265,180,252,93,25,5629,3723,5833,2247,215,3751,2467,4070,1801,108,0,0,0
Novak Djokovic,1076,753,1125,422,97,7518,5090,7894,3360,471,3059,2037,3155,1346,132,Kei Nishikori,924,612,935,342,53,6684,4385,6977,2680,329,3155,2005,3179,1314,109,0,0,0
Novak Djokovic,828,574,860,312,61,5774,3881,6163,2667,346,2683,1764,2790,1169,116,Juan Martin del Potro,675,470,714,257,69,4162,2789,4177,1455,424,801,508,796,299,64,0,0,0
Novak Djokovic,73,56,87,39,8,1053,731,1145,500,65,645,432,703,303,30,Marco Cecchinato,64,27,59,13,2,47,23,39,6,3,578,370,540,173,19,0,0,0
Kevin Anderson,0,0,0,0,0,620,415,631,204,102,213,138,224,90,22,Stefanos Tsitsipas,90,57,100,29,11,363,231,378,120,37,60,37,78,26,2,0,0,0
Alexander Zverev,0,0,0,0,0,455,285,416,163,46,270,149,305,108,12,Alex De Minaur,0,0,0,0,0,263,148,251,81,4,76,40,76,23,4,0,0,0
Kyle Edmund,78,48,81,36,5,446,282,474,183,29,205,138,222,85,5,Nicolas Jarry,125,69,95,28,8,131,84,106,20,10,358,216,384,132,30,0,0,0
Matthew Ebden,0,0,0,0,0,248,149,238,91,14,0,0,0,0,0,Peter Gojowczyk,201,140,188,58,20,80,41,57,20,9,0,0,0,0,0,0,0,0
Borna Coric,614,388,558,155,23,3368,2104,3475,1172,226,1848,1132,1703,589,121,Juan Martin del Potro,449,306,487,158,35,4443,3000,4535,1603,451,694,437,711,270,65,0,0,0
Kei Nishikori,793,533,806,289,47,6827,4437,7021,2705,336,3106,1961,3068,1235,97,Sam Querrey,1869,1309,1912,592,331,4188,2794,4154,1367,664,1549,1019,1503,506,232,0,0,0
Roger Federer,2542,1869,2805,1028,313,6146,4356,6882,2745,729,1271,869,1345,519,88,Roberto Bautista Agut,800,521,798,269,20,5640,3629,5745,2240,243,2467,1509,2478,981,82,0,0,0
Novak Djokovic,1111,779,1177,457,92,6955,4720,7467,3226,454,2618,1742,2700,1140,108,Kevin Anderson,1133,856,1291,402,268,5665,3890,5757,1924,1008,1994,1301,1916,642,253,0,0,0
Alexander Zverev,958,638,944,326,125,5062,3234,4852,1704,431,1979,1286,2029,796,155,Kyle Edmund,769,475,754,253,60,3596,2273,3550,1261,219,1182,729,1093,383,71,0,0,0
Borna Coric,236,158,209,55,10,1037,686,1151,419,61,771,487,722,267,56,Matthew Ebden,307,184,282,78,29,857,491,780,264,46,0,0,0,0,0,0,0,0
Roger Federer,2484,1823,2770,1026,308,5977,4270,6749,2695,704,1173,793,1254,482,84,Kei Nishikori,652,419,658,233,30,6818,4472,7080,2698,344,2682,1689,2628,1059,88,0,0,0
Novak Djokovic,1228,855,1277,479,91,7777,5257,8296,3559,480,3402,2255,3540,1529,151,Alexander Zverev,1315,883,1305,442,139,5634,3627,5477,1957,502,2933,1811,2898,1141,175,0,0,0
Borna Coric,520,321,448,123,39,4555,2872,4602,1549,316,2393,1484,2389,864,153,Roger Federer,2475,1827,2752,1004,301,5586,4000,6316,2523,686,1169,793,1239,479,79,0,0,0
Novak Djokovic,1237,864,1291,484,100,7576,5161,8039,3435,481,3366,2212,3539,1528,147,Borna Coric,797,497,702,212,50,5330,3307,5313,1832,351,2525,1592,2464,870,161,0,0,0
Novak Djokovic,853,596,873,319,77,6151,4176,6474,2726,407,2684,1748,2762,1210,116,Damir Dzumhur,319,181,293,78,6,3586,2172,3437,1332,127,1512,900,1598,657,44,0,0,0
Marin Cilic,2662,1931,2944,1016,456,6867,4546,7177,2621,914,1859,1187,1922,774,174,Grigor Dimitrov,1276,879,1322,450,159,9128,6049,9314,3488,775,1583,986,1571,564,105,0,0,0
Roger Federer,1464,1074,1664,628,167,5452,3867,6155,2446,613,1359,935,1467,579,93,Fabio Fognini,274,159,262,91,10,3812,2281,3661,1328,168,3043,1779,2927,1161,100,0,0,0
Kei Nishikori,726,483,737,276,44,7095,4599,7320,2824,354,2973,1863,2943,1188,105,Kevin Anderson,1306,965,1453,456,295,6031,4158,6084,1986,1054,2071,1337,2000,695,248,0,0,0
Karen Khachanov,455,271,427,151,48,1969,1258,1927,680,231,1341,846,1290,467,81,John Isner,704,525,672,153,179,3048,2169,3022,898,727,1338,950,1287,365,260,0,0,0
Alexander Zverev,1068,737,1119,377,121,5761,3707,5481,1905,532,2437,1551,2416,940,182,Diego Schwartzman,368,211,391,132,8,3465,2087,3530,1378,116,2834,1587,2846,1175,64,0,0,0
Dominic Thiem,1391,948,1506,503,144,6057,3929,6252,2177,488,4546,2955,4693,1893,283,Borna Coric,630,370,544,164,44,5812,3656,5920,2047,420,2812,1786,2865,1039,191,0,0,0
Jack Sock,302,201,280,68,25,5229,3398,5268,1831,444,1299,834,1328,490,85,Malek Jaziri,681,421,624,173,42,3177,1908,3101,1071,159,846,488,803,273,18,0,0,0
Novak Djokovic,1247,868,1308,496,102,7898,5330,8417,3610,492,3176,2074,3273,1407,130,Marin Cilic,1932,1410,2129,730,345,6849,4590,7247,2646,943,1716,1108,1730,698,150,0,0,0
Roger Federer,2484,1823,2770,1026,308,5977,4270,6749,2695,704,1173,793,1254,482,84,Kei Nishikori,652,419,658,233,30,6818,4472,7080,2698,344,2682,1689,2628,1059,88,0,0,0
Karen Khachanov,429,262,376,132,41,2414,1560,2439,817,303,1684,1096,1620,584,117,Alexander Zverev,1012,675,917,293,105,3373,2168,3303,1211,303,1334,837,1290,506,99,0,0,0
Dominic Thiem,1489,1027,1660,574,152,6596,4272,6810,2422,527,4642,3026,4724,1913,276,Jack Sock,542,371,528,162,47,7742,5008,7867,2827,664,2526,1593,2469,888,133,0,0,0
Novak Djokovic,1042,732,1122,429,74,6490,4382,6890,2971,389,3041,1990,3173,1377,125,Roger Federer,1970,1460,2188,799,244,5614,4044,6370,2583,681,1103,758,1191,467,77,0,0,0
Karen Khachanov,429,262,376,132,41,2736,1744,2775,979,322,1977,1256,1941,695,142,Dominic Thiem,728,499,807,274,71,3874,2485,4051,1508,314,3297,2149,3431,1432,184,0,0,0
Karen Khachanov,444,271,409,141,34,2360,1533,2416,807,282,1653,1042,1555,540,113,Novak Djokovic,625,434,648,246,47,5402,3657,5662,2414,359,2635,1746,2812,1222,106,0,0,0
Dominic Thiem,1313,911,1417,469,129,5909,3787,6121,2144,472,4171,2733,4307,1727,268,Kei Nishikori,871,574,883,325,44,7773,5077,8146,3143,387,3241,2059,3227,1333,109,0,0,0
Kevin Anderson,1306,965,1453,456,295,6031,4158,6084,1986,1054,2071,1337,2000,695,248,Kei Nishikori,726,483,737,276,44,7095,4599,7320,2824,354,2973,1863,2943,1188,105,0,0,0
Kevin Anderson,1515,1115,1667,508,346,6465,4482,6655,2216,1152,2275,1483,2214,768,280,Dominic Thiem,1389,961,1525,524,150,5617,3662,5817,2135,453,4287,2828,4458,1785,275,0,0,0
Kei Nishikori,652,419,658,233,30,6818,4472,7080,2698,344,2682,1689,2628,1059,88,Roger Federer,2484,1823,2770,1026,308,5977,4270,6749,2695,704,1173,793,1254,482,84,0,0,0
Roger Federer,2669,1992,3035,1146,346,6415,4570,7236,2894,773,1413,976,1533,606,104,Dominic Thiem,1114,764,1223,398,134,6108,3903,6225,2192,435,4228,2738,4431,1763,244,0,0,0
Roger Federer,1957,1436,2148,801,268,4789,3408,5305,2084,578,1015,675,1056,401,68,Kevin Anderson,1096,823,1214,357,266,5115,3541,5215,1704,913,1849,1191,1747,591,221,0,0,0
Marin Cilic,2394,1709,2575,881,417,6585,4402,6923,2544,932,1913,1238,1946,791,184,John Isner,969,718,904,214,262,7616,5504,7611,2208,1763,2557,1832,2556,732,509,0,0,0
Alexander Zverev,1914,1259,1854,653,201,5808,3733,5484,1905,539,2643,1687,2666,1056,186,John Isner,1289,927,1188,316,303,6819,4943,6813,2014,1604,2574,1831,2536,745,526,0,0,0
Alexander Zverev,1818,1195,1787,630,211,5859,3761,5572,1965,538,2055,1289,2080,826,151,Marin Cilic,2281,1632,2470,840,389,6648,4416,6923,2536,913,1504,986,1504,595,141,0,0,0
Novak Djokovic,1417,995,1494,572,113,7386,5020,7912,3413,463,3387,2233,3501,1510,141,John Isner,1263,915,1178,297,322,6787,4944,6845,2038,1590,1980,1412,1933,544,371,0,0,0
Novak Djokovic,1247,868,1308,496,102,7898,5330,8417,3610,492,3176,2074,3273,1407,130,Marin Cilic,1932,1410,2129,730,345,6849,4590,7247,2646,943,1716,1108,1730,698,150,0,0,0
Novak Djokovic,1228,855,1277,479,91,7777,5257,8296,3559,480,3402,2255,3540,1529,151,Alexander Zverev,1315,883,1305,442,139,5634,3627,5477,1957,502,2933,1811,2898,1141,175,0,0,0
Alexander Zverev,1126,759,1162,427,137,6118,3915,5857,2051,563,2279,1447,2291,905,166,Roger Federer,2502,1846,2798,1053,323,6109,4359,6843,2734,721,1236,848,1300,498,96,0,0,0
Novak Djokovic,1111,779,1177,457,92,6955,4720,7467,3226,454,2618,1742,2700,1140,108,Kevin Anderson,1133,856,1291,402,268,5665,3890,5757,1924,1008,1994,1301,1916,642,253,0,0,0
Alexander Zverev,1315,883,1305,442,139,5634,3627,5477,1957,502,2933,1811,2898,1141,175,Novak Djokovic,1228,855,1277,479,91,7777,5257,8296,3559,480,3402,2255,3540,1529,151,0,0,0
