surface,name1,pts_served1,service_pts_won1,pts_received1,receiving_pts_won1,aces1,name2,pts_served2,service_pts_won2,pts_received2,receiving_pts_won2,aces2,sample_size
Hard,Julien Benneteau,1798,1119,1695,614,139,Jack Sock,1470,899,1369,462,133,41
Hard,Tomas Berdych,6503,4306,6561,2484,642,Ivo Karlovic,3903,2735,3816,1084,803,137
Hard,Gilles Simon,547,307,478,186,20,Malek Jaziri,424,265,413,131,20,12
Hard,Mikhail Youzhny,2650,1691,2582,999,149,Juan Monaco,2664,1633,2727,1027,72,69
Hard,Feliciano Lopez,4212,2724,4121,1340,518,John Isner,5216,3670,5161,1572,936,117
Hard,Novak Djokovic,9184,6254,9771,4278,701,David Ferrer,6086,3919,6321,2648,284,212
Hard,Roger Federer,6928,4798,7292,2823,649,Julien Benneteau,4259,2597,4197,1509,311,153
Hard,Gilles Simon,5448,3334,5506,2142,287,Tomas Berdych,5986,4026,6114,2342,629,152
Hard,Feliciano Lopez,3591,2308,3446,1075,427,Mikhail Youzhny,3262,2091,3176,1209,177,93
Hard,Roger Federer,6527,4520,6836,2685,596,Novak Djokovic,8634,5878,9199,4016,639,215
Hard,Gilles Simon,4621,2840,4469,1706,246,Feliciano Lopez,3693,2390,3621,1161,481,106
Hard,Roger Federer,5570,3943,5963,2359,493,Gilles Simon,4892,2949,4906,1866,217,140
Hard,Novak Djokovic,7081,4842,7489,3213,536,Gael Monfils,3109,1989,3108,1118,291,136
Hard,Andy Murray,5455,3503,5659,2413,487,Grigor Dimitrov,3744,2435,3621,1211,392,123
Hard,David Ferrer,4727,3039,4886,2003,220,Fernando Verdasco,3888,2479,3972,1445,270,107
Hard,Kei Nishikori,4135,2534,4264,1666,137,Jo-Wilfried Tsonga,5752,3833,5594,1980,661,141
Hard,Tomas Berdych,6897,4550,6942,2586,686,Feliciano Lopez,4950,3159,4741,1540,594,158
Hard,Kevin Anderson,4257,2859,4343,1472,592,Stan Wawrinka,4884,3137,4960,1871,406,114
