name1,grass_pts_served1,grass_service_pts_won1,grass_pts_received1,grass_receiving_pts_won1,grass_aces1,hard_pts_served1,hard_service_pts_won1,hard_pts_received1,hard_receiving_pts_won1,hard_aces1,clay_pts_served1,clay_service_pts_won1,clay_pts_received1,clay_receiving_pts_won1,clay_aces1,name2,grass_pts_served2,grass_service_pts_won2,grass_pts_received2,grass_receiving_pts_won2,grass_aces2,hard_pts_served2,hard_service_pts_won2,hard_pts_received2,hard_receiving_pts_won2,hard_aces2,clay_pts_served2,clay_service_pts_won2,clay_pts_received2,clay_receiving_pts_won2,clay_aces2,grass_sample_size,hard_sample_size,clay_sample_size
Shuai Zhang,127,68,118,35,3,857,479,784,309,35,293,165,298,117,3,Angelique Kerber,99,60,103,41,2,457,298,549,242,8,246,131,279,122,5,0,0,0
Dominika Cibulkova,104,67,109,36,2,521,273,522,222,5,77,40,67,30,2,Sloane Stephens,0,0,0,0,0,388,235,403,174,10,0,0,0,0,0,0,0,0
Anastasija Sevastova,266,153,277,129,12,856,479,822,342,29,370,195,357,172,11,Donna Vekic,472,303,478,166,43,738,378,703,304,28,283,161,243,100,13,0,0,0
Caroline Wozniacki,154,84,125,52,8,1572,898,1548,728,59,394,213,364,179,8,Katerina Siniakova,96,49,105,33,1,954,519,861,349,32,671,376,654,281,16,0,0,0
Qiang Wang,0,0,0,0,0,524,299,531,252,24,0,0,0,0,0,Aryna Sabalenka,0,0,0,0,0,345,207,379,175,27,0,0,0,0,0,0,0,0
Naomi Osaka,38,26,54,32,1,387,219,397,174,26,59,31,66,25,3,Shuai Zhang,0,0,0,0,0,593,329,591,258,33,117,51,130,59,1,0,0,0
Anastasija Sevastova,379,214,377,181,14,543,308,575,244,21,790,457,781,374,18,Dominika Cibulkova,424,226,381,165,9,1976,1111,1899,821,14,214,120,161,69,2,0,0,0
Caroline Wozniacki,101,66,113,45,6,1661,988,1585,731,72,555,289,476,216,16,Qiang Wang,99,58,87,29,4,1064,571,1123,537,30,379,244,417,170,19,0,0,0
Anastasija Sevastova,348,185,354,157,11,565,310,507,223,14,474,253,454,208,13,Naomi Osaka,293,173,309,116,22,620,356,656,282,46,247,140,283,107,14,0,0,0
Caroline Wozniacki,322,196,304,135,16,1950,1164,1894,910,82,361,195,311,154,12,Anastasija Sevastova,446,263,468,221,17,1129,620,1066,469,26,574,324,552,249,14,0,0,0
Kiki Bertens,97,55,75,25,2,776,430,816,347,42,847,505,783,342,56,Caroline Wozniacki,188,110,178,87,5,729,429,744,345,22,525,304,462,232,21,0,0,0
Maria Sharapova,0,0,0,0,0,423,241,409,185,33,274,170,343,164,19,Kristina Mladenovic,44,21,46,13,2,488,269,438,203,15,278,162,300,132,8,0,0,0
Carla Suarez Navarro,0,0,0,0,0,41,28,41,27,0,0,0,0,0,0,Bernarda Pera,0,0,0,0,0,97,43,92,46,3,0,0,0,0,0,0,0,0
Caroline Garcia,255,157,247,101,13,980,570,964,415,46,442,268,502,197,21,Julia Goerges,196,122,174,87,15,1067,656,1071,435,98,702,411,713,309,58,0,0,0
Petra Kvitova,27,20,23,13,5,191,128,186,84,19,0,0,0,0,0,Anett Kontaveit,187,116,192,82,15,81,42,94,36,4,193,116,191,77,9,0,0,0
Daria Kasatkina,62,33,46,9,1,944,509,940,417,22,339,196,299,137,3,Garbine Muguruza,276,161,274,113,20,838,455,863,389,29,352,208,360,155,11,0,0,0
Karolina Pliskova,125,90,102,34,17,985,631,1056,449,99,163,96,153,53,10,Sloane Stephens,51,27,61,22,1,883,482,851,363,13,0,0,0,0,0,0,0,0
Simona Halep,116,61,121,51,6,897,541,891,424,28,443,267,493,247,10,Kristyna Pliskova,165,98,146,49,16,538,340,536,212,57,310,193,273,111,45,0,0,0
Kiki Bertens,0,0,0,0,0,198,126,238,89,15,519,297,467,206,32,Maria Sharapova,0,0,0,0,0,604,335,602,268,41,326,205,354,167,21,0,0,0
Caroline Garcia,166,108,139,60,16,1483,881,1470,606,92,299,171,315,134,7,Carla Suarez Navarro,172,88,144,61,2,842,454,895,397,17,756,410,771,374,8,0,0,0
Petra Kvitova,86,42,77,36,6,474,303,474,197,38,0,0,0,0,0,Daria Kasatkina,62,33,46,9,1,461,226,427,191,8,60,34,56,24,1,0,0,0
Karolina Pliskova,294,191,297,117,31,1374,849,1437,622,128,396,240,419,158,29,Simona Halep,201,102,207,83,8,1057,615,1112,483,30,985,568,1020,506,17,0,0,0
Kiki Bertens,97,55,75,25,2,768,421,780,316,41,855,521,824,370,64,Caroline Garcia,298,176,259,102,19,1168,726,1186,492,62,333,193,341,140,18,0,0,0
Petra Kvitova,238,140,235,103,27,686,428,710,300,54,0,0,0,0,0,Karolina Pliskova,144,94,147,62,18,1326,831,1388,605,115,73,49,87,36,8,0,0,0
Petra Kvitova,59,38,67,32,7,286,178,315,139,25,0,0,0,0,0,Kiki Bertens,0,0,0,0,0,279,150,317,129,9,338,205,368,171,30,0,0,0
Kiki Bertens,122,64,92,40,2,519,263,518,220,21,635,378,594,286,36,Anett Kontaveit,150,90,133,57,10,720,415,773,341,25,284,176,291,143,12,0,0,0
Elina Svitolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Amanda Anisimova,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elise Mertens,190,101,173,68,7,225,123,242,98,9,230,119,257,104,8,Sloane Stephens,51,27,61,22,1,523,281,527,234,6,0,0,0,0,0,0,0,0
Petra Kvitova,0,0,0,0,0,468,295,466,196,37,0,0,0,0,0,Kristina Mladenovic,118,83,127,59,12,239,141,259,122,21,140,87,136,67,6,0,0,0
Aryna Sabalenka,0,0,0,0,0,188,112,193,96,22,0,0,0,0,0,Caroline Garcia,0,0,0,0,0,128,81,115,51,9,37,30,43,27,9,0,0,0
Madison Keys,0,0,0,0,0,846,534,791,339,60,115,65,132,56,5,Angelique Kerber,263,165,257,107,4,1017,579,1095,453,21,138,77,116,52,1,0,0,0
Lesia Tsurenko,416,232,407,167,7,684,364,615,258,17,113,60,129,48,2,Kate Makarova,42,18,49,16,1,913,523,927,377,38,308,176,312,141,10,0,0,0
Simona Halep,128,56,136,53,3,1007,597,1004,429,29,736,438,783,370,14,Ashleigh Barty,411,253,390,158,24,1053,607,930,375,71,0,0,0,0,0,0,0,0
Kiki Bertens,97,55,75,25,2,462,256,494,195,23,294,168,283,126,14,Elina Svitolina,93,61,101,57,6,546,341,562,289,14,384,221,366,180,11,0,0,0
Petra Kvitova,147,83,165,74,14,457,285,511,207,42,0,0,0,0,0,Elise Mertens,93,53,80,29,4,367,188,365,176,11,259,136,276,119,10,0,0,0
Aryna Sabalenka,0,0,0,0,0,299,180,343,148,15,0,0,0,0,0,Madison Keys,0,0,0,0,0,364,242,377,160,21,0,0,0,0,0,0,0,0
Simona Halep,260,154,295,128,16,886,497,915,401,24,945,543,998,491,14,Lesia Tsurenko,390,214,386,159,8,921,508,849,373,27,398,201,385,179,7,0,0,0
Kiki Bertens,0,0,0,0,0,279,150,317,129,9,338,205,368,171,30,Petra Kvitova,59,38,67,32,7,286,178,315,139,25,0,0,0,0,0,0,0,0
Simona Halep,71,47,103,47,5,265,167,274,137,6,158,102,177,91,3,Aryna Sabalenka,0,0,0,0,0,497,294,488,204,23,0,0,0,0,0,0,0,0
Kiki Bertens,0,0,0,0,0,108,53,114,41,9,427,271,397,171,30,Simona Halep,128,56,136,53,3,499,282,459,210,12,253,158,291,159,4,0,0,0
Elina Svitolina,355,207,338,138,25,1650,971,1844,917,81,641,377,633,292,12,Karolina Pliskova,199,131,212,92,27,1710,1056,1749,771,167,502,307,522,232,34,0,0,0
Karolina Pliskova,144,94,147,62,18,1326,831,1388,605,115,73,49,87,36,8,Petra Kvitova,238,140,235,103,27,686,428,710,300,54,0,0,0,0,0,0,0,0
Elina Svitolina,103,63,90,38,5,960,544,1094,528,53,121,72,104,47,2,Petra Kvitova,91,57,70,29,13,599,372,623,263,49,139,88,143,61,13,0,0,0
Karolina Pliskova,116,70,119,51,12,1683,1054,1701,739,190,493,312,526,213,39,Caroline Wozniacki,239,140,196,83,16,1672,1000,1629,783,73,481,249,391,179,14,0,0,0
Elina Svitolina,309,194,283,108,21,1616,941,1764,835,63,646,387,642,295,20,Caroline Wozniacki,338,206,347,165,16,1736,1082,1689,805,85,533,273,451,199,21,0,0,0
Caroline Wozniacki,92,56,103,46,1,882,526,869,430,37,178,91,154,78,6,Petra Kvitova,179,118,181,80,26,783,476,842,351,52,0,0,0,0,0,0,0,0
Sloane Stephens,51,27,61,22,1,683,359,642,246,8,0,0,0,0,0,Kiki Bertens,0,0,0,0,0,312,176,351,139,21,353,212,299,122,23,0,0,0
Kiki Bertens,0,0,0,0,0,755,428,830,350,62,293,169,261,111,15,Naomi Osaka,295,180,310,134,22,628,377,647,274,46,177,105,180,74,11,0,0,0
Sloane Stephens,0,0,0,0,0,764,409,734,309,10,0,0,0,0,0,Naomi Osaka,273,164,277,90,19,522,307,493,195,27,0,0,0,0,0,0,0,0
Kiki Bertens,122,64,92,40,2,273,134,287,115,19,367,221,333,151,25,Angelique Kerber,81,38,59,24,1,377,236,384,183,9,110,49,114,43,0,0,0,0
Sloane Stephens,0,0,0,0,0,246,146,226,102,5,0,0,0,0,0,Angelique Kerber,0,0,0,0,0,329,189,360,147,14,57,25,70,30,0,0,0,0
Angelique Kerber,190,105,169,67,2,710,425,789,343,17,0,0,0,0,0,Naomi Osaka,112,73,121,50,9,336,194,357,149,24,191,104,211,77,7,0,0,0
Elina Svitolina,93,61,101,57,6,546,341,562,289,14,384,221,366,180,11,Kiki Bertens,97,55,75,25,2,462,256,494,195,23,294,168,283,126,14,0,0,0
Sloane Stephens,51,27,61,22,1,883,482,851,363,13,0,0,0,0,0,Karolina Pliskova,125,90,102,34,17,985,631,1056,449,99,163,96,153,53,10,0,0,0
Elina Svitolina,103,63,90,38,5,958,562,1052,512,42,366,208,351,159,10,Sloane Stephens,0,0,0,0,0,665,377,655,274,10,0,0,0,0,0,0,0,0
