name1,grass_pts_served1,grass_service_pts_won1,grass_pts_received1,grass_receiving_pts_won1,grass_aces1,hard_pts_served1,hard_service_pts_won1,hard_pts_received1,hard_receiving_pts_won1,hard_aces1,clay_pts_served1,clay_service_pts_won1,clay_pts_received1,clay_receiving_pts_won1,clay_aces1,name2,grass_pts_served2,grass_service_pts_won2,grass_pts_received2,grass_receiving_pts_won2,grass_aces2,hard_pts_served2,hard_service_pts_won2,hard_pts_received2,hard_receiving_pts_won2,hard_aces2,clay_pts_served2,clay_service_pts_won2,clay_pts_received2,clay_receiving_pts_won2,clay_aces2,grass_sample_size,hard_sample_size,clay_sample_size
Kevin Anderson,169,125,193,71,36,706,488,740,256,117,154,96,130,32,13,Dusan Lajovic,0,0,0,0,0,247,151,223,70,6,376,228,358,129,14,0,0,0
Dominic Thiem,166,112,164,59,10,1767,1100,1805,670,140,1065,712,1105,462,59,Rafael Nadal,0,0,0,0,0,1686,1205,1804,746,97,878,611,1053,522,34,0,0,0
Alexander Zverev,92,66,97,48,23,716,471,645,226,88,219,132,214,76,21,Denis Shapovalov,200,144,197,51,20,1059,681,1027,353,105,0,0,0,0,0,0,0,0
Dominic Thiem,208,143,234,92,21,1299,818,1255,457,91,755,507,777,294,50,Kevin Anderson,320,235,380,109,65,1246,882,1298,435,212,701,465,640,219,65,0,0,0
Alexander Zverev,127,88,138,58,21,1706,1137,1586,552,190,919,609,952,364,92,Dominic Thiem,314,215,365,119,34,1621,1044,1619,603,129,777,502,840,320,38,0,0,0
Alexander Zverev,285,195,302,109,42,1357,887,1273,459,145,595,382,601,219,48,Kyle Edmund,94,67,96,29,7,1365,894,1378,504,93,626,383,593,200,28,0,0,0
David Goffin,0,0,0,0,0,2024,1251,1993,743,153,728,434,671,271,29,Juan Martin del Potro,0,0,0,0,0,2104,1377,2168,773,217,296,203,339,136,38,0,0,0
Marin Cilic,579,422,655,253,110,791,524,807,297,126,278,183,296,129,31,Benoit Paire,220,147,186,64,32,815,493,883,343,99,333,185,273,93,16,0,0,0
Pablo Carreno Busta,0,0,0,0,0,265,176,264,92,15,694,436,707,276,24,Aljaz Bedene,264,172,246,81,29,387,224,424,157,38,347,223,354,110,21,0,0,0
Novak Djokovic,0,0,0,0,0,537,354,559,230,25,673,417,672,297,29,Albert Ramos,0,0,0,0,0,731,479,761,253,58,719,393,683,278,15,0,0,0
Kei Nishikori,0,0,0,0,0,853,533,868,343,26,646,400,651,272,24,Philipp Kohlschreiber,145,92,146,46,14,761,502,764,267,37,322,206,344,136,25,0,0,0
Fabio Fognini,0,0,0,0,0,505,307,500,186,13,588,339,545,206,20,Peter Gojowczyk,260,142,237,80,17,490,318,513,185,30,0,0,0,0,0,0,0,0
