name1,grass_pts_served1,grass_service_pts_won1,grass_pts_received1,grass_receiving_pts_won1,grass_aces1,hard_pts_served1,hard_service_pts_won1,hard_pts_received1,hard_receiving_pts_won1,hard_aces1,clay_pts_served1,clay_service_pts_won1,clay_pts_received1,clay_receiving_pts_won1,clay_aces1,name2,grass_pts_served2,grass_service_pts_won2,grass_pts_received2,grass_receiving_pts_won2,grass_aces2,hard_pts_served2,hard_service_pts_won2,hard_pts_received2,hard_receiving_pts_won2,hard_aces2,clay_pts_served2,clay_service_pts_won2,clay_pts_received2,clay_receiving_pts_won2,clay_aces2,grass_sample_size,hard_sample_size,clay_sample_size
Andy Murray,454,314,488,193,47,1287,837,1310,562,113,363,226,388,148,29,Jo-Wilfried Tsonga,176,121,168,55,20,1461,970,1411,472,166,705,462,678,248,40,0,0,0
Stan Wawrinka,120,83,125,38,10,1402,946,1519,585,146,1030,674,1072,420,60,Tommy Robredo,200,139,174,48,15,437,251,406,145,30,1438,889,1466,567,54,0,0,0
Kei Nishikori,223,138,253,89,4,1222,781,1244,499,53,467,280,498,175,6,Milos Raonic,141,101,169,59,28,1553,1083,1666,551,299,315,211,316,124,50,0,0,0
Tomas Berdych,0,0,0,0,0,264,192,287,110,35,0,0,0,0,0,Dominic Thiem,0,0,0,0,0,209,138,194,63,18,61,44,53,21,1,0,0,0
Marin Cilic,462,314,462,160,57,779,500,838,326,99,201,135,241,82,16,Gilles Simon,302,182,270,85,11,1164,677,1123,447,41,383,223,373,161,19,0,0,0
Gael Monfils,148,102,151,47,21,1047,666,1043,355,108,576,349,646,272,32,Grigor Dimitrov,0,0,0,0,0,876,568,851,292,127,625,377,571,205,36,0,0,0
Roger Federer,56,49,61,32,7,705,476,744,313,57,342,228,388,166,15,Roberto Bautista Agut,58,39,57,29,0,567,331,512,192,12,244,138,216,91,2,0,0,0
Novak Djokovic,411,305,487,190,51,2268,1570,2537,1127,196,372,244,409,170,19,Andy Murray,476,324,476,197,53,1475,962,1439,592,126,286,165,291,107,14,0,0,0
Kei Nishikori,143,86,155,56,3,1307,803,1325,498,50,462,283,477,172,8,Stan Wawrinka,128,94,126,42,14,1212,809,1316,515,118,1328,855,1366,532,73,0,0,0
Marin Cilic,211,138,211,66,22,446,315,510,206,44,263,168,306,107,16,Tomas Berdych,176,122,187,71,22,1012,707,1100,455,108,216,140,217,88,17,0,0,0
Roger Federer,78,56,85,31,15,1351,911,1441,543,116,495,320,538,212,31,Gael Monfils,148,102,151,47,21,953,594,952,329,95,559,356,571,200,38,0,0,0
Kei Nishikori,223,138,253,89,4,711,426,723,258,22,278,161,256,87,2,Novak Djokovic,163,107,194,83,12,1298,896,1408,601,109,573,370,588,243,23,0,0,0
Marin Cilic,245,170,236,77,19,864,556,948,367,105,239,145,266,98,13,Roger Federer,255,188,261,79,27,1238,856,1258,486,111,239,148,230,79,8,0,0,0
Marin Cilic,345,241,346,116,45,856,569,925,383,83,373,232,435,165,18,Kei Nishikori,223,138,253,89,4,1036,642,1026,397,47,551,350,625,278,17,0,0,0
Novak Djokovic,0,0,0,0,0,361,261,414,189,39,55,40,47,20,5,Mikhail Kukushkin,0,0,0,0,0,395,225,336,134,28,0,0,0,0,0,0,0,0
David Ferrer,228,153,235,80,15,1459,905,1457,577,46,720,473,725,322,27,Andy Murray,750,526,821,343,86,1333,890,1353,535,118,363,226,388,148,29,0,0,0
Roger Federer,56,49,61,32,7,705,476,744,313,57,342,228,388,166,15,Roberto Bautista Agut,58,39,57,29,0,567,331,512,192,12,244,138,216,91,2,0,0,0
Julien Benneteau,173,115,157,38,15,419,248,412,143,29,209,134,211,74,16,Jack Sock,21,16,24,12,4,825,488,722,241,74,0,0,0,0,0,0,0,0
Tomas Berdych,263,179,291,109,35,961,621,972,380,89,258,177,274,111,26,Ivo Karlovic,152,101,165,51,21,780,560,748,197,167,0,0,0,0,0,0,0,0
Gilles Simon,0,0,0,0,0,0,0,0,0,0,216,118,161,48,6,Malek Jaziri,0,0,0,0,0,81,44,66,16,2,0,0,0,0,0,0,0,0
Mikhail Youzhny,40,32,39,22,3,786,509,786,296,54,647,378,572,227,16,Juan Monaco,0,0,0,0,0,384,224,351,135,11,849,535,947,396,17,0,0,0
Feliciano Lopez,428,293,412,135,50,926,593,819,259,100,266,160,246,73,26,John Isner,0,0,0,0,0,1056,726,1049,329,214,781,524,751,229,100,0,0,0
Novak Djokovic,547,369,610,239,60,2619,1807,2940,1251,211,974,655,1028,425,50,David Ferrer,378,246,416,154,20,1765,1100,1816,749,64,1088,659,1108,473,35,0,0,0
Roger Federer,56,49,61,32,7,1271,874,1349,539,113,495,349,587,257,42,Julien Benneteau,229,155,267,103,15,1133,694,1181,446,99,302,168,347,137,10,0,0,0
Gilles Simon,316,201,264,71,17,1389,820,1360,534,54,937,544,860,346,38,Tomas Berdych,478,350,555,215,67,1523,1049,1623,681,179,518,330,499,182,37,0,0,0
Feliciano Lopez,669,480,689,242,103,1070,664,948,286,114,270,154,252,83,18,Mikhail Youzhny,230,167,242,97,18,878,574,813,308,52,610,368,619,258,31,0,0,0
Roger Federer,175,129,181,64,26,1939,1301,1983,730,145,395,237,356,142,9,Novak Djokovic,547,369,610,239,60,2401,1651,2616,1085,189,827,545,885,355,39,0,0,0
Gilles Simon,73,52,63,21,8,661,412,630,217,46,277,169,271,120,17,Feliciano Lopez,328,233,318,98,55,730,476,669,232,109,306,175,262,80,29,0,0,0
Roger Federer,175,129,181,64,26,1715,1165,1786,702,141,380,254,381,138,25,Gilles Simon,132,85,132,56,10,1323,773,1258,465,40,346,210,317,141,16,0,0,0
Novak Djokovic,442,314,505,198,56,1917,1350,2098,904,190,601,417,648,287,38,Gael Monfils,148,102,151,47,21,1312,857,1336,454,153,805,502,883,355,65,0,0,0
Andy Murray,320,219,353,147,32,1112,735,1104,448,94,204,117,208,76,8,Grigor Dimitrov,0,0,0,0,0,911,568,871,287,90,568,339,533,181,32,0,0,0
David Ferrer,463,317,554,215,24,1560,987,1631,691,76,386,261,444,221,12,Fernando Verdasco,563,395,607,216,64,1078,676,1093,401,63,698,434,779,299,40,0,0,0
Kei Nishikori,0,0,0,0,0,787,456,720,269,34,402,243,394,143,7,Jo-Wilfried Tsonga,85,52,82,25,10,565,370,524,179,59,449,301,455,187,26,0,0,0
Tomas Berdych,334,229,377,134,40,1165,789,1213,460,127,322,216,345,143,29,Feliciano Lopez,453,339,497,172,85,835,516,740,220,66,514,301,488,174,32,0,0,0
Kevin Anderson,206,123,184,59,27,1255,830,1271,442,160,538,347,566,201,49,Stan Wawrinka,66,48,65,22,7,1092,728,1101,407,116,837,554,871,348,74,0,0,0
Milos Raonic,72,58,104,44,19,781,564,821,255,141,484,323,489,177,57,Roberto Bautista Agut,113,73,115,48,2,911,548,837,299,25,412,229,431,166,7,0,0,0
Roger Federer,0,0,0,0,0,137,84,133,52,10,79,64,83,34,7,Lucas Pouille,0,0,0,0,0,75,44,77,24,4,82,45,92,26,1,0,0,0
Novak Djokovic,411,305,487,190,51,2268,1570,2537,1127,196,372,244,409,170,19,Andy Murray,476,324,476,197,53,1475,962,1439,592,126,286,165,291,107,14,0,0,0
Kei Nishikori,223,138,253,89,4,1601,1023,1674,670,76,197,127,195,76,7,David Ferrer,332,231,412,160,18,1199,741,1226,535,55,881,527,926,432,18,0,0,0
Tomas Berdych,425,319,520,197,61,1639,1122,1740,675,213,324,213,321,124,27,Kevin Anderson,85,45,60,16,8,1545,1047,1567,527,204,698,451,700,261,59,0,0,0
Milos Raonic,202,137,219,72,36,1382,982,1471,482,289,496,320,445,139,63,Roger Federer,175,129,181,64,26,2363,1567,2486,970,181,364,231,343,126,18,0,0,0
Novak Djokovic,163,107,194,83,12,1298,896,1408,601,109,573,370,588,243,23,Kei Nishikori,223,138,253,89,4,711,426,723,258,22,278,161,256,87,2,0,0,0
Milos Raonic,61,36,50,13,8,1387,965,1423,472,254,575,379,560,194,69,Tomas Berdych,294,191,296,94,22,1966,1296,2036,792,190,873,555,837,297,68,0,0,0
Novak Djokovic,413,299,486,198,59,2755,1887,3039,1268,231,917,607,992,413,43,Milos Raonic,61,36,50,13,8,1664,1190,1764,564,338,313,200,309,100,31,0,0,0
Novak Djokovic,252,170,293,122,28,1789,1261,2021,874,168,669,443,702,291,33,Stan Wawrinka,62,46,61,20,7,1119,756,1166,439,110,1003,639,1054,407,50,0,0,0
Novak Djokovic,192,122,213,83,9,2338,1624,2652,1129,193,381,246,392,170,16,Tomas Berdych,0,0,0,0,0,1702,1133,1772,662,182,566,365,571,198,34,0,0,0
Novak Djokovic,371,241,395,147,42,1313,925,1409,582,127,176,113,194,80,12,Marin Cilic,191,128,172,51,12,587,370,646,249,55,179,103,191,70,6,0,0,0
Stan Wawrinka,66,48,65,22,7,1837,1186,1856,673,174,1458,958,1551,592,94,Tomas Berdych,283,184,256,90,22,2159,1477,2252,835,232,767,477,739,279,59,0,0,0
Stan Wawrinka,171,109,164,58,19,963,692,1096,423,116,1020,680,1075,430,80,Marin Cilic,462,314,462,160,57,649,414,683,268,57,268,168,296,121,19,0,0,0
Tomas Berdych,176,122,187,71,22,1012,707,1100,455,108,216,140,217,88,17,Marin Cilic,211,138,211,66,22,446,315,510,206,44,263,168,306,107,16,0,0,0
Roger Federer,153,122,157,65,18,1240,813,1260,488,82,306,190,275,95,11,Kei Nishikori,223,138,253,89,4,990,619,982,378,33,308,182,349,155,5,0,0,0
Roger Federer,97,73,96,33,11,1595,1061,1692,668,123,578,390,626,249,39,Andy Murray,488,336,513,214,58,1344,896,1361,546,112,383,227,411,155,23,0,0,0
Kei Nishikori,329,208,359,136,6,1186,735,1148,442,44,134,78,112,31,1,Andy Murray,416,290,435,180,36,1074,696,1070,491,85,0,0,0,0,0,0,0,0
Kei Nishikori,223,138,253,89,4,1601,1023,1674,670,76,197,127,195,76,7,David Ferrer,332,231,412,160,18,1199,741,1226,535,55,881,527,926,432,18,0,0,0
Roger Federer,175,129,181,64,26,2363,1567,2486,970,181,364,231,343,126,18,Milos Raonic,202,137,219,72,36,1382,982,1471,482,289,496,320,445,139,63,0,0,0
Andy Murray,656,449,688,286,59,1539,1011,1548,629,124,186,107,173,66,14,Milos Raonic,141,101,169,59,28,1675,1194,1731,547,341,511,358,556,213,78,0,0,0
Roger Federer,62,40,58,29,3,1685,1109,1745,655,117,501,331,492,195,33,Stan Wawrinka,0,0,0,0,0,1687,1107,1758,652,143,1272,827,1308,498,71,0,0,0
Novak Djokovic,163,107,194,83,12,1298,896,1408,601,109,573,370,588,243,23,Kei Nishikori,223,138,253,89,4,711,426,723,258,22,278,161,256,87,2,0,0,0
Novak Djokovic,547,369,610,239,60,2401,1651,2616,1085,189,827,545,885,355,39,Roger Federer,175,129,181,64,26,1939,1301,1983,730,145,395,237,356,142,9,0,0,0
